voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
1,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
2,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
3,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
4,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
5,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
6,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
7,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
8,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
9,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
10,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
11,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
12,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
13,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
14,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
15,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
16,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
17,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
18,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
19,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
20,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
21,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
22,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
23,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
24,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
25,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
26,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
27,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
28,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
29,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
30,Jeff HAMILTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
31,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
32,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
33,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
34,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
35,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
36,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
37,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
38,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
39,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
40,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
41,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
42,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,,10
43,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,10
44,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,10
45,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,10
46,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,10
47,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,10
48,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),George ALEXANDER (Ind),SNP,skipped,skipped,skipped,skipped,skipped,,10
49,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),George ALEXANDER (Ind),Grn,Con,skipped,skipped,skipped,skipped,,10
50,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),George ALEXANDER (Ind),Con,Grn,SSC,SNP,UKIP,skipped,,10
51,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),Grn,skipped,skipped,skipped,skipped,skipped,skipped,,10
52,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),Grn,skipped,skipped,skipped,skipped,skipped,skipped,,10
53,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),Grn,skipped,skipped,skipped,skipped,skipped,skipped,,10
54,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),Grn,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,,10
55,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,,10
56,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,,10
57,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),Anne Audrey SKENE (Ind),SSC,skipped,skipped,skipped,skipped,skipped,skipped,,10
58,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
59,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),George ALEXANDER (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,,10
60,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),George ALEXANDER (Ind),SNP,Anne Audrey SKENE (Ind),skipped,skipped,skipped,skipped,skipped,,10
61,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
62,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),SNP,Anne Audrey SKENE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,10
63,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
64,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),SNP,SSC,skipped,skipped,skipped,skipped,skipped,skipped,,10
65,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),SNP,SSC,George ALEXANDER (Ind),Con,Anne Audrey SKENE (Ind),UKIP,Grn,skipped,,10
66,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
67,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
68,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
69,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
70,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
71,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
72,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
73,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
74,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
75,Jeff HAMILTON (Ind),Lorna CRESWELL (Ind),George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
