file,candidate_cloned,numCands,bucklin
/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,Michelle Anne JOHNSTON (Grn),8,['David MCKIE (Lab)']
/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,Stacy BRADLEY (SNP),8,['David MCKIE (Lab)']
/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,Ronnie NICHOLSON (Lab),8,['David MCKIE (Lab)']
/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,Billy FARRIES (Ind),8,['David MCKIE (Lab)']
/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,Graham BELL (Con),8,['David MCKIE (Lab)']
/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,Andy FERGUSON (SNP),8,['David MCKIE (Lab)']
/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Andi HOLMES (Ind),10,['Patsy GILROY (Con)']
/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Elizabeth MAXWELL (Lab),10,['Patsy GILROY (Con)']
/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Jane MAITLAND (Ind),10,['Jane MAITLAND (Ind)']
/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,John THOM (Ind),10,['Patsy GILROY (Con)']
/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Dougie CAMPBELL (SNP),10,['Patsy GILROY (Con)']
/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Douglas SWAN (Ind),10,['Patsy GILROY (Con)']
/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Laura MOODIE (Grn),10,['Patsy GILROY (Con)']
/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Patsy GILROY (Con),10,['Patsy GILROY (Con)']
/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Andrew METCALF (LD),10,['Patsy GILROY (Con)']
/dumgal17-ballots/Lochar_dumgal17-08.csv,Ivor HYSLOP (Con),10,['John CHARTERIS (Con)']
/dumgal17-ballots/Lochar_dumgal17-08.csv,Tracey LITTLE (SNP),10,['John CHARTERIS (Con)']
/dumgal17-ballots/Lochar_dumgal17-08.csv,Jeff LEAVER (Lab),10,['John CHARTERIS (Con)']
/dumgal17-ballots/Lochar_dumgal17-08.csv,Maureen JOHNSTONE (Ind),10,['John CHARTERIS (Con)']
/dumgal17-ballots/Lochar_dumgal17-08.csv,Joe MCGURK (SNP),10,['John CHARTERIS (Con)']
/dumgal17-ballots/Lochar_dumgal17-08.csv,Keith WALTERS (Lab),10,['John CHARTERIS (Con)']
/dumgal17-ballots/Lochar_dumgal17-08.csv,John CHARTERIS (Con),10,['John CHARTERIS (Con)']
/dumgal17-ballots/Lochar_dumgal17-08.csv,Arthur David RAMSAY (Grn),10,['John CHARTERIS (Con)']
/dumgal17-ballots/Lochar_dumgal17-08.csv,Yen HONGMEI JIN (Ind),10,['John CHARTERIS (Con)']
/dumgal17-ballots/AnnandaleEastandEskdale_dumgal17-12.csv,Archie DRYBURGH (Lab),7,['Karen CARRUTHERS (Con)']
/dumgal17-ballots/AnnandaleEastandEskdale_dumgal17-12.csv,Sylvia MOFFAT (SNP),7,['Karen CARRUTHERS (Con)']
/dumgal17-ballots/AnnandaleEastandEskdale_dumgal17-12.csv,Craig PEACOCK (Ind),7,['Karen CARRUTHERS (Con)']
/dumgal17-ballots/AnnandaleEastandEskdale_dumgal17-12.csv,Denis MALE (Ind),7,['Karen CARRUTHERS (Con)']
/dumgal17-ballots/AnnandaleEastandEskdale_dumgal17-12.csv,Karen CARRUTHERS (Con),7,['Karen CARRUTHERS (Con)']
/dumgal17-ballots/AnnandaleEastandEskdale_dumgal17-12.csv,Ronnie TAIT (Con),7,['Karen CARRUTHERS (Con)']
/dumgal17-ballots/Abbey_dumgal17-05.csv,Kim LOWE (SNP),8,['Ian BLAKE (Con)']
/dumgal17-ballots/Abbey_dumgal17-05.csv,Clare Barbara PHILLIPS (Grn),8,['Ian BLAKE (Con)']
/dumgal17-ballots/Abbey_dumgal17-05.csv,Ian BLAKE (Con),8,['Ian BLAKE (Con)']
/dumgal17-ballots/Abbey_dumgal17-05.csv,Belle DOYLE (Ind),8,['Ian BLAKE (Con)']
/dumgal17-ballots/Abbey_dumgal17-05.csv,Rob DAVIDSON (SNP),8,['Ian BLAKE (Con)']
/dumgal17-ballots/Abbey_dumgal17-05.csv,Tom MCAUGHTRIE (Ind),8,['Ian BLAKE (Con)']
/dumgal17-ballots/Abbey_dumgal17-05.csv,Davie STITT (Lab),8,['Ian BLAKE (Con)']
/dumgal17-ballots/MidandUpperNithsdale_dumgal17-07.csv,John SYME (Lab),6,['Jim DEMPSTER (Lab)']
/dumgal17-ballots/MidandUpperNithsdale_dumgal17-07.csv,Graham WATSON (Ind),6,['Jim DEMPSTER (Lab)']
/dumgal17-ballots/MidandUpperNithsdale_dumgal17-07.csv,Andrew Stuart WOOD (SNP),6,['Jim DEMPSTER (Lab)']
/dumgal17-ballots/MidandUpperNithsdale_dumgal17-07.csv,Matthew RONNIE (Con),6,['Jim DEMPSTER (Lab)']
/dumgal17-ballots/MidandUpperNithsdale_dumgal17-07.csv,Jim DEMPSTER (Lab),6,['Jim DEMPSTER (Lab)']
/dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,Marion MCCUTCHEON (Ind),9,['Willie SCOBIE (Ind)']
/dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,Chris COLLINGS (Libtn),9,['Willie SCOBIE (Ind)']
/dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,Willie SCOBIE (Ind),9,['Willie SCOBIE (Ind)']
/dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,Andrew GIUSTI (Con),9,['Willie SCOBIE (Ind)']
/dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,Ros SURTEES (SNP),9,['Willie SCOBIE (Ind)']
/dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,Tommy SLOAN (Lab),9,['Willie SCOBIE (Ind)']
/dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,Tracy DAVIDSON (Ind),9,['Willie SCOBIE (Ind)']
/dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,Robert MCCRAE (Ind),9,['Willie SCOBIE (Ind)']
"/w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",John Robertson WOODS (LD),10,['Diane CALDER (SNP)']
"/w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",Janet CAMPBELL (SNP),10,['Diane CALDER (SNP)']
"/w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",Angela DORAN (Lab),10,['Diane CALDER (SNP)']
"/w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",Elaine MALLON (TUSC),10,['Diane CALDER (SNP)']
"/w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",Pippa PLEVIN (SNP),10,['Diane CALDER (SNP)']
"/w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",Audrey MIDDLETON (Lab),10,['Diane CALDER (SNP)']
"/w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",Diane CALDER (SNP),10,['Diane CALDER (SNP)']
"/w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",Chris HORNE (Con),10,['Diane CALDER (SNP)']
"/w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",June DOUGLAS (Grn),10,['Diane CALDER (SNP)']
/w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,Pamela BARNES (Grn),8,['David DODDS (Lab)']
/w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,Kenneth BROWN (LD),8,['David DODDS (Lab)']
/w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,Greg MCCARRA (SNP),8,['David DODDS (Lab)']
/w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,David DODDS (Lab),8,['David DODDS (Lab)']
/w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,Cathy MULDOON (Lab),8,['David DODDS (Lab)']
/w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,Pauline CLARK (SNP),8,['David DODDS (Lab)']
/w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,Marion KERR (Con),8,['David DODDS (Lab)']
/w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,Bob HOWDEN (LD),8,['George PAUL (Lab)']
/w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,John LESLIE (SNP),8,['George PAUL (Lab)']
/w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,Kirsteen SULLIVAN (Lab),8,['George PAUL (Lab)']
/w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,JIM DICKSON (SNP),8,['George PAUL (Lab)']
/w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,MARY DICKSON (SNP),8,['George PAUL (Lab)']
/w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,George PAUL (Lab),8,['George PAUL (Lab)']
/w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,Bruce FAIRBAIRN (Con),8,['George PAUL (Lab)']
/w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,Peter HEGGIE (Con),9,['Lawrence FITZPATRICK (Lab)']
/w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,Danny LOGUE (Lab),9,['Lawrence FITZPATRICK (Lab)']
/w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,Lawrence FITZPATRICK (Lab),9,['Lawrence FITZPATRICK (Lab)']
/w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,Peter Joseph Barrett Andrew JOHNSTON (SNP),9,['Lawrence FITZPATRICK (Lab)']
/w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,Jill PATTLE (LD),9,['Lawrence FITZPATRICK (Lab)']
/w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,Moira SHEMILT (SNP),9,['Lawrence FITZPATRICK (Lab)']
/w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,Jayne GLASS (Grn),9,['Lawrence FITZPATRICK (Lab)']
/w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,Annmargaret WATSON (SNP),9,['Lawrence FITZPATRICK (Lab)']
/w-lothian17-ballots/Ward1-Linlithgow_w-lothian17-01.csv,Tom CONN (Lab),8,['Tom KERR (Con)']
/w-lothian17-ballots/Ward1-Linlithgow_w-lothian17-01.csv,David TAIT (SNP),8,['Tom KERR (Con)']
/w-lothian17-ballots/Ward1-Linlithgow_w-lothian17-01.csv,Maire MCCORMACK (Grn),8,['Tom KERR (Con)']
/w-lothian17-ballots/Ward1-Linlithgow_w-lothian17-01.csv,Alan COOPER (UKIP),8,['Tom KERR (Con)']
/w-lothian17-ballots/Ward1-Linlithgow_w-lothian17-01.csv,Sue FRIEL (SNP),8,['Tom KERR (Con)']
/w-lothian17-ballots/Ward1-Linlithgow_w-lothian17-01.csv,Tom KERR (Con),8,['Tom KERR (Con)']
/w-lothian17-ballots/Ward1-Linlithgow_w-lothian17-01.csv,Sally PATTLE (LD),8,['Tom KERR (Con)']
/w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,Charles KENNEDY (Con),10,['Harry CARTMILL (Lab)']
/w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,Dale MCDOWELL (Grn),10,['Harry CARTMILL (Lab)']
/w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,Fiona Ann STEVENS (LD),10,['Harry CARTMILL (Lab)']
/w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,Lisa MCARTHUR (SNP),10,['Harry CARTMILL (Lab)']
/w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,John MCGINTY (Lab),10,['Harry CARTMILL (Lab)']
/w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,Barry BURROWS (SNP),10,['Harry CARTMILL (Lab)']
/w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,William Hannah BOYLE (SNP),10,['Harry CARTMILL (Lab)']
/w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,Harry CARTMILL (Lab),10,['Harry CARTMILL (Lab)']
/w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,Jim WALKER (Ind),10,['Harry CARTMILL (Lab)']
/w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,Veronica SMITH (SNP),9,['Dave KING (Lab)']
/w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,Frank ANDERSON (SNP),9,['Dave KING (Lab)']
/w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,Scott ROGERS (Lab),9,['Dave KING (Lab)']
/w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,Dave KING (Lab),9,['Dave KING (Lab)']
/w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,Damian TIMSON (Con),9,['Dave KING (Lab)']
/w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,Neal DRUMMOND (Grn),9,['Dave KING (Lab)']
/w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,Carl JOHN (SNP),9,['Dave KING (Lab)']
/w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,Charles CORSER (LD),9,['Dave KING (Lab)']
/w-lothian17-ballots/Ward9-ArmadaleandBlackridge_w-lothian17-09.csv,Paula Ryans STOKES (Grn),7,['Stuart BORROWMAN (Ind)']
/w-lothian17-ballots/Ward9-ArmadaleandBlackridge_w-lothian17-09.csv,Sarah KING (SNP),7,['Stuart BORROWMAN (Ind)']
/w-lothian17-ballots/Ward9-ArmadaleandBlackridge_w-lothian17-09.csv,Andrew MCGUIRE (Lab),7,['Stuart BORROWMAN (Ind)']
/w-lothian17-ballots/Ward9-ArmadaleandBlackridge_w-lothian17-09.csv,Chris SMILLIE (LD),7,['Stuart BORROWMAN (Ind)']
/w-lothian17-ballots/Ward9-ArmadaleandBlackridge_w-lothian17-09.csv,Stuart BORROWMAN (Ind),7,['Stuart BORROWMAN (Ind)']
/w-lothian17-ballots/Ward9-ArmadaleandBlackridge_w-lothian17-09.csv,Ian BURGESS (Con),7,['Stuart BORROWMAN (Ind)']
/w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,Dom MCGUIRE (Lab),9,['Robert DE BOLD (SNP)']
/w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,Robert DE BOLD (SNP),9,['Robert DE BOLD (SNP)']
/w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,Caron LINDSAY (LD),9,['Robert DE BOLD (SNP)']
/w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,Alison ADAMSON (Con),9,['Andrew MILLER (SNP)']
/w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,Lorna Menzies CRAIG (SNP),9,['Robert DE BOLD (SNP)']
/w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,Anne MCMILLAN (Lab),9,['Robert DE BOLD (SNP)']
/w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,Andrew MILLER (SNP),9,['Robert DE BOLD (SNP)']
/w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,Mark WILKINSON (Grn),9,['Andrew MILLER (SNP)']
/glasgow12/Ward7Langside_glasgow12-07-recalc.csv,Russell Maitland MUNN (Con),9,['Susan AITKEN (SNP)']
/glasgow12/Ward7Langside_glasgow12-07-recalc.csv,Archie GRAHAM (Lab),9,['Archie GRAHAM (Lab)']
/glasgow12/Ward7Langside_glasgow12-07-recalc.csv,Susan AITKEN (SNP),9,['Susan AITKEN (SNP)']
/glasgow12/Ward7Langside_glasgow12-07-recalc.csv,Liam HAINEY (Grn),9,['Archie GRAHAM (Lab)']
/glasgow12/Ward7Langside_glasgow12-07-recalc.csv,Alex HEWETSON (SNP),9,['Susan AITKEN (SNP)']
/glasgow12/Ward7Langside_glasgow12-07-recalc.csv,Ronnie STEVENSON (TUSC),9,['Archie GRAHAM (Lab)']
/glasgow12/Ward7Langside_glasgow12-07-recalc.csv,Paul COLESHILL (LD),9,['Archie GRAHAM (Lab)']
/glasgow12/Ward7Langside_glasgow12-07-recalc.csv,Cayleigh DORNAN (Glasgow First),9,['Archie GRAHAM (Lab)']
/glasgow12/Ward16Canal_glasgow12-16.csv,Caroline JOHNSTON (LD),13,['Chris KELLY (Lab)']
/glasgow12/Ward16Canal_glasgow12-16.csv,Brian BROWN (SU),13,['Chris KELLY (Lab)']
/glasgow12/Ward16Canal_glasgow12-16.csv,Jim BERRINGTON (Soc Lab),13,['Chris KELLY (Lab)']
/glasgow12/Ward16Canal_glasgow12-16.csv,Graham Craig NICHOLLS (SU),13,['Chris KELLY (Lab)']
/glasgow12/Ward16Canal_glasgow12-16.csv,Fay DORNAN (Glasgow First),13,['Chris KELLY (Lab)']
/glasgow12/Ward16Canal_glasgow12-16.csv,Billy MCALLISTER (SNP),13,['Chris KELLY (Lab)']
/glasgow12/Ward16Canal_glasgow12-16.csv,Angela MCCORMICK (TUSC),13,['Chris KELLY (Lab)']
/glasgow12/Ward16Canal_glasgow12-16.csv,Margaret WALKER (Con),13,['Chris KELLY (Lab)']
/glasgow12/Ward16Canal_glasgow12-16.csv,Kieran WILD (Grn),13,['Chris KELLY (Lab)']
/glasgow12/Ward16Canal_glasgow12-16.csv,Chris KELLY (Lab),13,['Chris KELLY (Lab)']
/glasgow12/Ward16Canal_glasgow12-16.csv,Helen STEPHEN (Lab),13,['Chris KELLY (Lab)']
/glasgow12/Ward16Canal_glasgow12-16.csv,Gavin Clark ROBERTS (SNP),13,['Chris KELLY (Lab)']
/glasgow12/Ward20Baillieston_glasgow12-20.csv,James COLEMAN (Lab),11,['James COLEMAN (Lab)']
/glasgow12/Ward20Baillieston_glasgow12-20.csv,Margaret BEAN (Soc),11,['James COLEMAN (Lab)']
/glasgow12/Ward20Baillieston_glasgow12-20.csv,Raymond Colin MCCRAE (Con),11,['James COLEMAN (Lab)']
/glasgow12/Ward20Baillieston_glasgow12-20.csv,Arthur MistyTHACKERAY (UKIP),11,['James COLEMAN (Lab)']
/glasgow12/Ward20Baillieston_glasgow12-20.csv,James David MCHALE (LD),11,['James COLEMAN (Lab)']
/glasgow12/Ward20Baillieston_glasgow12-20.csv,David Jamieson TURNER (SNP),11,['James COLEMAN (Lab)']
/glasgow12/Ward20Baillieston_glasgow12-20.csv,Austin SHERIDAN(SNP),11,['James COLEMAN (Lab)']
/glasgow12/Ward20Baillieston_glasgow12-20.csv,Marie GARRITY (Lab),11,['James COLEMAN (Lab)']
/glasgow12/Ward20Baillieston_glasgow12-20.csv,David WEIR (Grn),11,['James COLEMAN (Lab)']
/glasgow12/Ward20Baillieston_glasgow12-20.csv,Andy MUIR (Glasgow First),11,['James COLEMAN (Lab)']
/glasgow12/Ward21NorthEast_glasgow12-21.csv,Maureen BURKE (Lab),10,['Maureen BURKE (Lab)']
/glasgow12/Ward21NorthEast_glasgow12-21.csv,John Cluny MACPHERSON (LD),10,['Maureen BURKE (Lab)']
/glasgow12/Ward21NorthEast_glasgow12-21.csv,Stuart Duncan CLAY (Grn),10,['Maureen BURKE (Lab)']
/glasgow12/Ward21NorthEast_glasgow12-21.csv,Sohan SINGH (Lab),10,['Gerry LEONARD (Lab)']
/glasgow12/Ward21NorthEast_glasgow12-21.csv,Tony KENNY (SNP),10,['Maureen BURKE (Lab)']
/glasgow12/Ward21NorthEast_glasgow12-21.csv,Gerry BOYLE (SNP),10,['Maureen BURKE (Lab)']
/glasgow12/Ward21NorthEast_glasgow12-21.csv,Jamie COCOZZA (TUSC),10,['Maureen BURKE (Lab)']
/glasgow12/Ward21NorthEast_glasgow12-21.csv,Gerry LEONARD (Lab),10,['Gerry LEONARD (Lab)']
/glasgow12/Ward21NorthEast_glasgow12-21.csv,Kim SCHMULIAN (Con),10,['Maureen BURKE (Lab)']
/glasgow12/Ward17Springburn_glasgow12-17.csv,Phil GREENE (SNP),11,['Gilbert DAVIDSON (Lab)']
/glasgow12/Ward17Springburn_glasgow12-17.csv,Jason Patrick ECCLES (Con),11,['Gilbert DAVIDSON (Lab)']
/glasgow12/Ward17Springburn_glasgow12-17.csv,Sophie BRIDGER (LD),11,['Gilbert DAVIDSON (Lab)']
/glasgow12/Ward17Springburn_glasgow12-17.csv,Gilbert DAVIDSON (Lab),11,['Gilbert DAVIDSON (Lab)']
/glasgow12/Ward17Springburn_glasgow12-17.csv,Christopher HENDERSON (Glasgow First),11,['Gilbert DAVIDSON (Lab)']
/glasgow12/Ward17Springburn_glasgow12-17.csv,Allan STEWART (Lab),11,['Gilbert DAVIDSON (Lab)']
/glasgow12/Ward17Springburn_glasgow12-17.csv,Luke IVORY (TUSC),11,['Gilbert DAVIDSON (Lab)']
/glasgow12/Ward17Springburn_glasgow12-17.csv,Joe CHAMBERS (Ind),11,['Gilbert DAVIDSON (Lab)']
/glasgow12/Ward17Springburn_glasgow12-17.csv,James OAKES (SNP),11,['Gilbert DAVIDSON (Lab)']
/glasgow12/Ward17Springburn_glasgow12-17.csv,John STUART (Lab),11,['Gilbert DAVIDSON (Lab)']
/glasgow12/Ward9Calton_glasgow12-09.csv,Thomas RANNACHAN (Ind),14,['George REDMOND (Lab)']
/glasgow12/Ward9Calton_glasgow12-09.csv,Murdo RITCHIE (Soc),14,['George REDMOND (Lab)']
/glasgow12/Ward9Calton_glasgow12-09.csv,Harvey SUSSOCK (LD),14,['George REDMOND (Lab)']
/glasgow12/Ward9Calton_glasgow12-09.csv,Alexander BELIC (SNP),14,['George REDMOND (Lab)']
/glasgow12/Ward9Calton_glasgow12-09.csv,Gary BARTON (Ind),14,['George REDMOND (Lab)']
/glasgow12/Ward9Calton_glasgow12-09.csv,Gordon KIRKER (SU),14,['George REDMOND (Lab)']
/glasgow12/Ward9Calton_glasgow12-09.csv,George REDMOND (Lab),14,['George REDMOND (Lab)']
/glasgow12/Ward9Calton_glasgow12-09.csv,Martin Lewis CLARK (Britannica),14,['George REDMOND (Lab)']
