rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,Num Cands,Num Seats
1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,
1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,2,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
14,2,4,3,1,17,12,16,15,18,9,8,7,11,5,6,10,13,,
18,4,18,18,18,1,18,18,3,18,2,18,18,18,18,18,18,4,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,,
18,18,18,18,18,18,3,18,18,2,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,2,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,1,18,18,18,18,18,18,2,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,,
18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,4,18,18,18,3,18,18,18,2,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
17,16,11,10,15,4,5,1,2,13,3,8,6,7,12,14,9,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,3,18,18,1,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,1,3,18,2,18,18,18,18,18,18,18,18,4,18,18,18,18,,
12,12,14,18,7,1,5,16,11,6,4,3,17,2,8,9,15,13,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,3,4,9,2,10,1,17,6,8,12,7,15,14,11,5,13,16,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,4,6,2,1,18,18,18,18,18,18,18,18,18,3,5,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,2,1,18,18,18,18,,
15,9,13,10,14,8,17,12,4,7,3,11,5,1,16,6,2,18,,
8,13,6,9,14,10,17,16,3,11,7,18,2,4,12,5,15,1,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
12,17,2,11,6,10,8,3,18,5,14,1,4,9,13,7,15,16,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,2,18,4,18,3,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,2,1,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,2,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,2,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
16,12,10,9,18,7,11,4,6,1,3,14,13,8,15,5,17,2,,
18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,2,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,1,18,18,18,18,18,2,18,18,18,18,18,,
8,14,3,13,9,18,1,10,7,16,6,5,12,4,15,2,11,17,,
18,2,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,5,18,2,4,18,18,18,18,18,18,18,18,18,1,3,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,,
15,11,13,14,7,9,4,3,17,18,2,5,10,12,6,8,1,16,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,2,18,18,18,18,1,18,18,18,18,,
15,18,18,18,18,1,18,18,12,14,18,18,2,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,,
18,18,18,18,18,18,18,3,2,4,18,18,5,1,18,18,18,18,,
6,4,16,2,3,7,10,15,12,14,9,17,8,11,1,5,13,18,,
15,8,16,6,5,10,2,13,14,4,1,7,3,11,12,17,9,9,,
18,2,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,2,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,,
1,6,10,7,17,3,16,2,15,11,9,4,8,12,13,14,5,18,,
8,14,17,12,15,6,5,1,3,18,9,4,7,16,11,2,13,10,,
18,18,18,18,18,18,2,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,2,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,2,18,18,1,18,18,18,18,,
16,3,6,1,2,12,13,9,14,7,18,10,8,11,4,5,17,15,,
18,18,18,18,18,18,18,18,18,18,2,1,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,3,18,2,18,1,18,18,18,18,18,18,18,18,,
18,4,18,18,3,18,5,18,1,6,2,18,18,18,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,2,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,2,18,18,18,18,1,18,18,18,18,,
14,11,13,15,5,10,4,18,6,1,8,9,2,3,16,7,12,17,,
18,18,18,18,18,18,2,3,18,1,18,18,18,18,18,18,18,18,,
18,18,18,18,7,18,18,18,1,18,18,14,18,18,18,18,13,18,,
1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
5,10,18,18,18,8,4,3,18,18,18,18,7,6,9,2,1,18,,
9,13,12,8,16,15,1,5,17,2,10,3,14,4,18,6,7,11,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,1,18,2,18,18,18,18,,
18,1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,1,18,18,18,18,18,18,2,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,2,18,18,3,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,,
18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,1,2,18,18,18,18,18,18,3,18,,
18,18,18,18,18,18,18,18,1,18,18,18,3,2,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,2,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,1,3,18,18,18,2,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,,
14,3,7,8,1,16,11,16,13,2,12,5,10,18,4,15,17,6,,
18,18,18,18,18,18,18,18,18,18,18,2,18,1,18,18,18,18,,
18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,,
14,15,14,14,14,14,14,18,1,14,14,14,14,14,16,14,17,2,,
18,18,18,18,18,18,18,18,2,1,18,18,18,18,18,18,18,18,,
18,18,18,18,18,12,18,2,18,18,1,18,18,18,18,18,18,18,,
18,18,18,7,18,6,3,18,2,4,8,18,1,5,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
16,10,6,8,4,15,3,9,1,2,7,12,17,18,5,14,13,11,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,2,18,18,2,18,18,18,18,18,3,18,,
7,6,13,17,4,16,10,18,1,5,15,12,3,1,14,9,11,8,,
18,18,18,18,18,18,18,18,18,18,3,2,1,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
3,7,18,17,6,2,5,16,11,13,15,1,4,8,9,10,12,14,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,2,18,18,18,18,,
18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,3,18,18,18,1,18,18,18,18,2,18,18,,
18,18,18,18,18,18,2,18,18,18,18,18,18,1,18,18,18,18,,
17,4,12,10,11,3,1,18,7,9,8,18,16,2,14,6,15,5,,
18,2,18,18,1,18,18,18,18,3,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,2,1,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,5,18,3,18,6,18,18,1,18,4,18,18,18,18,2,,
18,18,18,18,18,1,18,18,18,18,18,18,18,2,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,2,1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
13,16,11,8,15,17,6,18,5,1,9,10,2,7,14,3,4,12,,
10,14,12,6,9,11,13,2,18,17,8,5,4,7,3,1,16,15,,
12,15,10,14,17,7,3,5,1,4,11,8,2,6,9,18,16,13,,
18,18,18,18,18,18,18,18,1,18,3,18,2,18,18,18,18,18,,
18,18,18,18,18,18,18,18,1,18,18,18,18,3,18,18,2,4,,
18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,1,18,18,18,18,18,18,2,18,18,18,18,,
7,5,8,3,16,10,15,18,9,13,14,1,6,11,17,12,4,2,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,3,4,18,18,18,18,1,18,18,18,18,2,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
16,16,18,16,16,2,1,17,16,6,4,3,16,16,16,16,5,16,,
18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,,
7,4,10,9,14,18,1,8,13,2,16,3,17,11,6,5,15,12,,
18,18,3,18,18,7,18,18,6,5,18,8,18,18,4,2,1,9,,
18,18,18,18,18,18,18,4,1,18,2,18,18,18,18,18,3,18,,
18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
16,14,6,12,11,2,9,18,5,10,3,4,7,15,17,13,1,8,,
18,2,6,12,1,4,13,15,8,10,3,7,17,14,11,5,16,9,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,3,18,18,18,18,18,18,2,4,1,18,18,18,18,,
18,18,18,18,18,2,18,18,1,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
13,3,7,10,6,15,18,12,1,2,17,14,5,11,9,4,8,16,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,1,18,18,2,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,2,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,2,3,1,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,2,1,18,18,18,18,18,18,18,18,,
18,1,18,2,18,18,18,18,18,18,18,18,18,18,2,3,18,18,,
18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
2,11,8,3,9,4,10,17,18,5,1,13,6,12,7,15,14,16,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,2,3,,
18,18,18,18,18,4,5,18,2,18,18,18,3,1,18,6,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,2,18,18,18,18,,
18,18,18,18,18,18,1,18,3,18,18,18,2,4,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,17,14,8,6,4,1,15,3,2,10,7,13,5,12,11,9,16,,
18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,,
18,18,18,18,3,18,5,18,2,18,18,18,18,1,18,4,18,18,,
18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,1,2,18,18,18,18,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,2,10,3,5,4,6,1,18,18,7,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,3,18,18,18,1,2,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,2,18,18,18,4,18,18,3,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,2,18,18,18,1,18,18,18,18,,
1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,2,18,18,18,3,1,18,18,18,18,,
7,4,18,18,2,1,18,16,18,18,18,3,14,18,11,18,18,17,,
15,12,5,4,9,10,7,17,2,16,8,13,11,14,3,18,1,6,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,,
18,18,18,18,18,18,18,18,1,2,18,3,18,18,18,18,18,18,,
18,17,5,11,2,7,14,16,12,3,1,6,4,13,10,15,9,8,,
14,2,11,15,3,7,18,8,17,16,4,9,1,6,12,5,10,13,,
18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,2,18,18,18,18,18,18,18,,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,,
18,18,18,18,18,18,18,18,1,18,18,18,2,18,3,18,18,18,,
12,6,11,13,7,18,5,17,10,2,3,15,1,14,16,8,4,9,,
18,18,18,18,18,18,18,18,18,2,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,2,18,1,18,18,,
18,13,4,1,6,9,15,17,7,3,11,8,16,14,2,5,10,12,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,2,1,18,18,18,18,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,2,18,18,18,18,,
18,18,18,18,18,18,18,18,2,18,18,18,1,2,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,2,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,2,18,1,18,18,18,18,,
18,1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,8,18,18,3,1,18,7,2,4,18,5,18,6,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,3,18,18,18,18,18,18,18,18,2,1,,
18,18,18,18,18,2,18,18,18,18,18,18,18,18,18,1,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,6,18,3,18,18,18,1,2,18,18,18,18,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
6,5,3,10,9,4,1,13,18,14,6,15,16,17,2,12,11,8,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,3,18,18,1,18,18,4,18,18,18,2,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,,
18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,,
13,18,6,9,10,7,3,15,4,1,14,17,16,2,5,11,8,12,,
18,18,18,18,18,18,18,4,18,18,18,18,2,18,18,1,18,3,,
18,5,18,18,18,18,18,18,18,18,18,4,1,2,18,3,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,2,18,,
18,10,6,4,7,18,5,18,9,2,18,18,3,18,18,18,1,8,,
18,18,18,18,18,18,18,18,2,1,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,1,2,18,18,18,3,18,18,18,18,18,,
17,1,17,17,1,17,17,17,17,1,17,17,17,17,17,1,18,17,,
10,4,8,12,6,3,2,13,7,5,9,11,18,14,15,16,1,17,,
8,18,2,13,9,1,5,14,15,16,3,11,7,18,10,6,12,17,,
11,8,18,6,7,1,17,18,5,15,13,10,3,9,12,16,2,14,,
18,18,18,18,2,18,18,3,18,18,1,18,18,18,18,18,18,18,,
8,10,15,17,12,7,3,16,4,1,2,9,11,6,18,14,13,5,,
18,18,18,18,18,18,18,18,1,18,18,18,2,3,18,18,18,18,,
18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,,
18,18,18,18,8,4,6,18,18,18,7,5,18,1,18,18,2,3,,
16,11,9,5,18,7,2,18,4,18,5,4,1,18,18,11,14,3,,
18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,18,3,18,1,18,18,18,2,18,18,18,18,18,,
1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,18,18,,
18,18,18,18,18,18,18,18,18,18,3,18,2,1,18,18,18,18,,
18,18,18,17,18,18,1,18,18,16,18,14,18,18,18,15,18,18,,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,,
7,11,18,16,17,4,12,15,13,5,6,8,1,3,2,9,10,14,,
11,14,8,10,4,3,18,16,17,1,15,13,6,9,7,5,2,12,,
18,18,18,18,18,18,1,18,18,18,18,18,18,2,18,18,18,18,,
18,18,18,18,18,4,18,2,1,18,18,18,18,18,3,18,18,18,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,15,7,9,12,6,16,11,4,3,2,14,13,10,1,5,8,17,,
18,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18,18,,
18,18,18,18,18,5,18,18,3,18,18,4,2,1,18,18,18,18,,
