rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,rank22,rank23,rank24,rank25,rank26,Num Cands,Num Seats
15,4,2,3,25,4,18,11,14,19,20,5,24,26,16,23,12,1,6,10,22,13,9,21,8,17,,
15,5,20,12,2,10,3,13,24,25,19,1,26,7,18,9,23,4,11,14,8,22,21,16,6,17,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,,
26,4,26,26,26,26,26,1,26,3,26,26,2,26,26,26,26,26,26,26,26,26,26,26,26,26,,
22,1,17,14,24,2,6,26,7,11,16,4,19,13,20,15,25,18,5,3,21,12,23,9,8,10,,
25,1,12,13,16,4,7,14,18,21,2,3,10,26,20,11,6,8,5,23,19,22,24,15,9,17,,
19,26,14,14,25,7,3,9,22,19,23,8,21,6,19,20,16,1,2,10,25,19,11,15,5,4,,
23,5,3,2,13,7,22,13,16,13,26,4,17,18,24,14,20,1,6,13,15,19,25,13,13,21,,
24,4,2,12,14,12,19,12,19,21,13,12,23,25,20,23,12,1,12,12,26,19,3,12,15,19,,
12,1,3,4,12,8,19,6,21,19,23,7,20,24,19,22,12,26,2,5,25,19,13,12,19,19,,
7,5,4,4,8,3,11,5,12,1,14,6,13,15,6,13,5,5,3,12,8,2,6,8,9,10,,
15,14,6,10,5,2,26,12,26,26,26,10,26,26,15,26,8,1,3,9,4,11,13,7,26,16,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,,
26,1,26,26,26,26,26,26,26,26,26,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,,
6,10,9,4,20,2,7,12,14,8,18,3,26,23,16,25,19,15,13,5,22,21,17,24,1,11,,
26,26,26,1,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,,
25,2,10,11,15,3,13,9,7,22,24,5,21,26,23,18,14,1,6,4,17,19,20,16,8,12,,
26,26,26,26,26,26,2,26,26,1,26,26,1,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,26,26,26,26,26,26,26,26,26,26,1,26,3,26,26,26,26,26,26,26,26,26,26,2,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,,
24,12,6,6,20,13,18,6,26,10,17,3,9,11,22,8,15,1,3,3,19,25,23,14,16,16,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,1,1,1,1,1,1,1,,
5,11,1,10,22,2,8,16,24,17,26,3,25,13,21,20,9,12,4,15,14,23,19,18,6,7,,
19,7,9,9,19,9,5,9,26,1,22,9,26,26,4,3,19,6,9,9,26,10,19,19,2,19,,
26,8,26,26,26,4,3,26,26,2,26,26,26,10,7,9,26,1,26,5,26,26,6,26,26,26,,
21,12,3,8,23,2,5,18,17,11,15,7,26,19,24,25,22,1,6,16,20,14,9,10,4,13,,
26,26,26,26,26,26,26,26,4,26,7,26,3,6,26,2,26,1,26,26,8,5,26,26,26,26,,
5,4,26,26,26,26,8,26,26,1,26,26,26,3,26,26,2,26,26,26,26,26,6,26,26,7,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,6,7,5,26,3,4,26,26,26,26,3,26,26,26,26,26,26,8,3,26,26,26,26,26,26,,
19,5,6,4,16,18,14,9,17,20,26,3,21,23,13,22,12,25,1,2,15,24,7,11,8,10,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
