voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
1,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
2,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
3,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
4,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
5,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
6,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
7,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
8,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
9,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
10,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
11,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
12,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
13,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
14,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
15,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
16,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
17,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
18,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
19,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
20,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
21,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
22,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
23,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
24,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
25,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
26,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
27,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
28,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
29,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
30,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
31,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
32,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
33,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
34,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
35,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
36,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
37,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
38,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
39,Euan JARDINE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
