,plurality,plurality_runoff,IRV,smith_irv,smith_plurality,minimax,smith_minimax,ranked_pairs,Borda_PM,Borda_OM,Borda_AVG,bucklin
voters_compromise,0.026595744680851074,0.38741134751772693,0.428191489361698,0.5017730496453849,0.32624113475177036,0.45035460992907356,0.45035460992907356,0.4485815602836835,0.8076241134751678,0.8049645390070828,0.8031914893616927,0.3040780141843948
voters_bullet,0.0,0.0,0.01950354609929078,0.05407801418439721,0.05585106382978729,0.0514184397163121,0.0514184397163121,0.0514184397163121,0.12500000000000014,0.2508865248226934,0.11968085106382993,0.18085106382978658
voters_protect,0.0,0.5363475177304908,0.5789007092198519,0.6631205673758791,0.48492907801417945,0.619680851063823,0.619680851063823,0.621453900709213,0.8625886524822592,0.8572695035460891,0.8572695035460891,0.4822695035460944
voters_score,0.011524822695035457,0.0,0.028368794326241148,0.04875886524822699,0.04964539007092203,0.04875886524822699,0.04875886524822699,0.04875886524822699,0.07092198581560291,0.14007092198581553,0.0921985815602838,0.09663120567375898
