,plurality,plurality_runoff,IRV,smith_irv,smith_plurality,minimax,smith_minimax,ranked_pairs,Borda_PM,Borda_OM,Borda_AVG,bucklin
voters_compromise,1.0666666666666667,1.0755148741418765,1.5031055900621118,3.2526501766784452,4.0978260869565215,4.423228346456693,4.423228346456693,4.405138339920948,5.18880351262349,5.187224669603524,5.211920529801325,4.618075801749272
voters_bullet,-1.0,-1.0,0.45454545454545453,0.39344262295081966,0.36507936507936506,0.5344827586206896,0.5344827586206896,0.5344827586206896,0.14184397163120568,1.8303886925795052,0.16296296296296298,0.14215686274509803
voters_protect,-1.0,1.0,1.7335375191424196,3.9973262032085564,4.950639853747715,4.912732474964234,4.912732474964234,4.90299572039943,5.157245632065776,5.168562564632885,5.182006204756981,5.1213235294117645
voters_score,1.0,-1.0,0.46875,0.2727272727272727,0.03571428571428571,0.10909090909090909,0.10909090909090909,0.12727272727272726,0.1875,0.16455696202531644,0.14423076923076922,0.29357798165137616
