file,numCands,plurality,plurality_rank,IRV,IRV_rank,top-two,top-two_rank,borda-pm,borda-pm_rank,borda-om-no-uwi,borda-om-no-uwi_rank,borda-avg-no-uwi,borda-avg-no-uwi_rank,top-3-truncation,top-3-truncation_rank,condorcet,condorcet_rank,minimax,minimax_rank,smith_plurality,smith_plurality_rank,smith_irv,smith_irv_rank,smith-minimax,smith-minimax_rank,ranked-pairs,ranked-pairs_rank,bucklin,bucklin_rank,approval,approval_rank,smith,smith_rank
fe852d72ab.csv,12,['11'],1,['11'],1,['11'],1,['1'],10,['2'],9,['1'],10,['2'],9,[],,['1'],10,['2'],9,['1'],10,['1'],10,['1'],10,['2'],9,['1'],10,"['1', '2', '11']",multiple
fe3f681d0b.csv,8,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,"['7', '1']",multiple,['7'],1
fe07eff0c1.csv,4,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['3'],3,['1'],1
fe06217601.csv,6,['2'],1,['5'],3,['2'],1,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['1'],4,['5'],3
fce7e6b889.csv,7,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['1'],5,['1'],5,['6'],1
fc7cb6479e.csv,7,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['1'],5,['6'],1
fc706554f1.csv,5,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1
fc45c3002a.csv,8,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['1'],5,['7'],1
fc0751325e.csv,4,['3'],1,['3'],1,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,[],,"['1', '3']",multiple,['3'],1,['1'],2,"['1', '3']",multiple,['1'],2,['1'],2,['1'],2,"['1', '3']",multiple
fbbbe3ae72.csv,6,['4'],2,['5'],1,['5'],1,['2'],4,['2'],4,['2'],4,['2'],4,[],,['2'],4,['4'],2,['5'],1,['2'],4,['2'],4,['2'],4,"['1', '2']",multiple,"['5', '3', '1', '2', '4']",multiple
fb96929195.csv,13,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1
fb8a4767f8.csv,9,['4'],1,['4'],1,['4'],1,['2'],3,['4'],1,['4'],1,['6'],2,[],,"['2', '4']",multiple,['2'],3,['4'],1,"['2', '4']",multiple,['2'],3,['4'],1,['1'],8,"['2', '4']",multiple
fb617d63cb.csv,6,['5'],1,['5'],1,['5'],1,['1'],5,['1'],5,['1'],5,['5'],1,['1'],5,['1'],5,['1'],5,['1'],5,['1'],5,['1'],5,['1'],5,['1'],5,['1'],5
fabd136b5d.csv,6,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,"['5', '1']",multiple,['2'],1
fab11dc966.csv,4,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1
faaf9bfe12.csv,15,['14'],1,['14'],1,['14'],1,['14'],1,['14'],1,['14'],1,['14'],1,['14'],1,['14'],1,['14'],1,['14'],1,['14'],1,['14'],1,['14'],1,['14'],1,['14'],1
fa88a77b71.csv,31,['30'],1,['30'],1,['30'],1,['30'],1,['30'],1,['30'],1,['30'],1,['30'],1,['30'],1,['30'],1,['30'],1,['30'],1,['30'],1,['30'],1,['1'],3,['30'],1
fa36f3929d.csv,27,['26'],1,['26'],1,['26'],1,['26'],1,['26'],1,['26'],1,['26'],1,['26'],1,['26'],1,['26'],1,['26'],1,['26'],1,['26'],1,['26'],1,['26'],1,['26'],1
fa05d11532.csv,19,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1
f99a6d7f63.csv,6,['4'],2,['4'],2,['4'],2,['2'],1,['2'],1,['2'],1,['2'],1,[],,['4'],2,['2'],1,['4'],2,['4'],2,['4'],2,['2'],1,['5'],3,"['1', '2', '4']",multiple
f97d0d799b.csv,5,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['4'],2,['1'],1
f97c8bc045.csv,9,['3'],1,['8'],2,['8'],2,['8'],2,['8'],2,['8'],2,['8'],2,['8'],2,['8'],2,['8'],2,['8'],2,['8'],2,['8'],2,['8'],2,['8'],2,['8'],2
f9230266b2.csv,12,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['1'],2,['11'],1
f8e7890254.csv,10,['9'],1,['9'],1,['9'],1,['9'],1,['9'],1,['9'],1,['9'],1,['9'],1,['9'],1,['9'],1,['9'],1,['9'],1,['9'],1,['9'],1,['9'],1,['9'],1
f8d73b1e02.csv,6,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,"['5', '1']",multiple,['5'],1
f8d520375a.csv,6,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,"['5', '1']",multiple,['1'],1
f8ac3ad836.csv,6,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,"['5', '1']",multiple,['5'],1
f8827e551e.csv,6,['2'],1,['2'],1,['2'],1,['4'],2,['4'],2,['4'],2,['4'],2,[],,"['2', '4']",multiple,['2'],1,['2'],1,"['2', '4']",multiple,['2'],1,['4'],2,"['5', '2']",multiple,"['5', '2', '4']",multiple
f8761b701b.csv,5,['2'],1,['2'],1,['2'],1,['4'],3,"['2', '4']",multiple,['4'],3,['4'],3,[],,"['2', '4']",multiple,['2'],1,['4'],3,"['2', '4']",multiple,['2'],1,['1'],4,"['1', '4']",multiple,"['2', '4']",multiple
f87234d740.csv,12,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,[],,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['10'],9,['2'],8,"['7', '9', '6', '8', '11', '4', '10']",multiple
f806316cde.csv,9,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1
f6ab2fdfd0.csv,4,['3'],1,['3'],1,['3'],1,"['1', '3']",multiple,"['1', '3']",multiple,"['1', '3']",multiple,['1'],2,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['1'],2,"['1', '3']",multiple,['3'],1
f677b44444.csv,9,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['4'],5,['1'],8,['8'],1
f54521a9f5.csv,11,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1
f53b35d120.csv,6,['5'],1,['5'],1,['5'],1,['1'],2,['1'],2,['1'],2,['1'],2,[],,['5'],1,['1'],2,['5'],1,['5'],1,['5'],1,['1'],2,['1'],2,"['5', '1', '2']",multiple
f500cb0513.csv,5,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['1'],4,['1'],4,['3'],1
f48b14442d.csv,8,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1
f489323f43.csv,7,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['3'],4,['1'],6,['1'],6,['1'],6,['1'],6,['1'],6,['1'],6,['1'],6,"['1', '6']",multiple,['1'],6
f45e9a572c.csv,5,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1
f3d3b6897b.csv,12,['11'],1,['11'],1,['11'],1,['11'],1,['9'],2,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['11'],1,['1'],10,['1'],10,['11'],1
f3c5262afa.csv,6,['2'],1,['2'],1,['2'],1,['1'],3,['1'],3,['1'],3,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['1'],3,['1'],3,['2'],1
f3b3706396.csv,16,['2'],1,['2'],1,['2'],1,['1'],3,['1'],3,['1'],3,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['1'],3,['2'],1
f36c6431bf.csv,12,['5'],1,['11'],2,['11'],2,['11'],2,['11'],2,['11'],2,['11'],2,['11'],2,['11'],2,['11'],2,['11'],2,['11'],2,['11'],2,['11'],2,"['1', '11']",multiple,['11'],2
f314b32d2b.csv,10,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['9'],5,['9'],5,['9'],5,['9'],5,['9'],5,['9'],5,['1'],1,['1'],1,['9'],5
f2ef9eeb69.csv,6,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['1'],2,['5'],1
f27d01c4af.csv,8,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['1'],4,['7'],1
f225a3c2a0.csv,5,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['1'],2,['4'],1
f21f9c68c8.csv,4,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['1'],3,['2'],1
f1a2213b09.csv,12,['2'],1,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['2'],1,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2
f191578b71.csv,6,['5'],1,['5'],1,['5'],1,['1'],5,['1'],5,['1'],5,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['1'],5,['5'],1
f18e89c3c3.csv,19,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['1'],2,['18'],1
f0f7d3733e.csv,9,['8'],1,['8'],1,['8'],1,['1'],8,['1'],8,['1'],8,['1'],8,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['1'],8,['1'],8,['8'],1
f0d9b275a4.csv,9,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['1'],2,['8'],1
f09ec289ee.csv,6,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['5'],1,['1'],5,['5'],1
f0535305a9.csv,5,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['1'],4,['4'],1
f03456455d.csv,5,['4'],1,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2
f033e01f0d.csv,9,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1
efee705915.csv,26,['25'],1,['25'],1,['25'],1,['25'],1,['25'],1,['25'],1,['25'],1,['25'],1,['25'],1,['25'],1,['25'],1,['25'],1,['25'],1,['25'],1,['1'],6,['25'],1
ef586fe824.csv,7,['6'],1,['6'],1,['6'],1,['1'],6,['4'],2,['1'],6,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['1'],6,['1'],6,['6'],1
ef3db6bfd5.csv,6,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['4'],2,"['5', '1']",multiple,['2'],1
eed4756773.csv,9,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['1'],7,['8'],1
ee669dbb2d.csv,8,['7'],1,['2'],3,['7'],1,['2'],3,['2'],3,['2'],3,['2'],3,['2'],3,['2'],3,['2'],3,['2'],3,['2'],3,['2'],3,['2'],3,['1'],2,['2'],3
edc716bad5.csv,21,['20'],1,['20'],1,['20'],1,['1'],3,['20'],1,['20'],1,['20'],1,['20'],1,['20'],1,['20'],1,['20'],1,['20'],1,['20'],1,['20'],1,['1'],3,['20'],1
ed8e129b7e.csv,5,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1
ed7debafd9.csv,6,['3'],1,['3'],1,['3'],1,['2'],2,"['2', '3']",multiple,['2'],2,['2'],2,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['2'],2,"['5', '1', '2']",multiple,['3'],1
ed5e03ccd6.csv,5,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1,['4'],1
ed535944fd.csv,5,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['1'],4,['2'],1
ed1eb9a1b8.csv,6,['2'],1,['2'],1,['2'],1,['2'],1,['4'],2,['2'],1,['4'],2,[],,"['2', '4']",multiple,['4'],2,['4'],2,"['2', '4']",multiple,['2'],1,['4'],2,"['1', '2']",multiple,"['2', '4']",multiple
ecfb178de1.csv,7,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['1'],2,['6'],1
ecc4d063e9.csv,6,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,"['5', '1']",multiple,['1'],1
ec061ecd7a.csv,8,['2'],1,['5'],3,['4'],2,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['5'],3,['7'],5,['1'],7,['5'],3
ebfee023e1.csv,6,['3'],1,['3'],1,['3'],1,['1'],5,['1'],5,['1'],5,['1'],5,[],,['1'],5,['5'],3,['4'],2,['1'],5,['4'],2,['1'],5,"['5', '1']",multiple,"['5', '1', '3', '4']",multiple
ebf56f0e01.csv,5,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,[],,"['1', '2']",multiple,['2'],2,['2'],2,"['1', '2']",multiple,['1'],1,['2'],2,['4'],3,"['1', '2']",multiple
ebf05e562c.csv,9,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1
ebd6fb0103.csv,4,['2'],1,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3
e998bdc86b.csv,9,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1,['8'],1
e996afc872.csv,7,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1
e92f2146ca.csv,5,['3'],1,['1'],3,['2'],4,['1'],3,['1'],3,['1'],3,['1'],3,['1'],3,['1'],3,['1'],3,['1'],3,['1'],3,['1'],3,['1'],3,['1'],3,['1'],3
e8d83c9c40.csv,6,['5'],1,['3'],2,['3'],2,['3'],2,['3'],2,['3'],2,['3'],2,['3'],2,['3'],2,['3'],2,['3'],2,['3'],2,['3'],2,['1'],5,['2'],4,['3'],2
e8d512194a.csv,7,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['6'],1,['1'],3,['6'],1
e7cdc35a3f.csv,4,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1,['3'],1
e71c220e1a.csv,4,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['3'],2,['1'],3,['2'],1
e6a27e1b6c.csv,22,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1
e67468a9e5.csv,12,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['11'],3,['1'],1,['1'],1
e60612d935.csv,5,['2'],1,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,[],,['1'],2,['2'],1,['1'],2,['1'],2,['1'],2,['4'],4,['1'],2,"['1', '2', '4', '3']",multiple
e5bbab75a9.csv,5,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1
e59384a31d.csv,9,['2'],1,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['8'],5,['1'],2
e547e35c81.csv,13,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1
e4d497e98f.csv,19,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['18'],1,['1'],2,['18'],1
e46e7e09dd.csv,7,['3'],1,['4'],4,['1'],2,['4'],4,['4'],4,['4'],4,['4'],4,['4'],4,['4'],4,['4'],4,['4'],4,['4'],4,['4'],4,['4'],4,['6'],5,['4'],4
e4119ed4da.csv,6,['1'],1,['2'],2,['2'],2,['1'],1,['2'],2,['1'],1,['1'],1,['2'],2,['2'],2,['2'],2,['2'],2,['2'],2,['2'],2,['1'],1,"['5', '1']",multiple,['2'],2
e3c163b05e.csv,13,['12'],1,['12'],1,['12'],1,['1'],11,['1'],11,['1'],11,['1'],11,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['12'],1,['1'],11,['12'],1,['12'],1
e3be7b1c4e.csv,7,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,"['1', '6']",multiple,['1'],1
e2fbed553e.csv,16,['15'],1,['15'],1,['15'],1,['15'],1,['15'],1,['15'],1,['15'],1,['15'],1,['15'],1,['15'],1,['15'],1,['15'],1,['15'],1,['15'],1,['1'],3,['15'],1
e2c72e66f9.csv,6,['4'],1,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2,['1'],2
e28ddc58a8.csv,9,['5'],1,['4'],2,['4'],2,['4'],2,['4'],2,['4'],2,['4'],2,[],,['4'],2,['4'],2,['4'],2,['4'],2,['4'],2,['4'],2,['1'],6,"['1', '2', '4', '3']",multiple
e288e8cba2.csv,5,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['2'],1,['4'],4,['2'],1
e275826dbd.csv,9,['8'],1,['1'],2,['8'],1,['1'],2,['4'],5,['1'],2,['1'],2,[],,['1'],2,['8'],1,['1'],2,['1'],2,['8'],1,['1'],2,['8'],1,"['2', '1', '8', '4']",multiple
e26f1af928.csv,21,['6'],1,['5'],2,['5'],2,['4'],4,['4'],4,['4'],4,['5'],2,[],,['4'],4,['6'],1,['5'],2,['4'],4,['4'],4,['16'],11,['1'],8,"['5', '6', '4']",multiple
e1ad8abb07.csv,8,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1,['7'],1
e1ad6f70f8.csv,4,['2'],1,['2'],1,['2'],1,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3
e165e30f16.csv,22,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1,['21'],1
e00408fca8.csv,10,['1'],1,['1'],1,['2'],2,['1'],1,['1'],1,['1'],1,['1'],1,[],,"['1', '2']",multiple,['1'],1,['2'],2,"['1', '2']",multiple,['1'],1,['2'],2,['1'],1,"['1', '2']",multiple
e002a74822.csv,20,['19'],1,['19'],1,['19'],1,['1'],14,['4'],12,['2'],16,['19'],1,['19'],1,['19'],1,['19'],1,['19'],1,['19'],1,['19'],1,['19'],1,['1'],14,['19'],1
dfeb187823.csv,8,['7'],1,['7'],1,['7'],1,['7'],1,"['7', '4']",multiple,['7'],1,['7'],1,[],,['4'],5,['7'],1,['4'],5,['4'],5,['4'],5,['4'],5,['1'],7,"['7', '3', '4']",multiple
dfe601fbd2.csv,17,['16'],1,['3'],3,['16'],1,['1'],6,['4'],9,['1'],6,['16'],1,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['3'],3,['1'],6,['3'],3
dfb926481b.csv,17,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,['10'],1,[],,['10'],1,['10'],1,['10'],1,['10'],1,['11'],6,['11'],6,['1'],10,"['7', '15', '5', '3', '9', '16', '6', '8', '11', '2', '13', '14', '4', '10']",multiple
df6e19d1bf.csv,4,['1'],1,['1'],1,['1'],1,['3'],2,['3'],2,['3'],2,['3'],2,[],,"['1', '3']",multiple,['3'],2,['1'],1,"['1', '3']",multiple,['1'],1,['3'],2,"['1', '3']",multiple,"['1', '3']",multiple
de198586bb.csv,14,['1'],1,['1'],1,['1'],1,['1'],1,['2'],2,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['1'],1,['2'],2,['1'],1,['1'],1
