file,numCands,plurality,plurality_rank,IRV,IRV_rank,top-two,top-two_rank,borda-pm,borda-pm_rank,borda-om-no-uwi,borda-om-no-uwi_rank,borda-avg-no-uwi,borda-avg-no-uwi_rank,top-3-truncation,top-3-truncation_rank,condorcet,condorcet_rank,minimax,minimax_rank,smith_plurality,smith_plurality_rank,smith_irv,smith_irv_rank,smith-minimax,smith-minimax_rank,ranked-pairs,ranked-pairs_rank,bucklin,bucklin_rank,approval,approval_rank,smith,smith_rank
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Kiama.csv,6,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1,['WARD Gareth'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wollondilly.csv,9,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1,['HANNAN Judy'],2,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1,['SMITH Nathaniel'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Fairfield.csv,5,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1,['ZANGARI Guy'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Coogee.csv,9,['NOTLEY-SMITH Bruce'],1,"[""O'NEILL Marjorie""]",2,"[""O'NEILL Marjorie""]",2,['NOTLEY-SMITH Bruce'],1,"[""O'NEILL Marjorie""]",2,"[""O'NEILL Marjorie""]",2,"[""O'NEILL Marjorie""]",2,"[""O'NEILL Marjorie""]",2,"[""O'NEILL Marjorie""]",2,"[""O'NEILL Marjorie""]",2,"[""O'NEILL Marjorie""]",2,"[""O'NEILL Marjorie""]",2,"[""O'NEILL Marjorie""]",2,"[""O'NEILL Marjorie""]",2,['NOTLEY-SMITH Bruce'],1,"[""O'NEILL Marjorie""]",2
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cessnock.csv,6,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1,['BARR Clayton'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Maroubra.csv,8,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1,['DALEY Michael'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data The Entrance.csv,8,['MEHAN David'],1,['MEHAN David'],1,['MEHAN David'],1,['MEHAN David'],1,['MEHAN David'],1,['MEHAN David'],1,['MEHAN David'],1,['MEHAN David'],1,['MEHAN David'],1,['MEHAN David'],1,['MEHAN David'],1,['MEHAN David'],1,['MEHAN David'],1,['MEHAN David'],1,['PERREM Brian'],2,['MEHAN David'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bathurst.csv,7,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1,['TOOLE Paul'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oatley.csv,6,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1,['COURE Mark'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Swansea.csv,6,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1,['CATLEY Yasmin'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blue Mountains.csv,8,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1,['DOYLE Trish'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Miranda.csv,7,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1,['PETINOS Eleni'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Auburn.csv,6,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1,['VOLTZ Lynda'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Barwon.csv,10,['BUTLER Roy'],1,['BUTLER Roy'],1,['BUTLER Roy'],1,['BUTLER Roy'],1,['BUTLER Roy'],1,['BUTLER Roy'],1,['BUTLER Roy'],1,['BUTLER Roy'],1,['BUTLER Roy'],1,['BUTLER Roy'],1,['BUTLER Roy'],1,['BUTLER Roy'],1,['BUTLER Roy'],1,['BUTLER Roy'],1,['SCHIER Andrew'],2,['BUTLER Roy'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lakemba.csv,7,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1,['DIB Jihad'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Mount Druitt.csv,6,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1,['ATALLA Edmond'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Pittwater.csv,9,['STOKES Robert'],1,['STOKES Robert'],1,['STOKES Robert'],1,['STOKES Robert'],1,['KORZY Miranda'],2,['STOKES Robert'],1,['STOKES Robert'],1,['STOKES Robert'],1,['STOKES Robert'],1,['STOKES Robert'],1,['STOKES Robert'],1,['STOKES Robert'],1,['STOKES Robert'],1,['STOKES Robert'],1,['STOKES Robert'],1,['STOKES Robert'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data East Hills.csv,8,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1,['MURPHY Cameron'],2,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1,['LINDSAY Wendy'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Gosford.csv,7,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1,['TESCH Liesl'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Monaro.csv,7,['BARILARO John'],1,['BARILARO John'],1,['BARILARO John'],1,['BARILARO John'],1,['WILSON Bryce'],2,['BARILARO John'],1,['BARILARO John'],1,['BARILARO John'],1,['BARILARO John'],1,['BARILARO John'],1,['BARILARO John'],1,['BARILARO John'],1,['BARILARO John'],1,['BARILARO John'],1,['BARILARO John'],1,['BARILARO John'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cootamundra.csv,7,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1,['COOKE Steph'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Parramatta.csv,8,['LEE Geoffrey'],1,['LEE Geoffrey'],1,['LEE Geoffrey'],1,['LEE Geoffrey'],1,['SCULLY Liz'],2,['LEE Geoffrey'],1,['LEE Geoffrey'],1,['LEE Geoffrey'],1,['LEE Geoffrey'],1,['LEE Geoffrey'],1,['LEE Geoffrey'],1,['LEE Geoffrey'],1,['LEE Geoffrey'],1,['LEE Geoffrey'],1,['LEE Geoffrey'],1,['LEE Geoffrey'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Epping.csv,6,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1,['PERROTTET Dominic'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blacktown.csv,6,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1,['BALI Stephen'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wyong.csv,5,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1,['HARRIS David'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lake Macquarie.csv,7,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1,['PIPER Greg'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data North Shore.csv,10,['WILSON Felicity'],1,['WILSON Felicity'],1,['WILSON Felicity'],1,['WILSON Felicity'],1,['CORRIGAN Carolyn'],2,['WILSON Felicity'],1,['WILSON Felicity'],1,['WILSON Felicity'],1,['WILSON Felicity'],1,['WILSON Felicity'],1,['WILSON Felicity'],1,['WILSON Felicity'],1,['WILSON Felicity'],1,['WILSON Felicity'],1,['WILSON Felicity'],1,['WILSON Felicity'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Kogarah.csv,6,['MINNS Chris'],1,['MINNS Chris'],1,['MINNS Chris'],1,['MINNS Chris'],1,['MINNS Chris'],1,['MINNS Chris'],1,['MINNS Chris'],1,['MINNS Chris'],1,['MINNS Chris'],1,['MINNS Chris'],1,['MINNS Chris'],1,['MINNS Chris'],1,['MINNS Chris'],1,['MINNS Chris'],1,['YUNG Scott'],2,['MINNS Chris'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wagga Wagga.csv,8,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1,['McGIRR Joe'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Shellharbour.csv,5,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1,['WATSON Anna'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Macquarie.csv,5,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1,['WILLIAMS Leslie'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Riverstone.csv,4,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1,['CONOLLY Kevin'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wallsend.csv,6,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1,['HORNERY Sonia'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Penrith.csv,11,['AYRES Stuart'],1,['AYRES Stuart'],1,['AYRES Stuart'],1,['AYRES Stuart'],1,['McKEOWN Karen'],2,['AYRES Stuart'],1,['AYRES Stuart'],1,['AYRES Stuart'],1,['AYRES Stuart'],1,['AYRES Stuart'],1,['AYRES Stuart'],1,['AYRES Stuart'],1,['AYRES Stuart'],1,['McKEOWN Karen'],2,['AYRES Stuart'],1,['AYRES Stuart'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Seven Hills.csv,7,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1,['TAYLOR Mark'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Prospect.csv,6,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1,['McDERMOTT Hugh'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Terrigal.csv,8,['CROUCH Adam'],1,['CROUCH Adam'],1,['CROUCH Adam'],1,['CROUCH Adam'],1,['SUNDSTROM Jeff'],2,['CROUCH Adam'],1,['CROUCH Adam'],1,['CROUCH Adam'],1,['CROUCH Adam'],1,['CROUCH Adam'],1,['CROUCH Adam'],1,['CROUCH Adam'],1,['CROUCH Adam'],1,['CROUCH Adam'],1,['CROUCH Adam'],1,['CROUCH Adam'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Macquarie Fields.csv,7,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1,['CHANTHIVONG Anoulack'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Dubbo.csv,8,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1,['DICKERSON Mathew'],2,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1,['SAUNDERS Dugald'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hornsby.csv,10,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1,['KEAN Matthew'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lane Cove.csv,7,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1,['ZBIK Andrew'],2,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1,['ROBERTS Anthony'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tweed.csv,6,['PROVEST Geoff'],1,['PROVEST Geoff'],1,['PROVEST Geoff'],1,['PROVEST Geoff'],1,['ELLIOT Craig'],2,['PROVEST Geoff'],1,['PROVEST Geoff'],1,['PROVEST Geoff'],1,['PROVEST Geoff'],1,['PROVEST Geoff'],1,['PROVEST Geoff'],1,['PROVEST Geoff'],1,['PROVEST Geoff'],1,['PROVEST Geoff'],1,['PROVEST Geoff'],1,['PROVEST Geoff'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Mulgoa.csv,5,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1,['DAVIES Tanya'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wollongong.csv,8,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1,['SCULLY Paul'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Keira.csv,5,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1,['PARK Ryan'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tamworth.csv,7,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1,['ANDERSON Kevin'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Clarence.csv,7,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1,['GULAPTIS Chris'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Stephens.csv,7,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1,['WASHINGTON Kate'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Holsworthy.csv,7,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1,['GIBBONS Melanie'],1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Davidson.csv,6,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1,"[""O'DEA Jonathan""]",1
Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Granville.csv,9,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1,['FINN Julia'],1
