voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
1,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
2,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
3,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
4,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
5,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
6,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
7,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
8,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
9,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
10,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
11,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
12,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
13,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
14,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
15,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
16,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
17,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
18,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
19,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
20,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
21,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
22,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
23,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
24,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
25,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
26,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
27,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
28,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
29,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
30,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
31,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
32,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
33,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
34,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
35,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
36,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
37,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
38,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
39,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
40,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
41,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
42,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
43,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
44,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
45,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
46,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
47,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
48,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
49,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
50,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
51,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
52,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
53,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
54,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
55,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
56,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
57,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
58,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
59,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
60,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
61,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
62,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
63,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
64,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
65,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
66,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
67,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
68,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
69,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
70,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
71,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
72,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
73,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
74,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
75,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
76,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
77,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
78,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
79,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
80,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
81,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
82,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
83,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
84,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
85,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
86,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
87,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
88,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
89,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
90,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
91,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
92,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
93,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
94,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
95,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
96,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
97,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
98,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
99,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
100,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
101,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
102,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
103,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
104,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
105,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
106,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
107,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
108,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
109,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
110,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
111,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
112,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
113,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
114,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
115,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
116,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
117,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
118,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
119,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
120,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
121,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
122,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
123,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
124,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
125,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
126,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
127,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
128,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
129,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
130,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
131,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
132,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
133,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
134,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
135,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
136,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
137,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
138,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
139,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
140,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
141,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
142,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
143,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
144,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
145,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
146,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
147,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
148,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
149,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
150,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
151,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
152,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
153,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
154,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
155,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
156,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
157,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
158,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
159,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
160,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
161,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
162,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
163,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
164,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
165,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
166,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
167,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
168,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
169,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
170,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
171,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
172,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
173,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
174,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
175,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
176,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
177,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
178,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
179,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
180,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
181,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
182,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
183,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
184,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
185,Ian CHISHOLM (SNP),skipped,skipped,skipped,skipped,,5
