file,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om,top4_borda-avg,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
raw_data/civs/processed_data/b8a46ad7bc.csv,9,['9'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['9'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/77dce0c078.csv,3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
raw_data/civs/processed_data/4d1c6e57eb.csv,3,['2'],['2'],['1'],['1'],['1'],['1'],['1'],[],"['1', '2']",['1'],['1'],"['1', '2']",['1'],['1'],['1'],['1'],['2'],['1'],['1'],['1'],['1'],['1'],[],"['1', '2']",['1'],['2'],"['1', '2']",['1'],['1'],['1']
raw_data/civs/processed_data/fa36f3929d.csv,26,['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26']
raw_data/civs/processed_data/61c4eebd64.csv,3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3']
raw_data/civs/processed_data/7d47576f72.csv,10,['10'],['10'],['10'],['10'],['2'],['2'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['1'],['10'],['10'],['10'],['10'],['10'],['9'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10']
raw_data/civs/processed_data/87869154e9.csv,4,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
raw_data/civs/processed_data/3ae897ce86.csv,5,['4'],['4'],['4'],['1'],['1'],['1'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['2'],['4']
raw_data/civs/processed_data/fd629d26ab.csv,5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/b7ef508e41.csv,4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4']
raw_data/civs/processed_data/cf70799c98.csv,12,['12'],['6'],['12'],['12'],['6'],['6'],['12'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['12'],['6'],['12'],['12'],['6'],['12'],['12'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6']
raw_data/civs/processed_data/d7d0d44ff2.csv,6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6']
raw_data/civs/processed_data/6adb4fa662.csv,6,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4']
raw_data/civs/processed_data/6af918bf07.csv,5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5']
raw_data/civs/processed_data/ace3e1db6a.csv,12,['12'],['12'],['12'],['12'],['4'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['1'],['12']
raw_data/civs/processed_data/451fb74860.csv,3,['2'],['2'],['2'],['3'],['3'],['3'],['3'],['2'],['2'],['2'],['2'],['2'],['2'],['3'],['2'],['2'],['2'],['2'],['3'],['3'],['3'],['3'],['2'],['2'],['2'],['2'],['2'],['2'],['3'],['2']
raw_data/civs/processed_data/306cf7f0d3.csv,5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/f9bd3a815b.csv,7,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7']
raw_data/civs/processed_data/b29d3be438.csv,8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8']
raw_data/civs/processed_data/f60b579d37.csv,4,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['1'],['2']
raw_data/civs/processed_data/70bab1ac40.csv,8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8']
raw_data/civs/processed_data/a5b0abd0fa.csv,9,['2'],['9'],['5'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['2'],['5'],['1'],['1'],['5'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/6d4cc313ee.csv,4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/78112b5fdc.csv,4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/e7ad72e00c.csv,13,['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13']
raw_data/civs/processed_data/b9c9c9d9be.csv,4,['3'],['1'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['3'],['1'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/e4d497e98f.csv,18,['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18']
raw_data/civs/processed_data/8c036de74b.csv,4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4']
raw_data/civs/processed_data/1a84955616.csv,4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['2'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['2'],['4']
raw_data/civs/processed_data/4ef3954939.csv,9,['1'],['1'],['1'],['1'],['3'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['9'],['1']
raw_data/civs/processed_data/8a453c8e8f.csv,3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3']
raw_data/civs/processed_data/59b0d703cc.csv,7,['6'],['5'],['5'],['5'],['5'],['5'],['5'],[],['5'],['5'],['5'],['5'],['5'],['4'],['5'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6']
raw_data/civs/processed_data/f0f7d3733e.csv,8,['8'],['8'],['8'],['1'],['1'],['1'],['1'],['8'],['8'],['8'],['8'],['8'],['8'],['1'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8']
raw_data/civs/processed_data/c82068758d.csv,6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/ba42ee21ff.csv,3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['1'],['2']
raw_data/civs/processed_data/78848751b7.csv,4,['4'],['2'],['2'],['4'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['4'],['2'],['2'],['4'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
raw_data/civs/processed_data/2a244ece77.csv,3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
raw_data/civs/processed_data/2296d07474.csv,6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6']
raw_data/civs/processed_data/1308936db2.csv,8,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['3'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
raw_data/civs/processed_data/aac8e0f780.csv,6,['3'],['3'],['3'],['1'],['1'],['1'],['1'],[],['1'],['3'],['2'],['1'],['1'],['1'],['1'],['3'],['3'],['3'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
raw_data/civs/processed_data/a4343f3000.csv,4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4']
raw_data/civs/processed_data/e71c1d12f2.csv,3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3']
raw_data/civs/processed_data/63756b783d.csv,5,['3'],['3'],['3'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['3'],['3'],['3'],"['3', '1']",['3'],['3'],['3'],[],"['3', '1']",['3'],['1'],"['3', '1']",['3'],['3'],['3']
raw_data/civs/processed_data/dcfef48d62.csv,3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3']
raw_data/civs/processed_data/64be1f9778.csv,3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
raw_data/civs/processed_data/f08f4624a2.csv,4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4']
raw_data/civs/processed_data/8f5442cf7f.csv,5,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
raw_data/civs/processed_data/f489323f43.csv,6,['6'],['6'],['6'],['6'],['6'],['6'],['3'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6']
raw_data/civs/processed_data/9d5ecafb8b.csv,7,['2'],['1'],['7'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
raw_data/civs/processed_data/d33fc8b5af.csv,5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5']
raw_data/civs/processed_data/1ac46a8c71.csv,6,['6'],['6'],['6'],['1'],['1'],['1'],['1'],[],['2'],['6'],['6'],['2'],['2'],['1'],['2'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6']
raw_data/civs/processed_data/ca2cbf1773.csv,5,['3'],['3'],['3'],['3'],['3'],['3'],['3'],[],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3']
raw_data/civs/processed_data/135bed9078.csv,11,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11']
raw_data/civs/processed_data/2efc70c997.csv,3,['2'],['2'],['2'],['3'],['3'],['3'],['3'],['2'],['2'],['2'],['2'],['2'],['2'],['3'],['2'],['2'],['2'],['2'],['3'],['3'],['3'],['3'],['2'],['2'],['2'],['2'],['2'],['2'],['3'],['2']
raw_data/civs/processed_data/2e3da1aade.csv,5,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4']
raw_data/civs/processed_data/cdceea53c2.csv,4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/325484491d.csv,3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/26635736a3.csv,5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['2'],['5']
raw_data/civs/processed_data/9fd12b2aa3.csv,12,['12'],['1'],['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/8cc8a889b4.csv,5,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
raw_data/civs/processed_data/6d15bdae51.csv,6,['1'],['6'],['1'],['1'],['1'],['1'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['1'],['6'],['6'],['1'],['1'],['1'],['1'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6']
raw_data/civs/processed_data/12ac5b9c8c.csv,5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5']
raw_data/civs/processed_data/8b7d0ad95d.csv,10,['1'],['1'],['1'],['10'],['10'],['10'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['10'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/d75bb2a8e7.csv,5,['5'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['5'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/f19b8ff9ac.csv,13,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/b983165db7.csv,6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],[],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['1'],['1'],['1'],['1'],['5'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/a8ec671c17.csv,5,['5'],['5'],['5'],['5'],['3'],['3'],['2'],[],['5'],['5'],['5'],['5'],['5'],['1'],['5'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3']
raw_data/civs/processed_data/251f0acb0b.csv,3,['1'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['1'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3']
raw_data/civs/processed_data/3092e89f78.csv,8,['8'],['8'],['8'],['8'],['3'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['4'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8']
raw_data/civs/processed_data/bb267d8067.csv,18,['8'],['8'],['8'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8']
raw_data/civs/processed_data/da56b56e94.csv,3,['3'],['3'],['3'],"['3', '2']",['2'],['2'],['2'],[],"['3', '2']",['3'],['3'],"['3', '2']",['3'],['1'],['3'],['3'],['3'],['3'],"['3', '2']",['2'],['2'],['2'],[],"['3', '2']",['3'],['3'],"['3', '2']",['3'],['1'],['3']
raw_data/civs/processed_data/e3c163b05e.csv,12,['12'],['12'],['12'],['1'],['1'],['1'],['1'],['12'],['12'],['12'],['12'],['12'],['12'],['1'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12']
raw_data/civs/processed_data/caedf0ad39.csv,10,['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10']
raw_data/civs/processed_data/1a3582a3ff.csv,6,['5'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['5'],['3'],['5'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3']
raw_data/civs/processed_data/1aff36c2e3.csv,3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3']
raw_data/civs/processed_data/aba2cadf89.csv,6,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
raw_data/civs/processed_data/bd2fc27e90.csv,8,['1'],['1'],['1'],['8'],['8'],['8'],['1'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[],['1'],['1'],['1'],['1'],['1'],['3'],['1']
raw_data/civs/processed_data/464373629c.csv,3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3']
raw_data/civs/processed_data/e002a74822.csv,19,['19'],['19'],['19'],['1'],['4'],['2'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19']
raw_data/civs/processed_data/e26f1af928.csv,20,['6'],['5'],['5'],['4'],['4'],['4'],['6'],[],['4'],['6'],['5'],['4'],['4'],['16'],['4'],['6'],['5'],['5'],['4'],['4'],['4'],['4'],[],['4'],['6'],['5'],['4'],['4'],['5'],['4']
raw_data/civs/processed_data/1f89528f39.csv,12,['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12']
raw_data/civs/processed_data/06d9624195.csv,4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/8d1dc8875c.csv,7,['7'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3']
raw_data/civs/processed_data/730ce6dfb0.csv,5,['1'],['1'],['1'],['1'],['3'],"['1', '3']",['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1']
raw_data/civs/processed_data/a0690053b2.csv,23,['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23']
raw_data/civs/processed_data/98371daa06.csv,5,['4'],['1'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['2'],['4']
raw_data/civs/processed_data/91934c258c.csv,3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['1'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['1'],['3']
raw_data/civs/processed_data/563159c138.csv,8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8']
raw_data/civs/processed_data/ebf56f0e01.csv,4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],[],"['2', '1']",['2'],['1'],"['2', '1']",['2'],['2'],['2'],['1'],['1'],['2'],['1'],['1'],['1'],['1'],[],"['2', '1']",['1'],['2'],"['2', '1']",['2'],['2'],['2']
raw_data/civs/processed_data/950842e561.csv,5,['3'],['2'],['2'],['2'],"['2', '3']",['2'],['1'],[],['1'],['2'],['2'],['1'],['1'],['1'],['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
raw_data/civs/processed_data/d10bfa4599.csv,5,['2'],['2'],['2'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5']
raw_data/civs/processed_data/3aea25fd54.csv,4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['1'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['1'],['4']
raw_data/civs/processed_data/ebd6fb0103.csv,3,['2'],['3'],['2'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['2'],['2'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3']
raw_data/civs/processed_data/32d0a75e12.csv,6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6']
