voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
1,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
2,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
3,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
4,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
5,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
6,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
7,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
8,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
9,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
10,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
11,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
12,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
13,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
14,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
15,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
16,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
17,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
18,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
19,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
20,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
21,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
22,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
23,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
24,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
25,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
26,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
27,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
28,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
29,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
30,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
31,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
32,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
33,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
34,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
35,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
36,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
37,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
38,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
39,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
40,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
41,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
42,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
43,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
44,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
45,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
46,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
47,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
48,(SNP) IAIN GAUL,skipped,skipped,skipped,,4
49,(SNP) IAIN GAUL,(Con) Ronnie PROCTOR,skipped,skipped,,4
50,(SNP) IAIN GAUL,(Con) Ronnie PROCTOR,skipped,skipped,,4
