ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,numSeats,numCands
01620_00000_939196_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_939039_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Echohawk, Grant",skipped,skipped,1,4
01620_00000_936614_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_936205_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_928827_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_927198_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Echohawk, Grant",skipped,skipped,1,4
01620_00000_677516_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant",skipped,skipped,skipped,1,4
01620_00000_677091_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_670239_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.","Bynum, Jeremy T.",skipped,skipped,1,4
01620_00000_670004_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant","Moran, Agnes C.","Bynum, Jeremy T.",skipped,1,4
01620_00000_556942_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Echohawk, Grant",skipped,skipped,1,4
01620_00000_556894_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_556726_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_553115_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_449036_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_446122_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant",skipped,skipped,skipped,1,4
01620_00000_443345_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_435608_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_290766_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_288775_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_235498_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_235306_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_155565_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_155200_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Echohawk, Grant",skipped,skipped,1,4
01620_00000_110494_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_058569_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Moran, Agnes C.","Echohawk, Grant",skipped,1,4
01620_00000_013540_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_989974_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant",skipped,skipped,skipped,1,4
01620_00000_989852_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant","Moran, Agnes C.","Bynum, Jeremy T.",skipped,1,4
01620_00000_989713_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_989438_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_989366_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_986992_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_986884_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_986706_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Echohawk, Grant",skipped,skipped,1,4
01620_00000_741838_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_741466_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant",skipped,skipped,skipped,1,4
01620_00000_740025_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_739702_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_739456_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_736928_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.","Echohawk, Grant","Bynum, Jeremy T.",skipped,1,4
01620_00000_736342_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_732559_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_629469_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_629306_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Echohawk, Grant","Moran, Agnes C.",skipped,1,4
01620_00000_626420_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_620077_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_546605_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_540816_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Moran, Agnes C.",skipped,skipped,1,4
01620_00000_540778_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_535693_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_404553_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_403806_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_403798_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant","Moran, Agnes C.","Bynum, Jeremy T.",skipped,1,4
01620_00000_402946_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant",skipped,skipped,skipped,1,4
01620_00000_285076_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant","Moran, Agnes C.",skipped,skipped,1,4
01620_00000_281713_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_223866_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Moran, Agnes C.","Echohawk, Grant",skipped,1,4
01620_00000_223474_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_152936_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant",skipped,skipped,skipped,1,4
01620_00000_152482_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant",skipped,skipped,skipped,1,4
01620_00000_104806_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_058680_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_020960_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_854122_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant","Moran, Agnes C.","Bynum, Jeremy T.",skipped,1,4
01620_00000_851763_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_851419_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_845853_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant","Bynum, Jeremy T.","Moran, Agnes C.",skipped,1,4
01620_00000_845431_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_845369_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.","Echohawk, Grant","Bynum, Jeremy T.",skipped,1,4
01620_00000_844444_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_844320_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_657574_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.","Bynum, Jeremy T.",skipped,skipped,1,4
01620_00000_657287_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_656885_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_650246_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant",skipped,skipped,skipped,1,4
01620_00000_506087_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_503409_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_502745_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant","Moran, Agnes C.",skipped,skipped,1,4
01620_00000_502373_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_377720_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_377472_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_376665_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_370927_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_279046_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Moran, Agnes C.","Echohawk, Grant",skipped,1,4
01620_00000_276152_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_211577_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_211024_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_138224_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_138112_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_105329_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant",skipped,skipped,skipped,1,4
01620_00000_063731_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_027939_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant","Moran, Agnes C.",skipped,skipped,1,4
01620_00000_995267_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant",skipped,skipped,skipped,1,4
01620_00000_995146_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_995018_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Moran, Agnes C.","Echohawk, Grant",Write-in,1,4
01620_00000_994552_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant","Moran, Agnes C.",skipped,skipped,1,4
01620_00000_994236_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_994113_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_750993_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.","Echohawk, Grant",skipped,skipped,1,4
01620_00000_750816_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_750778_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_748850_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant","Moran, Agnes C.",skipped,skipped,1,4
01620_00000_748784_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_748392_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_748361_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_615611_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_615136_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Echohawk, Grant",skipped,skipped,1,4
01620_00000_614604_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,Write-in,skipped,skipped,skipped,1,4
01620_00000_614531_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_499326_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_496932_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_496921_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_496874_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant",skipped,skipped,skipped,1,4
01620_00000_340605_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Echohawk, Grant",skipped,skipped,skipped,1,4
01620_00000_340299_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_335909_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_334445_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_267603_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_267535_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_202091_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.","Echohawk, Grant",skipped,skipped,1,4
01620_00000_199628_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Moran, Agnes C.",skipped,skipped,1,4
01620_00000_131086_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
01620_00000_124276_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_095916_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.","Echohawk, Grant",skipped,skipped,1,4
01620_00000_069597_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_030614_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.","Echohawk, Grant","Bynum, Jeremy T.",skipped,1,4
01620_00000_920625_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_920258_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_920249_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.","Bynum, Jeremy T.",skipped,skipped,1,4
01620_00000_920170_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Bynum, Jeremy T.",skipped,skipped,skipped,1,4
01620_00000_913791_,Ballot 1 - Type 1,Election Day,Judicial 1,Judicial,01-620 Ketchikan No. 3,01-620 Ketchikan No. 3,Region I,"Moran, Agnes C.",skipped,skipped,skipped,1,4
