ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,numSeats,numCands
92100_00102_000049,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000026,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000005,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000068,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000067,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000044,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000027,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000015,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000076,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000075,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000050,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz","Claman, Matt",skipped,1,3
92100_00102_000028,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000014,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000066,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000065,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt","Vazquez, Liz",skipped,1,3
92100_00102_000051,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt","Vazquez, Liz",skipped,1,3
92100_00102_000030,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000013,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz","Claman, Matt",skipped,1,3
92100_00102_000053,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000031,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000018,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000079,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000052,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000032,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000006,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000078,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000056,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt","Vazquez, Liz",skipped,1,3
92100_00102_000033,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000009,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000062,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000061,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000041,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000012,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000035,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt","Vazquez, Liz",skipped,1,3
92100_00102_000003,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000057,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt","Vazquez, Liz",skipped,1,3
92100_00102_000036,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000004,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000060,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000037,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92100_00102_000002,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000054,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt","Vazquez, Liz",skipped,1,3
92100_00102_000038,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92100_00102_000008,Ballot 17 - Type 17,Absentee,Judicial 3,Judicial,District 16 - Absentee,District 16 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000094,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000093,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000049,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000048,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000026,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000019,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000016,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000096,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000095,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000051,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000050,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000029,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000020,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000001,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000092,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000091,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000045,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000044,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000021,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000009,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000100,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000099,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000061,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt","Vazquez, Liz",skipped,1,3
92200_00033_000060,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000039,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000022,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt","Vazquez, Liz",skipped,1,3
92200_00033_000015,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000068,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000067,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt","Vazquez, Liz",skipped,1,3
92200_00033_000047,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000023,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000010,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000072,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000071,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000043,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000024,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000013,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000070,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000069,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000042,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000025,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000014,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000074,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000073,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000046,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000008,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000076,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000075,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000053,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000030,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000018,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000084,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt","Vazquez, Liz",skipped,1,3
92200_00033_000083,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000055,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000031,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000012,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000098,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000097,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000064,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000063,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000041,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000032,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000005,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000078,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt","Vazquez, Liz",skipped,1,3
92200_00033_000077,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt","Vazquez, Liz",skipped,1,3
92200_00033_000052,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000033,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000017,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000080,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000079,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000054,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000034,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000007,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000082,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000081,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000057,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000035,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000011,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000086,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000085,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz","Claman, Matt",skipped,1,3
92200_00033_000056,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000036,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000003,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000088,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
92200_00033_000087,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Claman, Matt",skipped,skipped,1,3
92200_00033_000058,Ballot 16 - Type 16,Absentee,Judicial 3,Judicial,District 15 - Absentee,District 15 - Absentee,Region II,"Vazquez, Liz",skipped,skipped,1,3
