ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,numSeats,numCands
94500_00004_000026,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000015,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000027,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000028,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000016,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000029,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000017,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000030,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000007,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000031,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000010,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000032,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000009,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000033,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000004,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000034,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,Write-in,skipped,1,2
94500_00004_000035,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000006,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94500_00004_000014,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00011_000001,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00011_000002,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
92901_00000_120774_,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region II,"Olson, Donald C. ""Donny""",skipped,1,2
92901_00000_838671_,Ballot 45 - Type 45,Early Voting,Judicial 2,Judicial,District 40 - Early Voting,District 40 - Early Voting,Region II,"Olson, Donald C. ""Donny""",skipped,1,2
92901_00000_869013_,Ballot 45 - Type 45,Early Voting,Judicial 2,Judicial,District 40 - Early Voting,District 40 - Early Voting,Region II,"Olson, Donald C. ""Donny""",skipped,1,2
92901_00000_916155_,Ballot 43 - Type 43,Early Voting,Judicial 4,Judicial,District 39 - Early Voting,House District 39 - Judicial District 4,Region II,"Olson, Donald C. ""Donny""",skipped,1,2
92901_00000_990422_,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region II,"Olson, Donald C. ""Donny""",skipped,1,2
92901_00000_240783_,Ballot 45 - Type 45,Early Voting,Judicial 2,Judicial,District 40 - Early Voting,District 40 - Early Voting,Region II,"Olson, Donald C. ""Donny""",skipped,1,2
92901_00000_737732_,Ballot 45 - Type 45,Early Voting,Judicial 2,Judicial,District 40 - Early Voting,District 40 - Early Voting,Region II,"Olson, Donald C. ""Donny""",skipped,1,2
92901_00000_779063_,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region II,"Olson, Donald C. ""Donny""",skipped,1,2
92901_00000_482223_,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region II,"Olson, Donald C. ""Donny""",skipped,1,2
92901_00000_589322_,Ballot 45 - Type 45,Early Voting,Judicial 2,Judicial,District 40 - Early Voting,District 40 - Early Voting,Region II,Write-in,skipped,1,2
92901_00000_566245_,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region II,"Olson, Donald C. ""Donny""",skipped,1,2
92901_00000_223339_,Ballot 44 - Type 44,Early Voting,Judicial 2,Judicial,District 39 - Early Voting,House District 39 - Judicial District 2,Region II,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000041,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000019,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000017,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000040,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000020,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000004,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000051,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000021,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000007,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000039,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000013,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000043,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000023,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000006,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000060,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000044,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000012,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000025,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000003,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000042,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000026,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000002,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000027,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000018,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000052,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000028,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000011,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000047,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000029,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000015,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000049,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000030,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000050,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000031,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000048,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000001,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000037,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000016,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000056,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000055,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000038,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000034,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000014,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000053,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000035,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000010,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000054,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000036,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40018_00001_000009,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-018 Kiana,40-018 Kiana,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_723416_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_717529_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_444755_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_440192_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,Write-in,skipped,1,2
40040_00000_343581_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_169172_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_099073_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_999365_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_747204_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_745926_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_497456_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_344697_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_186800_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_002688_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_770060_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_763308_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_476697_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_461708_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_328496_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_197873_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_140758_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_810890_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_795270_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_533484_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_525083_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_358157_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_201721_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_133519_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_739803_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_736368_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_487398_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_479260_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_357010_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_225127_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_091745_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_964414_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_963853_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_703446_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_702812_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,Write-in,skipped,1,2
40040_00000_521172_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_519909_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_370388_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_230795_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_885395_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_612755_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_583203_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_382486_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_241474_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_116436_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_852652_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_571004_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_568887_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_379434_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_244843_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_127280_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_845781_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_839023_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_567494_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_555625_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_383795_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_255505_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_026877_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_794511_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_784162_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_546315_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_544406_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_393054_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_259628_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_888220_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_626335_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,Write-in,skipped,1,2
40040_00000_620991_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_430074_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
40040_00000_261882_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-040 Wainwright,40-040 Wainwright,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
