ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,numSeats,numCands
92700_00015_000006,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00015_000042,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00015_000023,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",skipped,1,3
92700_00015_000017,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000043,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000024,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000018,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000044,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00015_000025,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000007,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00015_000045,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",Write-in,skipped,1,3
92700_00015_000026,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00015_000011,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00015_000027,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00015_000008,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00015_000041,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000028,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00015_000003,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00015_000046,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000029,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000009,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00015_000030,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000016,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000031,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00015_000013,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",Write-in,skipped,1,3
92700_00015_000033,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00015_000015,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00015_000034,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00015_000012,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000035,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",skipped,1,3
92700_00015_000004,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000036,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",Write-in,"Gottshall, Heather",1,3
92700_00015_000010,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00015_000037,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00015_000014,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000019,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000001,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000025,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Gottshall, Heather",skipped,skipped,1,3
92300_00016_000020,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000014,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92300_00016_000021,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Gottshall, Heather",skipped,skipped,1,3
92300_00016_000005,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000022,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Gottshall, Heather",skipped,skipped,1,3
92300_00016_000015,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,Write-in,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",1,3
92300_00016_000023,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000013,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000017,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Gottshall, Heather",skipped,skipped,1,3
92300_00016_000026,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Gottshall, Heather",skipped,skipped,1,3
92300_00016_000009,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",Write-in,"Gottshall, Heather",1,3
92300_00016_000027,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000007,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",skipped,1,3
92300_00016_000028,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000003,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92300_00016_000029,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92300_00016_000012,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",Write-in,"Gottshall, Heather",1,3
92300_00016_000030,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000004,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000031,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000018,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000032,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000008,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000033,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",Write-in,"Gottshall, Heather",1,3
92300_00016_000011,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000034,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000010,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000035,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000002,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92300_00016_000006,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Gottshall, Heather",skipped,skipped,1,3
92300_00016_000016,Ballot 14 - Type 14,Absentee,Judicial 3,Judicial,District 13 - Absentee,District 13 - Absentee,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000092,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00012_000091,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000041,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000040,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",skipped,1,3
92700_00012_000021,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000019,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000001,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000094,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",skipped,1,3
92700_00012_000093,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00012_000048,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000047,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000026,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000020,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000009,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00012_000062,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000061,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",Write-in,"Gottshall, Heather",1,3
92700_00012_000039,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000022,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000015,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00012_000070,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000069,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000045,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000023,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000018,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000072,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000071,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000046,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000024,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000006,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000074,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",skipped,1,3
92700_00012_000073,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000044,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000025,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000005,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000096,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",skipped,1,3
92700_00012_000095,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00012_000060,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000059,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",skipped,1,3
92700_00012_000042,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000027,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000008,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",skipped,1,3
92700_00012_000100,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",Write-in,"Josephson, Andrew L. ""Andy""",1,3
92700_00012_000099,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000064,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00012_000063,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",skipped,1,3
92700_00012_000049,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000028,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000003,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000076,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",skipped,1,3
92700_00012_000075,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000050,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000029,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000014,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000088,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""","Gottshall, Heather",skipped,1,3
92700_00012_000087,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000052,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000030,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000098,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Josephson, Andrew L. ""Andy""",skipped,skipped,1,3
92700_00012_000097,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",Write-in,1,3
92700_00012_000066,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000065,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000043,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather","Josephson, Andrew L. ""Andy""",skipped,1,3
92700_00012_000031,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",Write-in,skipped,1,3
92700_00012_000004,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",skipped,skipped,1,3
92700_00012_000090,Ballot 14 - Type 14,Early Voting,Judicial 3,Judicial,District 13 - Early Voting,District 13 - Early Voting,Region II,"Gottshall, Heather",Write-in,"Josephson, Andrew L. ""Andy""",1,3
