ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,numSeats,numCands
32385_00000_714427_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_711680_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_711465_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_711443_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_710739_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_710286_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_708584_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_708560_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_708522_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_707910_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_707034_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_705951_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_705919_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_704369_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_575148_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_573506_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_572007_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_570876_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.","Kawasaki, Scott",skipped,1,3
32385_00000_568574_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_568542_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_568120_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_567616_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_446351_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_445824_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_443392_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_441668_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_440742_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_440420_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_439498_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",Write-in,skipped,1,3
32385_00000_439451_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_317776_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_317747_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_316826_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_316231_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_313874_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_313285_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_312800_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.","Kawasaki, Scott",skipped,1,3
32385_00000_256239_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_253843_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_253280_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_252184_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_195155_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_195110_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_194273_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.","Kawasaki, Scott",skipped,1,3
32385_00000_191269_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_121727_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_121458_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_121439_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_091053_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_091015_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_068386_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_068327_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_023831_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_023209_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_013989_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_012714_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_000005_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",Write-in,"Hajdukovich, Leslie W.",1,3
32385_00000_754941_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_754644_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_751972_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.","Kawasaki, Scott",skipped,1,3
32385_00000_751943_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_750432_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_748001_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_746849_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_744914_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_744503_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_743845_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.","Kawasaki, Scott",skipped,1,3
32385_00000_742182_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_742140_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_742134_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_742123_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_741916_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.","Kawasaki, Scott",skipped,1,3
32385_00000_599484_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_599422_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_599038_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_596976_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_596968_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_594791_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_592436_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.","Kawasaki, Scott",skipped,1,3
32385_00000_592054_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_470649_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_468282_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_467850_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_467803_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.","Kawasaki, Scott",skipped,1,3
32385_00000_466105_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_465891_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_465388_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_465337_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_365497_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_365411_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_365050_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_364564_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_360982_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.","Kawasaki, Scott",skipped,1,3
32385_00000_360975_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_360940_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_360661_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_285566_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_285171_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_283988_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_283916_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_235363_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_232992_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_232915_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_232656_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_164117_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_163771_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_163749_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_162879_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_105331_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_105318_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_076116_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_035676_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_033457_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_020446_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_013048_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_000407_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_998270_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_997354_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_790686_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_790627_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_789774_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_789763_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
32385_00000_788330_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_788304_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott",skipped,skipped,1,3
32385_00000_787502_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Kawasaki, Scott","Hajdukovich, Leslie W.",skipped,1,3
32385_00000_784886_,Ballot 34 - Type 34,Election Day,Judicial 4,Judicial,32-385 Badger No. 2,32-385 Badger No. 2,Region III,"Hajdukovich, Leslie W.",skipped,skipped,1,3
