5 1
6947 1 0
11 1 2 0
1 1 2 3 0
1 1 2 3 4 0
36 1 2 3 4 5 0
56 1 2 3 5 4 0
2 1 2 4 0
36 1 2 4 3 5 0
63 1 2 4 5 3 0
3 1 2 5 0
1 1 2 5 3 0
27 1 2 5 3 4 0
1 1 2 5 4 0
112 1 2 5 4 3 0
117 1 3 0
2 1 3 2 4 0
64 1 3 2 4 5 0
1 1 3 2 5 0
98 1 3 2 5 4 0
6 1 3 4 0
118 1 3 4 2 5 0
118 1 3 4 5 2 0
13 1 3 5 0
1 1 3 5 2 0
99 1 3 5 2 4 0
2 1 3 5 4 0
234 1 3 5 4 2 0
60 1 4 0
3 1 4 2 0
1 1 4 2 3 0
66 1 4 2 3 5 0
1 1 4 2 5 0
99 1 4 2 5 3 0
3 1 4 3 0
64 1 4 3 2 5 0
52 1 4 3 5 2 0
10 1 4 5 0
2 1 4 5 2 0
374 1 4 5 2 3 0
1 1 4 5 3 0
110 1 4 5 3 2 0
487 1 5 0
5 1 5 2 0
2 1 5 2 3 0
118 1 5 2 3 4 0
3 1 5 2 4 0
290 1 5 2 4 3 0
44 1 5 3 0
1 1 5 3 2 0
207 1 5 3 2 4 0
3 1 5 3 4 0
398 1 5 3 4 2 0
43 1 5 4 0
6 1 5 4 2 0
4419 1 5 4 2 3 0
3 1 5 4 3 0
607 1 5 4 3 2 0
304 2 0
4 2 1 0
1 2 1 3 0
21 2 1 3 4 5 0
16 2 1 3 5 4 0
8 2 1 4 3 5 0
7 2 1 4 5 3 0
11 2 1 5 3 4 0
14 2 1 5 4 3 0
54 2 3 0
2 2 3 1 0
49 2 3 1 4 5 0
25 2 3 1 5 4 0
2 2 3 4 0
59 2 3 4 1 5 0
14 2 3 4 5 1 0
7 2 3 5 1 4 0
4 2 3 5 4 1 0
5 2 4 0
6 2 4 1 3 5 0
6 2 4 1 5 3 0
1 2 4 3 0
12 2 4 3 1 5 0
4 2 4 3 5 1 0
10 2 4 5 1 3 0
5 2 4 5 3 1 0
4 2 5 0
5 2 5 1 3 4 0
5 2 5 1 4 3 0
5 2 5 3 1 4 0
1 2 5 3 4 1 0
9 2 5 4 1 3 0
3 2 5 4 3 1 0
20438 3 0
203 3 1 0
177 3 1 2 4 5 0
1 3 1 2 5 0
225 3 1 2 5 4 0
10 3 1 4 0
2 3 1 4 2 0
230 3 1 4 2 5 0
216 3 1 4 5 2 0
21 3 1 5 0
187 3 1 5 2 4 0
1 3 1 5 4 0
331 3 1 5 4 2 0
169 3 2 0
11 3 2 1 0
1 3 2 1 4 0
190 3 2 1 4 5 0
4 3 2 1 5 0
306 3 2 1 5 4 0
8 3 2 4 0
1 3 2 4 1 0
349 3 2 4 1 5 0
1 3 2 4 5 0
279 3 2 4 5 1 0
5 3 2 5 0
2 3 2 5 1 0
76 3 2 5 1 4 0
64 3 2 5 4 1 0
81 3 4 0
5 3 4 1 0
200 3 4 1 2 5 0
135 3 4 1 5 2 0
6 3 4 2 0
1 3 4 2 1 0
310 3 4 2 1 5 0
180 3 4 2 5 1 0
12 3 4 5 0
1 3 4 5 1 0
181 3 4 5 1 2 0
99 3 4 5 2 1 0
92 3 5 0
21 3 5 1 0
105 3 5 1 2 4 0
1 3 5 1 4 0
169 3 5 1 4 2 0
3 3 5 2 0
1 3 5 2 1 0
32 3 5 2 1 4 0
53 3 5 2 4 1 0
3 3 5 4 0
114 3 5 4 1 2 0
66 3 5 4 2 1 0
705 4 0
15 4 1 0
1 4 1 2 0
1 4 1 2 3 0
10 4 1 2 3 5 0
1 4 1 2 5 0
5 4 1 2 5 3 0
1 4 1 3 0
21 4 1 3 2 5 0
13 4 1 3 5 2 0
2 4 1 5 0
1 4 1 5 2 0
31 4 1 5 2 3 0
21 4 1 5 3 2 0
3 4 2 0
9 4 2 1 3 5 0
6 4 2 1 5 3 0
1 4 2 3 0
11 4 2 3 1 5 0
4 4 2 3 5 1 0
3 4 2 5 1 3 0
9 4 2 5 3 1 0
12 4 3 0
2 4 3 1 0
21 4 3 1 2 5 0
2 4 3 1 5 0
24 4 3 1 5 2 0
27 4 3 2 1 5 0
9 4 3 2 5 1 0
10 4 3 5 1 2 0
4 4 3 5 2 1 0
15 4 5 0
3 4 5 1 0
2 4 5 1 2 0
83 4 5 1 2 3 0
12 4 5 1 3 2 0
14 4 5 2 1 3 0
2 4 5 2 3 1 0
1 4 5 3 0
18 4 5 3 1 2 0
3 4 5 3 2 1 0
1895 5 0
839 5 1 0
3 5 1 2 0
3 5 1 2 3 0
65 5 1 2 3 4 0
1 5 1 2 4 0
124 5 1 2 4 3 0
45 5 1 3 0
1 5 1 3 2 0
144 5 1 3 2 4 0
1 5 1 3 4 0
325 5 1 3 4 2 0
16 5 1 4 0
2 5 1 4 2 0
517 5 1 4 2 3 0
1 5 1 4 3 0
367 5 1 4 3 2 0
4 5 2 0
2 5 2 1 0
9 5 2 1 3 4 0
14 5 2 1 4 3 0
1 5 2 3 0
5 5 2 3 1 4 0
3 5 2 3 4 1 0
9 5 2 4 1 3 0
1 5 2 4 3 1 0
33 5 3 0
12 5 3 1 0
1 5 3 1 2 0
33 5 3 1 2 4 0
77 5 3 1 4 2 0
14 5 3 2 1 4 0
3 5 3 2 4 1 0
1 5 3 4 0
21 5 3 4 1 2 0
7 5 3 4 2 1 0
15 5 4 0
5 5 4 1 0
76 5 4 1 2 3 0
1 5 4 1 3 0
79 5 4 1 3 2 0
17 5 4 2 1 3 0
4 5 4 2 3 1 0
1 5 4 3 0
15 5 4 3 1 2 0
5 5 4 3 2 1 0
0
ATKINSON Leanne
BENNETT Ursula
CONSTANCE Andrew
ARCHARD Clyde
PERGER Margaret
