voterId,rank1,rank2,rank3,rank4,rank5,rank6,numSeats,numCands
0,Joe CULLINANE (Labour and Co-operative Party),Sheila GIBSON (SNP),Ruby KIRKWOOD (LD),Scott DAVIDSON (SNP),skipped,skipped,4,6
1,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Ruby KIRKWOOD (LD),John GLOVER (Con),Joe CULLINANE (Labour and Co-operative Party),Donald REID (Labour and Co-operative Party),4,6
2,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Ruby KIRKWOOD (LD),John GLOVER (Con),Joe CULLINANE (Labour and Co-operative Party),Donald REID (Labour and Co-operative Party),4,6
3,Sheila GIBSON (SNP),Joe CULLINANE (Labour and Co-operative Party),Ruby KIRKWOOD (LD),skipped,skipped,skipped,4,6
4,Sheila GIBSON (SNP),Joe CULLINANE (Labour and Co-operative Party),Ruby KIRKWOOD (LD),skipped,skipped,skipped,4,6
5,Sheila GIBSON (SNP),Joe CULLINANE (Labour and Co-operative Party),Ruby KIRKWOOD (LD),skipped,skipped,skipped,4,6
6,Donald REID (Labour and Co-operative Party),Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Ruby KIRKWOOD (LD),skipped,skipped,4,6
7,John GLOVER (Con),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),Sheila GIBSON (SNP),Scott DAVIDSON (SNP),skipped,4,6
8,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
9,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
10,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
11,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
12,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
13,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
14,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
15,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
16,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
17,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
18,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
19,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
20,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
21,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
22,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
23,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
24,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
25,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
26,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
27,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
28,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
29,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
30,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
31,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
32,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
33,Sheila GIBSON (SNP),Scott DAVIDSON (SNP),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),skipped,skipped,4,6
34,Donald REID (Labour and Co-operative Party),Scott DAVIDSON (SNP),Sheila GIBSON (SNP),skipped,skipped,skipped,4,6
35,Donald REID (Labour and Co-operative Party),Scott DAVIDSON (SNP),Sheila GIBSON (SNP),skipped,skipped,skipped,4,6
36,Donald REID (Labour and Co-operative Party),Scott DAVIDSON (SNP),Sheila GIBSON (SNP),skipped,skipped,skipped,4,6
37,Donald REID (Labour and Co-operative Party),Scott DAVIDSON (SNP),Sheila GIBSON (SNP),skipped,skipped,skipped,4,6
38,John GLOVER (Con),Scott DAVIDSON (SNP),Sheila GIBSON (SNP),skipped,skipped,skipped,4,6
39,John GLOVER (Con),Scott DAVIDSON (SNP),Sheila GIBSON (SNP),skipped,skipped,skipped,4,6
40,John GLOVER (Con),Scott DAVIDSON (SNP),Sheila GIBSON (SNP),skipped,skipped,skipped,4,6
41,John GLOVER (Con),Scott DAVIDSON (SNP),Sheila GIBSON (SNP),skipped,skipped,skipped,4,6
42,John GLOVER (Con),Scott DAVIDSON (SNP),Sheila GIBSON (SNP),skipped,skipped,skipped,4,6
43,John GLOVER (Con),Ruby KIRKWOOD (LD),Joe CULLINANE (Labour and Co-operative Party),Scott DAVIDSON (SNP),Sheila GIBSON (SNP),Donald REID (Labour and Co-operative Party),4,6
44,John GLOVER (Con),Ruby KIRKWOOD (LD),Joe CULLINANE (Labour and Co-operative Party),Scott DAVIDSON (SNP),Sheila GIBSON (SNP),Donald REID (Labour and Co-operative Party),4,6
45,Donald REID (Labour and Co-operative Party),Scott DAVIDSON (SNP),Ruby KIRKWOOD (LD),skipped,skipped,skipped,4,6
46,John GLOVER (Con),Sheila GIBSON (SNP),skipped,skipped,skipped,skipped,4,6
47,Joe CULLINANE (Labour and Co-operative Party),Donald REID (Labour and Co-operative Party),Ruby KIRKWOOD (LD),Sheila GIBSON (SNP),Scott DAVIDSON (SNP),skipped,4,6
48,Joe CULLINANE (Labour and Co-operative Party),Donald REID (Labour and Co-operative Party),Ruby KIRKWOOD (LD),Sheila GIBSON (SNP),Scott DAVIDSON (SNP),skipped,4,6
49,Joe CULLINANE (Labour and Co-operative Party),Donald REID (Labour and Co-operative Party),Ruby KIRKWOOD (LD),Sheila GIBSON (SNP),Scott DAVIDSON (SNP),skipped,4,6
50,Joe CULLINANE (Labour and Co-operative Party),Donald REID (Labour and Co-operative Party),Ruby KIRKWOOD (LD),Sheila GIBSON (SNP),Scott DAVIDSON (SNP),skipped,4,6
51,Joe CULLINANE (Labour and Co-operative Party),Donald REID (Labour and Co-operative Party),John GLOVER (Con),Scott DAVIDSON (SNP),Sheila GIBSON (SNP),Ruby KIRKWOOD (LD),4,6
52,Scott DAVIDSON (SNP),Sheila GIBSON (SNP),John GLOVER (Con),skipped,skipped,skipped,4,6
53,Scott DAVIDSON (SNP),Sheila GIBSON (SNP),John GLOVER (Con),skipped,skipped,skipped,4,6
54,Scott DAVIDSON (SNP),Sheila GIBSON (SNP),John GLOVER (Con),skipped,skipped,skipped,4,6
55,Scott DAVIDSON (SNP),Sheila GIBSON (SNP),John GLOVER (Con),skipped,skipped,skipped,4,6
56,Scott DAVIDSON (SNP),Sheila GIBSON (SNP),John GLOVER (Con),skipped,skipped,skipped,4,6
57,Scott DAVIDSON (SNP),Sheila GIBSON (SNP),John GLOVER (Con),skipped,skipped,skipped,4,6
58,Scott DAVIDSON (SNP),Sheila GIBSON (SNP),John GLOVER (Con),skipped,skipped,skipped,4,6
59,Scott DAVIDSON (SNP),Sheila GIBSON (SNP),John GLOVER (Con),skipped,skipped,skipped,4,6
60,Scott DAVIDSON (SNP),Sheila GIBSON (SNP),John GLOVER (Con),skipped,skipped,skipped,4,6
61,Ruby KIRKWOOD (LD),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),Sheila GIBSON (SNP),Scott DAVIDSON (SNP),John GLOVER (Con),4,6
62,Ruby KIRKWOOD (LD),Donald REID (Labour and Co-operative Party),Joe CULLINANE (Labour and Co-operative Party),Sheila GIBSON (SNP),Scott DAVIDSON (SNP),John GLOVER (Con),4,6
