8 1
97 1 0
1 1 2 0
1 1 2 3 0
1 1 2 4 0
1 1 2 6 0
1 1 6 0
1 1 6 5 0
4 1 7 4 0
222 2 0
7 2 1 0
7 2 3 0
1 2 3 1 0
22 2 3 4 0
11 2 3 5 0
33 2 3 6 0
15 2 3 7 0
23 2 3 8 0
61 2 4 0
31 2 4 3 0
99 2 4 5 0
25 2 4 6 0
80 2 4 7 0
75 2 4 8 0
17 2 5 0
17 2 5 3 0
599 2 5 4 0
18 2 5 6 0
20 2 5 7 0
17 2 5 8 0
12 2 6 0
18 2 6 3 0
19 2 6 4 0
14 2 6 5 0
12 2 6 7 0
20 2 6 8 0
21 2 7 0
3 2 7 1 0
21 2 7 3 0
69 2 7 4 0
17 2 7 5 0
18 2 7 6 0
50 2 7 8 0
19 2 8 0
18 2 8 3 0
69 2 8 4 0
8 2 8 5 0
18 2 8 6 0
32 2 8 7 0
405 3 0
9 3 1 0
1 3 1 2 0
1 3 1 5 0
23 3 2 0
17 3 2 4 0
28 3 2 5 0
23 3 2 6 0
24 3 2 7 0
20 3 2 8 0
57 3 4 0
1 3 4 1 0
33 3 4 2 0
32 3 4 5 0
33 3 4 6 0
91 3 4 7 0
61 3 4 8 0
27 3 5 0
33 3 5 2 0
31 3 5 4 0
56 3 5 6 0
70 3 5 7 0
78 3 5 8 0
21 3 6 0
36 3 6 2 0
37 3 6 4 0
31 3 6 5 0
29 3 6 7 0
35 3 6 8 0
56 3 7 0
2 3 7 1 0
40 3 7 2 0
119 3 7 4 0
37 3 7 5 0
38 3 7 6 0
91 3 7 8 0
43 3 8 0
2 3 8 1 0
52 3 8 2 0
100 3 8 4 0
44 3 8 5 0
67 3 8 6 0
118 3 8 7 0
2357 4 0
24 4 1 0
5 4 1 7 0
1 4 1 8 0
64 4 2 0
4 4 2 1 0
41 4 2 3 0
97 4 2 5 0
33 4 2 6 0
107 4 2 7 0
90 4 2 8 0
83 4 3 0
1 4 3 1 0
43 4 3 2 0
57 4 3 5 0
48 4 3 6 0
137 4 3 7 0
104 4 3 8 0
28 4 5 0
1 4 5 1 0
26 4 5 2 0
38 4 5 3 0
33 4 5 6 0
