4 1
377 1 0
44 1 2 0
120 1 2 3 0
82 1 2 4 0
53 1 3 0
116 1 3 2 0
164 1 3 4 0
90 1 4 0
117 1 4 2 0
147 1 4 3 0
736 2 0
77 2 1 0
144 2 1 3 0
114 2 1 4 0
232 2 3 0
325 2 3 1 0
614 2 3 4 0
327 2 4 0
226 2 4 1 0
516 2 4 3 0
1524 3 0
114 3 1 0
128 3 1 2 0
221 3 1 4 0
331 3 2 0
377 3 2 1 0
757 3 2 4 0
608 3 4 0
449 3 4 1 0
807 3 4 2 0
1526 4 0
195 4 1 0
286 4 1 2 0
238 4 1 3 0
605 4 2 0
416 4 2 1 0
806 4 2 3 0
790 4 3 0
470 4 3 1 0
851 4 3 2 0
0
CHERI SPIGNER
SALEEM SHAKIR-GILMORE
KARL DEBRO
NINA SENN
