voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
1,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
2,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
3,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
4,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
5,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
6,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
7,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
8,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
9,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
10,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
11,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
12,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
13,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
14,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
15,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
16,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
17,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
18,Mark PARSONS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
19,Mark PARSONS (Grn),DEREK SCOTT (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
20,Mark PARSONS (Grn),DEREK SCOTT (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
21,Mark PARSONS (Grn),DEREK SCOTT (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
22,Mark PARSONS (Grn),DEREK SCOTT (Con),Craig DUNCAN (LD),skipped,skipped,skipped,skipped,skipped,skipped,,9
23,Mark PARSONS (Grn),DEREK SCOTT (Con),Pete SHEARS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,9
24,Mark PARSONS (Grn),DEREK SCOTT (Con),Carole SMITH (SFP),Craig DUNCAN (LD),Pete SHEARS (Lab),Qaiser HABIB (SNP),Thomas BYRNE (Alba),skipped,skipped,,9
25,Mark PARSONS (Grn),Thomas BYRNE (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
26,Mark PARSONS (Grn),Thomas BYRNE (Alba),Craig DUNCAN (LD),skipped,skipped,skipped,skipped,skipped,skipped,,9
