voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
1,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
2,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
3,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
4,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
5,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
6,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
7,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
8,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
9,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
10,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
11,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
12,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
13,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
14,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
15,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
16,David FLEMING (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
17,Douglas SAMWAYS (Ind),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
18,Douglas SAMWAYS (Ind),Peter BELLARBY (LD),Bob MICHIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
19,Douglas SAMWAYS (Ind),Peter BELLARBY (LD),Graeme CLARK (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
20,Douglas SAMWAYS (Ind),Rachel SHANKS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
21,Douglas SAMWAYS (Ind),Rachel SHANKS (Grn),Wendy AGNEW (Con),Peter BELLARBY (LD),Jeff HUTCHISON (Con),Bob MICHIE (Ind),Raymond CHRISTIE (Lab),skipped,skipped,skipped,,10
22,Douglas SAMWAYS (Ind),Wendy AGNEW (Con),Rachel SHANKS (Grn),Peter BELLARBY (LD),Robert FERGUSSON (SNP),Jeff HUTCHISON (Con),Bob MICHIE (Ind),skipped,skipped,skipped,,10
23,Douglas SAMWAYS (Ind),Wendy AGNEW (Con),Bob MICHIE (Ind),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,,10
24,Douglas SAMWAYS (Ind),Bob MICHIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
25,Douglas SAMWAYS (Ind),Bob MICHIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
26,Douglas SAMWAYS (Ind),Graeme CLARK (SNP),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
27,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
28,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
29,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
30,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
31,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
32,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
33,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
34,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
35,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
36,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
37,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
38,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
39,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
40,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
41,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
42,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
43,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
44,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
45,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
46,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
47,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
48,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
49,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
50,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
51,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
52,David FLEMING (LD),Peter BELLARBY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
53,Peter BELLARBY (LD),Douglas SAMWAYS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
