precinct,rank1,rank2,rank3,numSeats,numCands
MINNEAPOLIS W-10 P-07,ANNIE YOUNG,JOHN ERWIN,skipped,,11
MINNEAPOLIS W-6 P-03,HASHIM YONIS,ANNIE YOUNG,ISHMAEL ISRAEL,,11
MINNEAPOLIS W-11 P-04,ANNIE YOUNG,JOHN ERWIN,JASON STONE,,11
MINNEAPOLIS W-2 P-08,JOHN ERWIN,ANNIE YOUNG,skipped,,11
MINNEAPOLIS W-1 P-03,TOM NORDYKE,ANNIE YOUNG,skipped,,11
MINNEAPOLIS W-13 P-03,JOHN ERWIN,ANNIE YOUNG,JASON STONE,,11
MINNEAPOLIS W-9 P-02,JOHN ERWIN,TOM NORDYKE,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-6 P-07,HASHIM YONIS,skipped,skipped,,11
MINNEAPOLIS W-1 P-05,JOHN ERWIN,skipped,skipped,,11
MINNEAPOLIS W-2 P-02,JOHN ERWIN,TOM NORDYKE,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-10 P-04,MEG FORNEY,TOM NORDYKE,JOHN ERWIN,,11
MINNEAPOLIS W-4 P-06,ISHMAEL ISRAEL,TOM NORDYKE,JASON STONE,,11
MINNEAPOLIS W-1 P-02,STEVE BARLAND,CASPER HILL,JASON STONE,,11
MINNEAPOLIS W-8 P-04,TOM NORDYKE,JOHN ERWIN,skipped,,11
MINNEAPOLIS W-13 P-07,JASON STONE,skipped,skipped,,11
MINNEAPOLIS W-5 P-07,MEG FORNEY,MARY LYNN MCPHERSON,ANNIE YOUNG,,11
MINNEAPOLIS W-12 P-01,STEVE BARLAND,skipped,skipped,,11
MINNEAPOLIS W-10 P-01,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-2 P-09,JOHN ERWIN,JASON STONE,TOM NORDYKE,,11
MINNEAPOLIS W-4 P-05,TOM NORDYKE,ISHMAEL ISRAEL,HASHIM YONIS,,11
MINNEAPOLIS W-12 P-03,TOM NORDYKE,JOHN ERWIN,skipped,,11
MINNEAPOLIS W-5 P-05,MEG FORNEY,HASHIM YONIS,JASON STONE,,11
MINNEAPOLIS W-9 P-01,MARY LYNN MCPHERSON,JASON STONE,ANNIE YOUNG,,11
MINNEAPOLIS W-2 P-08,MEG FORNEY,ANNIE YOUNG,skipped,,11
MINNEAPOLIS W-7 P-09,ISHMAEL ISRAEL,CASPER HILL,MEG FORNEY,,11
MINNEAPOLIS W-1 P-02,ANNIE YOUNG,JOHN ERWIN,JASON STONE,,11
MINNEAPOLIS W-7 P-07,JOHN ERWIN,ANNIE YOUNG,TOM NORDYKE,,11
MINNEAPOLIS W-10 P-05A,JOHN ERWIN,MEG FORNEY,skipped,,11
MINNEAPOLIS W-1 P-04,MARY LYNN MCPHERSON,TOM NORDYKE,MEG FORNEY,,11
MINNEAPOLIS W-7 P-01C,JOHN ERWIN,ANNIE YOUNG,JASON STONE,,11
MINNEAPOLIS W-2 P-05,JOHN ERWIN,JASON STONE,MEG FORNEY,,11
MINNEAPOLIS W-1 P-06,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-7 P-04D,JOHN ERWIN,ANNIE YOUNG,JASON STONE,,11
MINNEAPOLIS W-5 P-07,TOM NORDYKE,STEVE BARLAND,JASON STONE,,11
MINNEAPOLIS W-13 P-06,MEG FORNEY,JOHN ERWIN,STEVE BARLAND,,11
MINNEAPOLIS W-12 P-08,CASPER HILL,JOHN ERWIN,TOM NORDYKE,,11
MINNEAPOLIS W-11 P-03,JASON STONE,skipped,skipped,,11
MINNEAPOLIS W-13 P-05,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-3 P-07,JOHN ERWIN,MARY LYNN MCPHERSON,TOM NORDYKE,,11
MINNEAPOLIS W-3 P-03,JASON STONE,JOHN ERWIN,ANNIE YOUNG,,11
MINNEAPOLIS W-1 P-03,MEG FORNEY,ANNIE YOUNG,skipped,,11
MINNEAPOLIS W-13 P-01,ANNIE YOUNG,JOHN ERWIN,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-9 P-01,HASHIM YONIS,ANNIE YOUNG,skipped,,11
MINNEAPOLIS W-10 P-07,MARY LYNN MCPHERSON,skipped,skipped,,11
MINNEAPOLIS W-5 P-07,HASHIM YONIS,skipped,skipped,,11
MINNEAPOLIS W-1 P-04,TOM NORDYKE,STEVE BARLAND,JOHN ERWIN,,11
MINNEAPOLIS W-12 P-05,TOM NORDYKE,JASON STONE,skipped,,11
MINNEAPOLIS W-8 P-01,HASHIM YONIS,skipped,skipped,,11
MINNEAPOLIS W-12 P-03,STEVE BARLAND,MEG FORNEY,ISHMAEL ISRAEL,,11
MINNEAPOLIS W-13 P-06,TOM NORDYKE,ANNIE YOUNG,STEVE BARLAND,,11
MINNEAPOLIS W-13 P-06,JOHN ERWIN,ISHMAEL ISRAEL,JASON STONE,,11
MINNEAPOLIS W-8 P-07,MEG FORNEY,MARY LYNN MCPHERSON,skipped,,11
MINNEAPOLIS W-10 P-05A,JOHN ERWIN,skipped,skipped,,11
MINNEAPOLIS W-10 P-05A,JOHN ERWIN,CASPER HILL,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-12 P-01,ANNIE YOUNG,MEG FORNEY,JOHN ERWIN,,11
MINNEAPOLIS W-11 P-04,JASON STONE,JOHN ERWIN,TOM NORDYKE,,11
MINNEAPOLIS W-12 P-05,STEVE BARLAND,skipped,skipped,,11
MINNEAPOLIS W-1 P-05,ANNIE YOUNG,MARY LYNN MCPHERSON,MEG FORNEY,,11
MINNEAPOLIS W-6 P-06,JOHN ERWIN,skipped,skipped,,11
MINNEAPOLIS W-11 P-04,MEG FORNEY,MARY LYNN MCPHERSON,ANNIE YOUNG,,11
MINNEAPOLIS W-2 P-08,JOHN ERWIN,TOM NORDYKE,ANNIE YOUNG,,11
MINNEAPOLIS W-13 P-09,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-6 P-03,JOHN ERWIN,skipped,skipped,,11
MINNEAPOLIS W-11 P-04,ANNIE YOUNG,skipped,skipped,,11
MINNEAPOLIS W-4 P-01,TOM NORDYKE,JOHN ERWIN,ISHMAEL ISRAEL,,11
MINNEAPOLIS W-4 P-04,JOHN ERWIN,ANNIE YOUNG,JASON STONE,,11
MINNEAPOLIS W-10 P-08,JOHN ERWIN,ANNIE YOUNG,TOM NORDYKE,,11
MINNEAPOLIS W-5 P-01,MARY LYNN MCPHERSON,skipped,skipped,,11
MINNEAPOLIS W-5 P-08,MEG FORNEY,MARY LYNN MCPHERSON,ANNIE YOUNG,,11
MINNEAPOLIS W-10 P-04,TOM NORDYKE,ANNIE YOUNG,MEG FORNEY,,11
MINNEAPOLIS W-13 P-06,writein,skipped,skipped,,11
MINNEAPOLIS W-11 P-08,MARY LYNN MCPHERSON,ANNIE YOUNG,MEG FORNEY,,11
MINNEAPOLIS W-3 P-03,TOM NORDYKE,skipped,skipped,,11
MINNEAPOLIS W-5 P-04,TOM NORDYKE,JOHN ERWIN,MEG FORNEY,,11
MINNEAPOLIS W-10 P-03A,MEG FORNEY,ANNIE YOUNG,JOHN ERWIN,,11
MINNEAPOLIS W-6 P-07,JOHN ERWIN,JASON STONE,ANNIE YOUNG,,11
MINNEAPOLIS W-7 P-03,ANNIE YOUNG,JOHN ERWIN,JASON STONE,,11
MINNEAPOLIS W-11 P-08,ANNIE YOUNG,skipped,skipped,,11
MINNEAPOLIS W-3 P-06,ANNIE YOUNG,JOHN ERWIN,skipped,,11
MINNEAPOLIS W-10 P-04,MARY LYNN MCPHERSON,ISHMAEL ISRAEL,JASON STONE,,11
MINNEAPOLIS W-9 P-06,JOHN ERWIN,skipped,skipped,,11
MINNEAPOLIS W-13 P-02,ANNIE YOUNG,JASON STONE,MEG FORNEY,,11
MINNEAPOLIS W-11 P-07,JOHN ERWIN,STEVE BARLAND,JASON STONE,,11
MINNEAPOLIS W-6 P-02,HASHIM YONIS,skipped,skipped,,11
MINNEAPOLIS W-13 P-01,JOHN ERWIN,JASON STONE,skipped,,11
MINNEAPOLIS W-11 P-08,TOM NORDYKE,JOHN ERWIN,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-1 P-06,JOHN ERWIN,JASON STONE,ISHMAEL ISRAEL,,11
MINNEAPOLIS W-8 P-07,JOHN ERWIN,ISHMAEL ISRAEL,TOM NORDYKE,,11
MINNEAPOLIS W-8 P-01,HASHIM YONIS,skipped,skipped,,11
MINNEAPOLIS W-11 P-02,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-7 P-09,JOHN ERWIN,TOM NORDYKE,ANNIE YOUNG,,11
MINNEAPOLIS W-1 P-06,MARY LYNN MCPHERSON,ANNIE YOUNG,JASON STONE,,11
MINNEAPOLIS W-8 P-03,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-2 P-01,TOM NORDYKE,MEG FORNEY,HASHIM YONIS,,11
MINNEAPOLIS W-3 P-02,ISHMAEL ISRAEL,skipped,skipped,,11
MINNEAPOLIS W-7 P-04D,JOHN ERWIN,JASON STONE,ANNIE YOUNG,,11
MINNEAPOLIS W-5 P-08,ISHMAEL ISRAEL,JASON STONE,skipped,,11
MINNEAPOLIS W-8 P-05,ANNIE YOUNG,TOM NORDYKE,HASHIM YONIS,,11
MINNEAPOLIS W-10 P-03A,ANNIE YOUNG,MEG FORNEY,STEVE BARLAND,,11
MINNEAPOLIS W-8 P-03,ISHMAEL ISRAEL,skipped,skipped,,11
MINNEAPOLIS W-12 P-08,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-3 P-05,MEG FORNEY,CASPER HILL,JOHN ERWIN,,11
MINNEAPOLIS W-11 P-10,ANNIE YOUNG,JOHN ERWIN,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-9 P-07,JASON STONE,ANNIE YOUNG,JOHN ERWIN,,11
MINNEAPOLIS W-7 P-04D,JOHN ERWIN,ANNIE YOUNG,JASON STONE,,11
MINNEAPOLIS W-1 P-01,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-3 P-08,ANNIE YOUNG,skipped,skipped,,11
MINNEAPOLIS W-4 P-04,ISHMAEL ISRAEL,skipped,skipped,,11
MINNEAPOLIS W-10 P-07,ANNIE YOUNG,JOHN ERWIN,JASON STONE,,11
MINNEAPOLIS W-6 P-03,JOHN ERWIN,TOM NORDYKE,ANNIE YOUNG,,11
MINNEAPOLIS W-13 P-05,TOM NORDYKE,STEVE BARLAND,JOHN ERWIN,,11
MINNEAPOLIS W-7 P-01C,TOM NORDYKE,JOHN ERWIN,skipped,,11
MINNEAPOLIS W-10 P-05A,ANNIE YOUNG,JOHN ERWIN,JASON STONE,,11
MINNEAPOLIS W-7 P-10,JOHN ERWIN,ANNIE YOUNG,TOM NORDYKE,,11
MINNEAPOLIS W-6 P-04,JASON STONE,JOHN ERWIN,STEVE BARLAND,,11
MINNEAPOLIS W-3 P-05,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-3 P-06,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-13 P-02,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-13 P-04,JOHN ERWIN,HASHIM YONIS,skipped,,11
MINNEAPOLIS W-7 P-02D,MEG FORNEY,JOHN ERWIN,ANNIE YOUNG,,11
MINNEAPOLIS W-3 P-05,ANNIE YOUNG,TOM NORDYKE,JOHN ERWIN,,11
MINNEAPOLIS W-11 P-03,JOHN ERWIN,TOM NORDYKE,MEG FORNEY,,11
MINNEAPOLIS W-13 P-04,TOM NORDYKE,MEG FORNEY,CASPER HILL,,11
MINNEAPOLIS W-7 P-08,MEG FORNEY,TOM NORDYKE,STEVE BARLAND,,11
MINNEAPOLIS W-5 P-08,JOHN ERWIN,ANNIE YOUNG,MEG FORNEY,,11
MINNEAPOLIS W-3 P-07,STEVE BARLAND,TOM NORDYKE,JASON STONE,,11
MINNEAPOLIS W-2 P-08,ANNIE YOUNG,JASON STONE,TOM NORDYKE,,11
MINNEAPOLIS W-13 P-06,JOHN ERWIN,JASON STONE,ANNIE YOUNG,,11
MINNEAPOLIS W-7 P-04D,STEVE BARLAND,skipped,skipped,,11
MINNEAPOLIS W-12 P-02,MEG FORNEY,MARY LYNN MCPHERSON,ANNIE YOUNG,,11
MINNEAPOLIS W-9 P-06,JASON STONE,ISHMAEL ISRAEL,skipped,,11
MINNEAPOLIS W-7 P-03,ANNIE YOUNG,JASON STONE,STEVE BARLAND,,11
MINNEAPOLIS W-3 P-03,CASPER HILL,ANNIE YOUNG,STEVE BARLAND,,11
MINNEAPOLIS W-7 P-05,JASON STONE,skipped,skipped,,11
MINNEAPOLIS W-8 P-07,JOHN ERWIN,TOM NORDYKE,MEG FORNEY,,11
MINNEAPOLIS W-1 P-03,ANNIE YOUNG,JOHN ERWIN,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-9 P-01,ANNIE YOUNG,ISHMAEL ISRAEL,MEG FORNEY,,11
MINNEAPOLIS W-4 P-03,MARY LYNN MCPHERSON,skipped,skipped,,11
MINNEAPOLIS W-11 P-05,MEG FORNEY,ANNIE YOUNG,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-12 P-03,TOM NORDYKE,JOHN ERWIN,skipped,,11
MINNEAPOLIS W-11 P-07,JOHN ERWIN,JASON STONE,MEG FORNEY,,11
MINNEAPOLIS W-11 P-03,MARY LYNN MCPHERSON,ANNIE YOUNG,skipped,,11
MINNEAPOLIS W-8 P-05,HASHIM YONIS,ANNIE YOUNG,skipped,,11
MINNEAPOLIS W-4 P-02,TOM NORDYKE,MEG FORNEY,STEVE BARLAND,,11
MINNEAPOLIS W-5 P-08,JASON STONE,skipped,skipped,,11
MINNEAPOLIS W-12 P-03,CASPER HILL,JOHN ERWIN,JASON STONE,,11
MINNEAPOLIS W-10 P-09,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-2 P-08,JASON STONE,skipped,skipped,,11
MINNEAPOLIS W-12 P-06,STEVE BARLAND,skipped,skipped,,11
MINNEAPOLIS W-8 P-05,ANNIE YOUNG,MARY LYNN MCPHERSON,skipped,,11
MINNEAPOLIS W-11 P-07,TOM NORDYKE,JOHN ERWIN,MEG FORNEY,,11
MINNEAPOLIS W-3 P-05,ISHMAEL ISRAEL,skipped,skipped,,11
MINNEAPOLIS W-11 P-01,ANNIE YOUNG,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-11 P-04,STEVE BARLAND,ANNIE YOUNG,TOM NORDYKE,,11
MINNEAPOLIS W-8 P-05,STEVE BARLAND,skipped,skipped,,11
MINNEAPOLIS W-4 P-07,MARY LYNN MCPHERSON,skipped,skipped,,11
MINNEAPOLIS W-4 P-06,ANNIE YOUNG,skipped,skipped,,11
MINNEAPOLIS W-4 P-02,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-1 P-03,MARY LYNN MCPHERSON,skipped,skipped,,11
MINNEAPOLIS W-1 P-08,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-6 P-03,HASHIM YONIS,skipped,skipped,,11
MINNEAPOLIS W-11 P-10,ISHMAEL ISRAEL,JASON STONE,skipped,,11
MINNEAPOLIS W-13 P-05,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-10 P-09,ANNIE YOUNG,STEVE BARLAND,MEG FORNEY,,11
MINNEAPOLIS W-12 P-09,MEG FORNEY,ANNIE YOUNG,JASON STONE,,11
MINNEAPOLIS W-3 P-04,ANNIE YOUNG,HASHIM YONIS,skipped,,11
MINNEAPOLIS W-8 P-06,ISHMAEL ISRAEL,JOHN ERWIN,CASPER HILL,,11
MINNEAPOLIS W-11 P-08,STEVE BARLAND,skipped,skipped,,11
MINNEAPOLIS W-3 P-02,CASPER HILL,ISHMAEL ISRAEL,JASON STONE,,11
MINNEAPOLIS W-13 P-01,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-9 P-02,JOHN ERWIN,JASON STONE,TOM NORDYKE,,11
MINNEAPOLIS W-4 P-04,TOM NORDYKE,skipped,skipped,,11
MINNEAPOLIS W-12 P-01,JASON STONE,MARY LYNN MCPHERSON,TOM NORDYKE,,11
MINNEAPOLIS W-10 P-04,ANNIE YOUNG,ISHMAEL ISRAEL,JOHN ERWIN,,11
MINNEAPOLIS W-6 P-07,STEVE BARLAND,MARY LYNN MCPHERSON,TOM NORDYKE,,11
MINNEAPOLIS W-9 P-01,STEVE BARLAND,MEG FORNEY,JOHN ERWIN,,11
MINNEAPOLIS W-5 P-6C,MEG FORNEY,MARY LYNN MCPHERSON,ANNIE YOUNG,,11
MINNEAPOLIS W-7 P-08,JOHN ERWIN,TOM NORDYKE,JASON STONE,,11
MINNEAPOLIS W-12 P-08,ANNIE YOUNG,ISHMAEL ISRAEL,JOHN ERWIN,,11
MINNEAPOLIS W-5 P-6C,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-11 P-03,MEG FORNEY,STEVE BARLAND,CASPER HILL,,11
MINNEAPOLIS W-11 P-06,JOHN ERWIN,ANNIE YOUNG,JASON STONE,,11
MINNEAPOLIS W-8 P-05,STEVE BARLAND,skipped,skipped,,11
MINNEAPOLIS W-12 P-01,TOM NORDYKE,skipped,skipped,,11
MINNEAPOLIS W-7 P-02D,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-7 P-02D,JOHN ERWIN,ANNIE YOUNG,JASON STONE,,11
MINNEAPOLIS W-13 P-05,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-11 P-07,JOHN ERWIN,skipped,skipped,,11
MINNEAPOLIS W-12 P-08,TOM NORDYKE,MARY LYNN MCPHERSON,JOHN ERWIN,,11
MINNEAPOLIS W-8 P-01,HASHIM YONIS,STEVE BARLAND,skipped,,11
MINNEAPOLIS W-10 P-05A,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-9 P-06,ISHMAEL ISRAEL,MARY LYNN MCPHERSON,MEG FORNEY,,11
MINNEAPOLIS W-2 P-06,TOM NORDYKE,JOHN ERWIN,skipped,,11
MINNEAPOLIS W-12 P-08,JOHN ERWIN,JASON STONE,ANNIE YOUNG,,11
MINNEAPOLIS W-3 P-06,TOM NORDYKE,MEG FORNEY,JASON STONE,,11
MINNEAPOLIS W-1 P-08,MEG FORNEY,MARY LYNN MCPHERSON,ANNIE YOUNG,,11
MINNEAPOLIS W-3 P-09,JOHN ERWIN,skipped,skipped,,11
MINNEAPOLIS W-9 P-01,TOM NORDYKE,skipped,skipped,,11
MINNEAPOLIS W-12 P-02,STEVE BARLAND,TOM NORDYKE,MEG FORNEY,,11
MINNEAPOLIS W-1 P-02,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-2 P-01,ANNIE YOUNG,MEG FORNEY,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-8 P-05,ANNIE YOUNG,MEG FORNEY,JOHN ERWIN,,11
MINNEAPOLIS W-2 P-09,JOHN ERWIN,TOM NORDYKE,MEG FORNEY,,11
MINNEAPOLIS W-11 P-08,JASON STONE,skipped,skipped,,11
MINNEAPOLIS W-13 P-09,CASPER HILL,MEG FORNEY,skipped,,11
MINNEAPOLIS W-4 P-04,MARY LYNN MCPHERSON,ANNIE YOUNG,skipped,,11
MINNEAPOLIS W-12 P-05,TOM NORDYKE,JOHN ERWIN,STEVE BARLAND,,11
MINNEAPOLIS W-3 P-01,JASON STONE,ANNIE YOUNG,MEG FORNEY,,11
MINNEAPOLIS W-4 P-03,ANNIE YOUNG,JOHN ERWIN,MEG FORNEY,,11
MINNEAPOLIS W-10 P-05A,CASPER HILL,STEVE BARLAND,writein,,11
MINNEAPOLIS W-13 P-03,JOHN ERWIN,ANNIE YOUNG,JASON STONE,,11
MINNEAPOLIS W-9 P-05,ISHMAEL ISRAEL,JASON STONE,ANNIE YOUNG,,11
MINNEAPOLIS W-13 P-07,JASON STONE,JOHN ERWIN,ANNIE YOUNG,,11
MINNEAPOLIS W-13 P-07,ANNIE YOUNG,JASON STONE,ISHMAEL ISRAEL,,11
MINNEAPOLIS W-12 P-09,TOM NORDYKE,JOHN ERWIN,ANNIE YOUNG,,11
MINNEAPOLIS W-9 P-03,HASHIM YONIS,ISHMAEL ISRAEL,skipped,,11
MINNEAPOLIS W-4 P-05,ANNIE YOUNG,JOHN ERWIN,STEVE BARLAND,,11
MINNEAPOLIS W-11 P-05,JASON STONE,STEVE BARLAND,MEG FORNEY,,11
MINNEAPOLIS W-12 P-01,ISHMAEL ISRAEL,skipped,skipped,,11
MINNEAPOLIS W-13 P-01,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-13 P-08,JOHN ERWIN,ANNIE YOUNG,TOM NORDYKE,,11
MINNEAPOLIS W-7 P-04D,JOHN ERWIN,skipped,skipped,,11
MINNEAPOLIS W-5 P-05,ANNIE YOUNG,MEG FORNEY,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-12 P-02,TOM NORDYKE,JOHN ERWIN,skipped,,11
MINNEAPOLIS W-12 P-08,JASON STONE,skipped,skipped,,11
MINNEAPOLIS W-6 P-07,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-11 P-02,ANNIE YOUNG,HASHIM YONIS,skipped,,11
MINNEAPOLIS W-6 P-03,HASHIM YONIS,skipped,skipped,,11
MINNEAPOLIS W-13 P-08,JOHN ERWIN,JASON STONE,MEG FORNEY,,11
MINNEAPOLIS W-13 P-04,HASHIM YONIS,ISHMAEL ISRAEL,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-9 P-07,MARY LYNN MCPHERSON,MEG FORNEY,ANNIE YOUNG,,11
MINNEAPOLIS W-3 P-08,MARY LYNN MCPHERSON,ANNIE YOUNG,MEG FORNEY,,11
MINNEAPOLIS W-1 P-04,STEVE BARLAND,CASPER HILL,skipped,,11
MINNEAPOLIS W-13 P-08,ANNIE YOUNG,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-10 P-09,JASON STONE,ANNIE YOUNG,JOHN ERWIN,,11
MINNEAPOLIS W-13 P-08,JOHN ERWIN,ANNIE YOUNG,TOM NORDYKE,,11
MINNEAPOLIS W-3 P-06,JOHN ERWIN,ISHMAEL ISRAEL,ANNIE YOUNG,,11
MINNEAPOLIS W-13 P-06,MARY LYNN MCPHERSON,MEG FORNEY,ANNIE YOUNG,,11
MINNEAPOLIS W-13 P-02,JOHN ERWIN,TOM NORDYKE,STEVE BARLAND,,11
MINNEAPOLIS W-12 P-08,JOHN ERWIN,JASON STONE,ANNIE YOUNG,,11
MINNEAPOLIS W-13 P-06,JOHN ERWIN,JASON STONE,MEG FORNEY,,11
MINNEAPOLIS W-8 P-07,ANNIE YOUNG,JOHN ERWIN,JASON STONE,,11
MINNEAPOLIS W-2 P-10,JASON STONE,JOHN ERWIN,ANNIE YOUNG,,11
MINNEAPOLIS W-2 P-01,MEG FORNEY,ANNIE YOUNG,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-4 P-05,JASON STONE,skipped,skipped,,11
MINNEAPOLIS W-4 P-05,ANNIE YOUNG,skipped,skipped,,11
MINNEAPOLIS W-7 P-03,TOM NORDYKE,MEG FORNEY,STEVE BARLAND,,11
MINNEAPOLIS W-9 P-07,JOHN ERWIN,CASPER HILL,ANNIE YOUNG,,11
MINNEAPOLIS W-13 P-05,JOHN ERWIN,ANNIE YOUNG,TOM NORDYKE,,11
MINNEAPOLIS W-7 P-01C,JOHN ERWIN,ANNIE YOUNG,skipped,,11
MINNEAPOLIS W-3 P-05,ANNIE YOUNG,MEG FORNEY,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-12 P-06,JASON STONE,STEVE BARLAND,JOHN ERWIN,,11
MINNEAPOLIS W-12 P-06,TOM NORDYKE,MEG FORNEY,skipped,,11
MINNEAPOLIS W-3 P-04,TOM NORDYKE,HASHIM YONIS,MEG FORNEY,,11
MINNEAPOLIS W-2 P-03,ANNIE YOUNG,JASON STONE,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-8 P-07,ISHMAEL ISRAEL,MEG FORNEY,skipped,,11
MINNEAPOLIS W-11 P-06,JOHN ERWIN,ANNIE YOUNG,CASPER HILL,,11
MINNEAPOLIS W-6 P-05,HASHIM YONIS,skipped,skipped,,11
MINNEAPOLIS W-2 P-05,ISHMAEL ISRAEL,JOHN ERWIN,TOM NORDYKE,,11
MINNEAPOLIS W-10 P-09,ANNIE YOUNG,MEG FORNEY,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-7 P-04D,TOM NORDYKE,JOHN ERWIN,ANNIE YOUNG,,11
MINNEAPOLIS W-1 P-02,TOM NORDYKE,HASHIM YONIS,skipped,,11
MINNEAPOLIS W-5 P-02,JASON STONE,skipped,skipped,,11
MINNEAPOLIS W-11 P-03,ANNIE YOUNG,ISHMAEL ISRAEL,JOHN ERWIN,,11
MINNEAPOLIS W-8 P-08,ANNIE YOUNG,skipped,skipped,,11
MINNEAPOLIS W-11 P-08,ISHMAEL ISRAEL,HASHIM YONIS,TOM NORDYKE,,11
MINNEAPOLIS W-13 P-02,MEG FORNEY,MARY LYNN MCPHERSON,ANNIE YOUNG,,11
MINNEAPOLIS W-11 P-05,TOM NORDYKE,JOHN ERWIN,skipped,,11
MINNEAPOLIS W-11 P-10,MARY LYNN MCPHERSON,skipped,skipped,,11
MINNEAPOLIS W-6 P-08,MEG FORNEY,ANNIE YOUNG,MARY LYNN MCPHERSON,,11
MINNEAPOLIS W-6 P-02,HASHIM YONIS,skipped,skipped,,11
MINNEAPOLIS W-7 P-02D,STEVE BARLAND,TOM NORDYKE,MEG FORNEY,,11
MINNEAPOLIS W-5 P-01,ANNIE YOUNG,JOHN ERWIN,skipped,,11
MINNEAPOLIS W-6 P-03,HASHIM YONIS,skipped,skipped,,11
MINNEAPOLIS W-13 P-04,STEVE BARLAND,JOHN ERWIN,ANNIE YOUNG,,11
MINNEAPOLIS W-11 P-04,STEVE BARLAND,HASHIM YONIS,MEG FORNEY,,11
MINNEAPOLIS W-12 P-08,ANNIE YOUNG,JASON STONE,JOHN ERWIN,,11
MINNEAPOLIS W-12 P-02,ANNIE YOUNG,skipped,skipped,,11
MINNEAPOLIS W-1 P-04,TOM NORDYKE,skipped,skipped,,11
MINNEAPOLIS W-13 P-07,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-3 P-05,JOHN ERWIN,TOM NORDYKE,skipped,,11
MINNEAPOLIS W-8 P-05,TOM NORDYKE,STEVE BARLAND,skipped,,11
MINNEAPOLIS W-3 P-03,JOHN ERWIN,JASON STONE,ANNIE YOUNG,,11
MINNEAPOLIS W-6 P-09,HASHIM YONIS,ISHMAEL ISRAEL,ANNIE YOUNG,,11
MINNEAPOLIS W-13 P-09,JOHN ERWIN,STEVE BARLAND,ANNIE YOUNG,,11
MINNEAPOLIS W-8 P-07,MEG FORNEY,skipped,skipped,,11
MINNEAPOLIS W-10 P-09,ANNIE YOUNG,JASON STONE,MEG FORNEY,,11
MINNEAPOLIS W-3 P-02,HASHIM YONIS,skipped,skipped,,11
MINNEAPOLIS W-2 P-02,JOHN ERWIN,ANNIE YOUNG,skipped,,11
MINNEAPOLIS W-3 P-06,JOHN ERWIN,skipped,skipped,,11
MINNEAPOLIS W-3 P-07,TOM NORDYKE,JOHN ERWIN,skipped,,11
MINNEAPOLIS W-13 P-05,JOHN ERWIN,skipped,skipped,,11
MINNEAPOLIS W-7 P-05,ANNIE YOUNG,MARY LYNN MCPHERSON,MEG FORNEY,,11
MINNEAPOLIS W-2 P-09,JOHN ERWIN,ANNIE YOUNG,JASON STONE,,11
