precinct,rank1,rank2,rank3,numSeats,numCands
MINNEAPOLIS W-8 P-02,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-08,Terry White,David Holsinger,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-04,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-04,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-07,April Kane,Andrea Jenkins,Terry White,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-05,Terry White,Andrea Jenkins,April Kane,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-05,Terry White,Andrea Jenkins,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-02,writein,skipped,skipped,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,April Kane,1,5
MINNEAPOLIS W-8 P-04,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-03,Terry White,skipped,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-02,David Holsinger,skipped,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-01,David Holsinger,Andrea Jenkins,April Kane,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-02,Terry White,Andrea Jenkins,David Holsinger,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-01,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-01,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-05,Terry White,April Kane,Andrea Jenkins,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-01,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-04,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,Terry White,David Holsinger,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,Terry White,David Holsinger,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-04,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-04,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-06,David Holsinger,skipped,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,Terry White,David Holsinger,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-07,David Holsinger,Andrea Jenkins,skipped,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-04,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-07,April Kane,Andrea Jenkins,Terry White,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,David Holsinger,skipped,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,Terry White,David Holsinger,1,5
MINNEAPOLIS W-8 P-08,Terry White,April Kane,Andrea Jenkins,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-08,April Kane,Andrea Jenkins,Terry White,1,5
MINNEAPOLIS W-8 P-07,David Holsinger,skipped,skipped,1,5
MINNEAPOLIS W-8 P-08,Terry White,David Holsinger,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,David Holsinger,1,5
MINNEAPOLIS W-8 P-01,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,April Kane,1,5
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,David Holsinger,1,5
MINNEAPOLIS W-8 P-07,David Holsinger,Andrea Jenkins,Terry White,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,David Holsinger,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-05,Terry White,April Kane,David Holsinger,1,5
MINNEAPOLIS W-8 P-03,Terry White,Andrea Jenkins,April Kane,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-08,Terry White,Andrea Jenkins,skipped,1,5
MINNEAPOLIS W-8 P-05,Terry White,Andrea Jenkins,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-02,April Kane,Andrea Jenkins,Terry White,1,5
MINNEAPOLIS W-8 P-05,April Kane,Andrea Jenkins,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-07,Terry White,skipped,skipped,1,5
MINNEAPOLIS W-8 P-03,David Holsinger,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-04,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-07,Terry White,skipped,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-08,Terry White,skipped,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-04,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-04,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-03,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,skipped,1,5
MINNEAPOLIS W-8 P-02,April Kane,Andrea Jenkins,Terry White,1,5
MINNEAPOLIS W-8 P-07,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-04,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,skipped,skipped,1,5
MINNEAPOLIS W-8 P-07,Terry White,Andrea Jenkins,skipped,1,5
MINNEAPOLIS W-8 P-08,Terry White,skipped,skipped,1,5
MINNEAPOLIS W-8 P-05,David Holsinger,Terry White,Andrea Jenkins,1,5
MINNEAPOLIS W-8 P-08,Andrea Jenkins,April Kane,Terry White,1,5
MINNEAPOLIS W-8 P-05,Andrea Jenkins,Terry White,skipped,1,5
MINNEAPOLIS W-8 P-02,Andrea Jenkins,skipped,skipped,1,5
