Precinct,rank1,rank2,rank3,numSeats,numCands
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
MINNEAPOLIS W-8 P-06,Andrea Jenkins,skipped,skipped,1,3
