Precinct,rank1,rank2,rank3,numSeats,numCands
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Yussuf Haji,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,skipped,skipped,1,9
MINNEAPOLIS W-9 P-09,Jason Chavez,Carmen Means,skipped,1,9
MINNEAPOLIS W-9 P-09,Jason Chavez,Carmen Means,skipped,1,9
MINNEAPOLIS W-9 P-09,Jason Chavez,Carmen Means,skipped,1,9
MINNEAPOLIS W-9 P-09,Jason Chavez,Carmen Means,skipped,1,9
MINNEAPOLIS W-9 P-09,Jason Chavez,Carmen Means,skipped,1,9
MINNEAPOLIS W-9 P-09,Jason Chavez,Carmen Means,skipped,1,9
MINNEAPOLIS W-9 P-09,Jason Chavez,Carmen Means,skipped,1,9
MINNEAPOLIS W-9 P-09,Jason Chavez,Carmen Means,skipped,1,9
MINNEAPOLIS W-9 P-09,Jason Chavez,Carmen Means,skipped,1,9
MINNEAPOLIS W-9 P-09,Jason Chavez,Carmen Means,skipped,1,9
MINNEAPOLIS W-9 P-09,Jason Chavez,Carmen Means,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,Ross Tenneson,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,Ross Tenneson,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,Ross Tenneson,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,Ross Tenneson,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,Ross Tenneson,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,Ross Tenneson,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,Ross Tenneson,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,Ross Tenneson,skipped,1,9
MINNEAPOLIS W-9 P-09,Mickey Moore,Ross Tenneson,skipped,1,9
