Precinct,rank1,rank2,rank3,numSeats,numCands
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Kenneth C. Foxworth,Katie Cashman,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,Scott Graham,skipped,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Scott Graham,Katie Cashman,Kenneth C. Foxworth,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
MINNEAPOLIS W-7 P-01,Katie Cashman,skipped,skipped,1,4
