Precinct,rank1,rank2,rank3,numSeats,numCands
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
MINNEAPOLIS W-12 P-13,Steffanie Musich,Charles Rodgers,skipped,1,4
