7 1
405 1 0
89 1 2 0
74 1 2 3 0
41 1 2 4 0
21 1 2 5 0
65 1 2 6 0
66 1 2 7 0
35 1 3 0
49 1 3 2 0
16 1 3 4 0
27 1 3 5 0
47 1 3 6 0
23 1 3 7 0
4 1 4 0
8 1 4 2 0
18 1 4 3 0
11 1 4 5 0
18 1 4 6 0
7 1 4 7 0
54 1 5 0
40 1 5 2 0
32 1 5 3 0
28 1 5 4 0
21 1 5 6 0
9 1 5 7 0
30 1 6 0
41 1 6 2 0
57 1 6 3 0
20 1 6 4 0
10 1 6 5 0
24 1 6 7 0
19 1 7 0
22 1 7 2 0
22 1 7 3 0
3 1 7 4 0
4 1 7 5 0
23 1 7 6 0
3785 2 0
227 2 1 0
193 2 1 3 0
69 2 1 4 0
133 2 1 5 0
201 2 1 6 0
118 2 1 7 0
154 2 3 0
160 2 3 1 0
49 2 3 4 0
112 2 3 5 0
218 2 3 6 0
83 2 3 7 0
31 2 4 0
29 2 4 1 0
42 2 4 3 0
36 2 4 5 0
48 2 4 6 0
21 2 4 7 0
158 2 5 0
142 2 5 1 0
160 2 5 3 0
94 2 5 4 0
143 2 5 6 0
31 2 5 7 0
562 2 6 0
180 2 6 1 0
237 2 6 3 0
125 2 6 4 0
89 2 6 5 0
67 2 6 7 0
71 2 7 0
63 2 7 1 0
71 2 7 3 0
15 2 7 4 0
25 2 7 5 0
55 2 7 6 0
256 3 0
25 3 1 0
50 3 1 2 0
13 3 1 4 0
15 3 1 5 0
37 3 1 6 0
27 3 1 7 0
68 3 2 0
56 3 2 1 0
21 3 2 4 0
28 3 2 5 0
46 3 2 6 0
50 3 2 7 0
6 3 4 0
8 3 4 1 0
10 3 4 2 0
10 3 4 5 0
9 3 4 6 0
5 3 4 7 0
14 3 5 0
13 3 5 1 0
30 3 5 2 0
26 3 5 4 0
18 3 5 6 0
9 3 5 7 0
17 3 6 0
76 3 6 1 0
60 3 6 2 0
25 3 6 4 0
76 3 6 5 0
23 3 6 7 0
7 3 7 0
12 3 7 1 0
25 3 7 2 0
8 3 7 4 0
8 3 7 5 0
9 3 7 6 0
45 4 0
6 4 1 0
15 4 1 2 0
4 4 1 3 0
4 4 1 5 0
17 4 1 6 0
7 4 1 7 0
11 4 2 0
2 4 2 1 0
6 4 2 3 0
9 4 2 5 0
13 4 2 6 0
3 4 2 7 0
5 4 3 0
6 4 3 1 0
11 4 3 2 0
5 4 3 5 0
6 4 3 6 0
3 4 3 7 0
4 4 5 0
8 4 5 1 0
11 4 5 2 0
3 4 5 3 0
5 4 5 6 0
5 4 5 7 0
5 4 6 0
14 4 6 1 0
13 4 6 2 0
7 4 6 3 0
4 4 6 5 0
4 4 6 7 0
2 4 7 0
1 4 7 1 0
3 4 7 2 0
2 4 7 3 0
5 4 7 5 0
2 4 7 6 0
511 5 0
66 5 1 0
106 5 1 2 0
52 5 1 3 0
32 5 1 4 0
47 5 1 6 0
12 5 1 7 0
110 5 2 0
88 5 2 1 0
103 5 2 3 0
24 5 2 4 0
52 5 2 6 0
24 5 2 7 0
24 5 3 0
29 5 3 1 0
47 5 3 2 0
16 5 3 4 0
53 5 3 6 0
26 5 3 7 0
15 5 4 0
7 5 4 1 0
15 5 4 2 0
15 5 4 3 0
22 5 4 6 0
10 5 4 7 0
23 5 6 0
26 5 6 1 0
42 5 6 2 0
55 5 6 3 0
23 5 6 4 0
4 5 6 7 0
11 5 7 0
2 5 7 1 0
12 5 7 2 0
5 5 7 3 0
9 5 7 4 0
5 5 7 6 0
283 6 0
47 6 1 0
66 6 1 2 0
59 6 1 3 0
19 6 1 4 0
13 6 1 5 0
32 6 1 7 0
106 6 2 0
53 6 2 1 0
60 6 2 3 0
30 6 2 4 0
17 6 2 5 0
31 6 2 7 0
17 6 3 0
60 6 3 1 0
46 6 3 2 0
24 6 3 4 0
24 6 3 5 0
13 6 3 7 0
4 6 4 0
12 6 4 1 0
12 6 4 2 0
12 6 4 3 0
9 6 4 5 0
6 6 4 7 0
6 6 5 0
8 6 5 1 0
15 6 5 2 0
19 6 5 3 0
4 6 5 4 0
6 6 5 7 0
14 6 7 0
13 6 7 1 0
11 6 7 2 0
7 6 7 3 0
3 6 7 4 0
5 6 7 5 0
154 7 0
15 7 1 0
19 7 1 2 0
15 7 1 3 0
2 7 1 4 0
4 7 1 5 0
12 7 1 6 0
29 7 2 0
19 7 2 1 0
22 7 2 3 0
7 7 2 4 0
4 7 2 5 0
11 7 2 6 0
13 7 3 0
13 7 3 1 0
17 7 3 2 0
3 7 3 4 0
8 7 3 5 0
14 7 3 6 0
2 7 4 0
4 7 4 1 0
4 7 4 2 0
6 7 4 3 0
5 7 4 5 0
2 7 4 6 0
5 7 5 0
3 7 5 1 0
6 7 5 2 0
10 7 5 3 0
4 7 5 4 0
3 7 5 6 0
7 7 6 0
10 7 6 1 0
13 7 6 2 0
9 7 6 3 0
5 7 6 4 0
2 7 6 5 0
0
Espanola Jackson
Sophie Maxwell
Rodney Hampton Jr.
Sala Chandler
Dwayne Jusino
Marie L. Harrison
Charlie Walker
