voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Drew CULLINANE Independent,Jim GIFFORD Independent,Glen REID Scottish National Party (SNP),Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,4
1,Drew CULLINANE Independent,Jim GIFFORD Independent,Glen REID Scottish National Party (SNP),Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,4
2,Drew CULLINANE Independent,Jim GIFFORD Independent,Trevor Booth MASON Scottish Liberal Democrats,Rosanna DOBBIN Scottish Labour Party,skipped,skipped,4
3,Drew CULLINANE Independent,Jim GIFFORD Independent,Trevor Booth MASON Scottish Liberal Democrats,Rosanna DOBBIN Scottish Labour Party,skipped,skipped,4
4,Drew CULLINANE Independent,Jim GIFFORD Independent,Trevor Booth MASON Scottish Liberal Democrats,Rosanna DOBBIN Scottish Labour Party,skipped,skipped,4
5,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
6,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
7,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
8,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
9,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
10,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
11,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
12,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
13,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
14,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
15,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
16,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
17,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
18,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
19,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
20,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
21,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
22,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
23,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
24,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
25,Jim GIFFORD Independent,Drew CULLINANE Independent,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
26,Glen REID Scottish National Party (SNP),Jim GIFFORD Independent,Rosanna DOBBIN Scottish Labour Party,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,4
27,Glen REID Scottish National Party (SNP),Jim GIFFORD Independent,Rosanna DOBBIN Scottish Labour Party,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,4
28,Glen REID Scottish National Party (SNP),Jim GIFFORD Independent,Rosanna DOBBIN Scottish Labour Party,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,4
29,Glen REID Scottish National Party (SNP),Rosanna DOBBIN Scottish Labour Party,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
30,Glen REID Scottish National Party (SNP),Rosanna DOBBIN Scottish Labour Party,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
31,Glen REID Scottish National Party (SNP),Rosanna DOBBIN Scottish Labour Party,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
32,Glen REID Scottish National Party (SNP),Rosanna DOBBIN Scottish Labour Party,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
33,Glen REID Scottish National Party (SNP),Rosanna DOBBIN Scottish Labour Party,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
34,Glen REID Scottish National Party (SNP),Rosanna DOBBIN Scottish Labour Party,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
35,Glen REID Scottish National Party (SNP),Rosanna DOBBIN Scottish Labour Party,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
36,Glen REID Scottish National Party (SNP),Rosanna DOBBIN Scottish Labour Party,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
37,Glen REID Scottish National Party (SNP),Rosanna DOBBIN Scottish Labour Party,Trevor Booth MASON Scottish Liberal Democrats,skipped,skipped,skipped,4
