voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Moray Charles GRANT Scottish National Party (SNP),Sam PAYNE Scottish Conservative and Unionist,Sasha BRYDON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
1,Moray Charles GRANT Scottish National Party (SNP),Sam PAYNE Scottish Conservative and Unionist,Sasha BRYDON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
2,Sam PAYNE Scottish Conservative and Unionist,Hazel Linda SMITH Scottish Liberal Democrats,Sasha BRYDON Scottish Labour Party,Anne MANSFIELD Scottish Green Party,Moray Charles GRANT Scottish National Party (SNP),Sebastian LESLIE Independent,Sheena Margaret LONCHAY Independent,Elaine Helen Grace MITCHELL Alba Party for independence,3
3,Sam PAYNE Scottish Conservative and Unionist,Hazel Linda SMITH Scottish Liberal Democrats,Sasha BRYDON Scottish Labour Party,Anne MANSFIELD Scottish Green Party,Moray Charles GRANT Scottish National Party (SNP),Sebastian LESLIE Independent,Sheena Margaret LONCHAY Independent,Elaine Helen Grace MITCHELL Alba Party for independence,3
4,Moray Charles GRANT Scottish National Party (SNP),Sasha BRYDON Scottish Labour Party,Hazel Linda SMITH Scottish Liberal Democrats,Anne MANSFIELD Scottish Green Party,Sebastian LESLIE Independent,Sam PAYNE Scottish Conservative and Unionist,Elaine Helen Grace MITCHELL Alba Party for independence,Sheena Margaret LONCHAY Independent,3
5,Moray Charles GRANT Scottish National Party (SNP),Anne MANSFIELD Scottish Green Party,Elaine Helen Grace MITCHELL Alba Party for independence,Sebastian LESLIE Independent,Sheena Margaret LONCHAY Independent,Hazel Linda SMITH Scottish Liberal Democrats,Sasha BRYDON Scottish Labour Party,Sam PAYNE Scottish Conservative and Unionist,3
6,Moray Charles GRANT Scottish National Party (SNP),Anne MANSFIELD Scottish Green Party,Elaine Helen Grace MITCHELL Alba Party for independence,Sebastian LESLIE Independent,Sheena Margaret LONCHAY Independent,Hazel Linda SMITH Scottish Liberal Democrats,Sasha BRYDON Scottish Labour Party,Sam PAYNE Scottish Conservative and Unionist,3
7,Moray Charles GRANT Scottish National Party (SNP),Anne MANSFIELD Scottish Green Party,Elaine Helen Grace MITCHELL Alba Party for independence,Sebastian LESLIE Independent,Sheena Margaret LONCHAY Independent,Hazel Linda SMITH Scottish Liberal Democrats,Sasha BRYDON Scottish Labour Party,Sam PAYNE Scottish Conservative and Unionist,3
8,Moray Charles GRANT Scottish National Party (SNP),Anne MANSFIELD Scottish Green Party,Elaine Helen Grace MITCHELL Alba Party for independence,Sebastian LESLIE Independent,Sheena Margaret LONCHAY Independent,Hazel Linda SMITH Scottish Liberal Democrats,Sasha BRYDON Scottish Labour Party,Sam PAYNE Scottish Conservative and Unionist,3
9,Hazel Linda SMITH Scottish Liberal Democrats,Sebastian LESLIE Independent,Sam PAYNE Scottish Conservative and Unionist,Sheena Margaret LONCHAY Independent,Sasha BRYDON Scottish Labour Party,skipped,skipped,skipped,3
