voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,num_positions
0,Kevin STELFOX Scottish National Party (SNP),Leigh WILSON Alba Party for independence,Yvonne ALLAN Scottish Labour Party,Douglas FRASER Scottish Green Party,Shona EWEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Kevin STELFOX Scottish National Party (SNP),Leigh WILSON Alba Party for independence,Yvonne ALLAN Scottish Labour Party,Douglas FRASER Scottish Green Party,Shona EWEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,Alison Elizabeth McBean EVISON Independent,David Allen NEILL Independent,Dave STEWART ,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
3,Kevin STELFOX Scottish National Party (SNP),Leigh WILSON Alba Party for independence,Yvonne ALLAN Scottish Labour Party,Douglas FRASER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Yvonne ALLAN Scottish Labour Party,George CARR Scottish Conservative and Unionist,Shona EWEN Scottish Liberal Democrats,Laurie CARNIE Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,George CARR Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,George CARR Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,George CARR Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,George CARR Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,George CARR Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Kevin STELFOX Scottish National Party (SNP),Douglas FRASER Scottish Green Party,Dave STEWART ,Leigh WILSON Alba Party for independence,David Allen NEILL Independent,Alison Elizabeth McBean EVISON Independent,Shona EWEN Scottish Liberal Democrats,Yvonne ALLAN Scottish Labour Party,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,4
14,George CARR Scottish Conservative and Unionist,Shona EWEN Scottish Liberal Democrats,Dave STEWART ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,George CARR Scottish Conservative and Unionist,Shona EWEN Scottish Liberal Democrats,Dave STEWART ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Alison Elizabeth McBean EVISON Independent,Dave STEWART ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Alison Elizabeth McBean EVISON Independent,Dave STEWART ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Alison Elizabeth McBean EVISON Independent,Dave STEWART ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Alison Elizabeth McBean EVISON Independent,Dave STEWART ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Shona EWEN Scottish Liberal Democrats,Yvonne ALLAN Scottish Labour Party,Alison Elizabeth McBean EVISON Independent,Douglas FRASER Scottish Green Party,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",David Allen NEILL Independent,Kevin STELFOX Scottish National Party (SNP),Dave STEWART ,Leigh WILSON Alba Party for independence,4
21,Kevin STELFOX Scottish National Party (SNP),Alison Elizabeth McBean EVISON Independent,Shona EWEN Scottish Liberal Democrats,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,Kevin STELFOX Scottish National Party (SNP),Yvonne ALLAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Kevin STELFOX Scottish National Party (SNP),Leigh WILSON Alba Party for independence,Douglas FRASER Scottish Green Party,Dave STEWART ,David Allen NEILL Independent,Alison Elizabeth McBean EVISON Independent,Shona EWEN Scottish Liberal Democrats,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Yvonne ALLAN Scottish Labour Party,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,4
24,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Alison Elizabeth McBean EVISON Independent,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Dave STEWART ,Kevin STELFOX Scottish National Party (SNP),David Allen NEILL Independent,Douglas FRASER Scottish Green Party,Alison Elizabeth McBean EVISON Independent,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Shona EWEN Scottish Liberal Democrats,Yvonne ALLAN Scottish Labour Party,Leigh WILSON Alba Party for independence,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,4
26,Leigh WILSON Alba Party for independence,Kevin STELFOX Scottish National Party (SNP),Dave STEWART ,Douglas FRASER Scottish Green Party,Yvonne ALLAN Scottish Labour Party,David Allen NEILL Independent,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,4
27,George CARR Scottish Conservative and Unionist,Shona EWEN Scottish Liberal Democrats,Dave STEWART ,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Dave STEWART ,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Dave STEWART ,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Dave STEWART ,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Dave STEWART ,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Dave STEWART ,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Dave STEWART ,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Dave STEWART ,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,George CARR Scottish Conservative and Unionist,Dave STEWART ,Yvonne ALLAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Laurie CARNIE Scottish Conservative and Unionist,Alison Elizabeth McBean EVISON Independent,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Kevin STELFOX Scottish National Party (SNP),Dave STEWART ,David Allen NEILL Independent,Shona EWEN Scottish Liberal Democrats,Yvonne ALLAN Scottish Labour Party,Douglas FRASER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,4
38,Kevin STELFOX Scottish National Party (SNP),Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,Douglas FRASER Scottish Green Party,Leigh WILSON Alba Party for independence,Dave STEWART ,David Allen NEILL Independent,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,4
39,Alison Elizabeth McBean EVISON Independent,David Allen NEILL Independent,Dave STEWART ,Yvonne ALLAN Scottish Labour Party,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Shona EWEN Scottish Liberal Democrats,Douglas FRASER Scottish Green Party,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,Kevin STELFOX Scottish National Party (SNP),Leigh WILSON Alba Party for independence,4
40,Kevin STELFOX Scottish National Party (SNP),Shona EWEN Scottish Liberal Democrats,Yvonne ALLAN Scottish Labour Party,Douglas FRASER Scottish Green Party,Dave STEWART ,David Allen NEILL Independent,Alison Elizabeth McBean EVISON Independent,Leigh WILSON Alba Party for independence,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",4
41,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,George CARR Scottish Conservative and Unionist,Dave STEWART ,Shona EWEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,George CARR Scottish Conservative and Unionist,Dave STEWART ,Shona EWEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
58,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
60,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
62,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
64,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
65,Kevin STELFOX Scottish National Party (SNP),Alison Elizabeth McBean EVISON Independent,Dave STEWART ,David Allen NEILL Independent,Douglas FRASER Scottish Green Party,Leigh WILSON Alba Party for independence,skipped,skipped,skipped,skipped,skipped,4
66,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),Yvonne ALLAN Scottish Labour Party,Dave STEWART ,Leigh WILSON Alba Party for independence,David Allen NEILL Independent,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Shona EWEN Scottish Liberal Democrats,Alison Elizabeth McBean EVISON Independent,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,4
67,Kevin STELFOX Scottish National Party (SNP),Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,Douglas FRASER Scottish Green Party,David Allen NEILL Independent,Leigh WILSON Alba Party for independence,Alison Elizabeth McBean EVISON Independent,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Dave STEWART ,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,4
68,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Alison Elizabeth McBean EVISON Independent,David Allen NEILL Independent,Dave STEWART ,Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,Kevin STELFOX Scottish National Party (SNP),Leigh WILSON Alba Party for independence,Douglas FRASER Scottish Green Party,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",4
69,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,Leigh WILSON Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,Leigh WILSON Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
71,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,Leigh WILSON Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
72,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,Leigh WILSON Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,Kevin STELFOX Scottish National Party (SNP),Leigh WILSON Alba Party for independence,Douglas FRASER Scottish Green Party,Dave STEWART ,David Allen NEILL Independent,Alison Elizabeth McBean EVISON Independent,skipped,skipped,skipped,skipped,skipped,4
74,Kevin STELFOX Scottish National Party (SNP),Leigh WILSON Alba Party for independence,Douglas FRASER Scottish Green Party,Alison Elizabeth McBean EVISON Independent,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",David Allen NEILL Independent,Dave STEWART ,Shona EWEN Scottish Liberal Democrats,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,4
75,Yvonne ALLAN Scottish Labour Party,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,Shona EWEN Scottish Liberal Democrats,Alison Elizabeth McBean EVISON Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
76,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,Alison Elizabeth McBean EVISON Independent,Shona EWEN Scottish Liberal Democrats,David Allen NEILL Independent,Dave STEWART ,Yvonne ALLAN Scottish Labour Party,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Douglas FRASER Scottish Green Party,Leigh WILSON Alba Party for independence,Kevin STELFOX Scottish National Party (SNP),4
77,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,Alison Elizabeth McBean EVISON Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
78,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,Alison Elizabeth McBean EVISON Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
79,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,Alison Elizabeth McBean EVISON Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
80,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Shona EWEN Scottish Liberal Democrats,Alison Elizabeth McBean EVISON Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
81,Alison Elizabeth McBean EVISON Independent,David Allen NEILL Independent,Dave STEWART ,Shona EWEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Alison Elizabeth McBean EVISON Independent,David Allen NEILL Independent,Dave STEWART ,Shona EWEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,Kevin STELFOX Scottish National Party (SNP),Douglas FRASER Scottish Green Party,Dave STEWART ,Alison Elizabeth McBean EVISON Independent,David Allen NEILL Independent,George CARR Scottish Conservative and Unionist,Laurie CARNIE Scottish Conservative and Unionist,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Shona EWEN Scottish Liberal Democrats,Leigh WILSON Alba Party for independence,Yvonne ALLAN Scottish Labour Party,4
84,Kevin STELFOX Scottish National Party (SNP),Douglas FRASER Scottish Green Party,Alison Elizabeth McBean EVISON Independent,Shona EWEN Scottish Liberal Democrats,Dave STEWART ,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Alison Elizabeth McBean EVISON Independent,Dave STEWART ,David Allen NEILL Independent,Kevin STELFOX Scottish National Party (SNP),George CARR Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Douglas FRASER Scottish Green Party,Shona EWEN Scottish Liberal Democrats,Leigh WILSON Alba Party for independence,Laurie CARNIE Scottish Conservative and Unionist,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",4
86,Leigh WILSON Alba Party for independence,Kevin STELFOX Scottish National Party (SNP),Alison Elizabeth McBean EVISON Independent,David Allen NEILL Independent,Dave STEWART ,Douglas FRASER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,4
87,George CARR Scottish Conservative and Unionist,Shona EWEN Scottish Liberal Democrats,Laurie CARNIE Scottish Conservative and Unionist,Alison Elizabeth McBean EVISON Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Laurie CARNIE Scottish Conservative and Unionist,George CARR Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,George CARR Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,Dave STEWART ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,Alison Elizabeth McBean EVISON Independent,Dave STEWART ,Shona EWEN Scottish Liberal Democrats,Yvonne ALLAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,George CARR Scottish Conservative and Unionist,Alison Elizabeth McBean EVISON Independent,Douglas FRASER Scottish Green Party,Dave STEWART ,David Allen NEILL Independent,Laurie CARNIE Scottish Conservative and Unionist,Yvonne ALLAN Scottish Labour Party,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Shona EWEN Scottish Liberal Democrats,Leigh WILSON Alba Party for independence,Kevin STELFOX Scottish National Party (SNP),4
92,Alison Elizabeth McBean EVISON Independent,Leigh WILSON Alba Party for independence,"Diane Elizabeth LAURENSON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Laurie CARNIE Scottish Conservative and Unionist,Kevin STELFOX Scottish National Party (SNP),David Allen NEILL Independent,Shona EWEN Scottish Liberal Democrats,Yvonne ALLAN Scottish Labour Party,George CARR Scottish Conservative and Unionist,Douglas FRASER Scottish Green Party,Dave STEWART ,4
93,Kevin STELFOX Scottish National Party (SNP),Shona EWEN Scottish Liberal Democrats,Yvonne ALLAN Scottish Labour Party,Laurie CARNIE Scottish Conservative and Unionist,Douglas FRASER Scottish Green Party,Alison Elizabeth McBean EVISON Independent,skipped,skipped,skipped,skipped,skipped,4
94,George CARR Scottish Conservative and Unionist,Alison Elizabeth McBean EVISON Independent,Laurie CARNIE Scottish Conservative and Unionist,Dave STEWART ,David Allen NEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
95,Shona EWEN Scottish Liberal Democrats,George CARR Scottish Conservative and Unionist,Alison Elizabeth McBean EVISON Independent,Dave STEWART ,Yvonne ALLAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,4
96,David Allen NEILL Independent,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
97,David Allen NEILL Independent,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
98,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
99,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
100,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
101,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
102,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
103,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
104,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
105,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
106,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
107,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
108,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
109,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
110,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
111,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
112,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
113,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
114,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
115,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
116,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
117,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
118,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
119,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
120,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
121,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
122,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
123,Douglas FRASER Scottish Green Party,Kevin STELFOX Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
