voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Richard MENARD Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Ross Alexander CASSIE Scottish National Party (SNP),Simon Andrew SCOTT Scottish Green Party,Mark FINDLATER Scottish Conservative and Unionist,3
1,Richard MENARD Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Ross Alexander CASSIE Scottish National Party (SNP),Simon Andrew SCOTT Scottish Green Party,Mark FINDLATER Scottish Conservative and Unionist,3
2,Mark FINDLATER Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Simon Andrew SCOTT Scottish Green Party,skipped,skipped,3
3,Mark FINDLATER Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Simon Andrew SCOTT Scottish Green Party,skipped,skipped,3
4,Mark FINDLATER Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Simon Andrew SCOTT Scottish Green Party,skipped,skipped,3
5,Mark FINDLATER Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Simon Andrew SCOTT Scottish Green Party,skipped,skipped,3
6,Mark FINDLATER Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Simon Andrew SCOTT Scottish Green Party,skipped,skipped,3
7,Mark FINDLATER Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Simon Andrew SCOTT Scottish Green Party,skipped,skipped,3
8,Mark FINDLATER Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Simon Andrew SCOTT Scottish Green Party,skipped,skipped,3
9,Mark FINDLATER Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Simon Andrew SCOTT Scottish Green Party,skipped,skipped,3
10,Mark FINDLATER Scottish Conservative and Unionist,Ian James BAILEY Scottish Liberal Democrats,Simon Andrew SCOTT Scottish Green Party,skipped,skipped,3
11,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
12,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
13,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
14,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
15,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
16,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
17,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
18,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
19,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
20,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
21,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
22,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
23,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
24,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
25,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
26,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
27,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
28,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
29,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
30,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
31,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
32,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
33,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
34,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
35,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
36,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
37,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
38,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
39,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
40,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
41,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
42,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
43,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
44,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
45,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
46,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
47,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
48,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
49,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
50,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
51,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
52,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
53,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
54,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
55,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
56,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
57,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
58,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
59,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
60,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
61,Richard MENARD Scottish Conservative and Unionist,Mark FINDLATER Scottish Conservative and Unionist,skipped,skipped,skipped,3
