,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
0,"./data/america/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard6.csv",5,E,C,198,"[['BCDE', 'BCD', 4], ['BCE', 'BC', 2], ['BCED', 'BC', 5], ['BDCE', 'BDC', 11], ['BDCEA', 'BDC', 1], ['CBDE', 'CBD', 5], ['CBE', 'CB', 2], ['CBED', 'CB', 8], ['CDBE', 'CDB', 11], ['CDE', 'CD', 5], ['CDEB', 'CD', 9], ['CDEBA', 'CD', 1], ['CE', 'C', 46], ['CEA', 'C', 1], ['CEABD', 'C', 1], ['CEAD', 'C', 1], ['CEADB', 'C', 2], ['CEB', 'C', 4], ['CEBD', 'C', 17], ['CED', 'C', 2], ['CEDB', 'C', 29], ['DBCAE', 'DBCA', 1], ['DBCE', 'DBC', 8], ['DCBE', 'DCB', 12], ['DCE', 'DC', 2], ['DCEB', 'DC', 8]]"
1,"./data/america/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard3.csv",4,B,C,407,"[['CABD', 'CA', 1], ['CB', 'C', 59], ['CBD', 'C', 149], ['CBDA', 'C', 2], ['CDAB', 'CDA', 1], ['CDB', 'CD', 101], ['DCAB', 'DCA', 1], ['DCB', 'DC', 93]]"
2,"./data/america/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard5.csv",4,B,C,136,"[['CB', 'C', 21], ['CBA', 'C', 2], ['CBD', 'C', 60], ['CDB', 'CD', 27], ['DACB', 'DAC', 1], ['DCB', 'DC', 25]]"
3,"./data/america/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",5,E,B,1470,"[['BCDE', 'BCD', 35], ['BCE', 'BC', 17], ['BCED', 'BC', 68], ['BDAE', 'BDA', 1], ['BDCE', 'BDC', 76], ['BDE', 'BD', 8], ['BDEC', 'BD', 89], ['BE', 'B', 409], ['BEA', 'B', 5], ['BEC', 'B', 24], ['BECA', 'B', 1], ['BECD', 'B', 198], ['BED', 'B', 32], ['BEDC', 'B', 240], ['CBDE', 'CBD', 48], ['CBE', 'CB', 7], ['CBED', 'CB', 64], ['CDBE', 'CDB', 42], ['DBAE', 'DBA', 1], ['DBCE', 'DBC', 39], ['DBE', 'DB', 5], ['DBEC', 'DB', 36], ['DCBE', 'DCB', 25]]"
4,./data/america/Alaska/Alaska_11082022_HouseDistrict21.csv,3,A,B,621,"[['BA', 'B', 601], ['BAC', 'B', 4], ['BCA', 'BC', 14], ['CBA', 'CB', 2]]"
5,./data/america/Alaska/Alaska_11082022_HouseDistrict1.csv,3,C,B,698,"[['ABC', 'AB', 1], ['BAC', 'BA', 13], ['BC', 'B', 677], ['BCA', 'B', 7]]"
6,./data/america/Alaska/Alaska_11082022_SenateDistrictO.csv,3,B,A,2921,"[['AB', 'A', 2873], ['ABC', 'A', 19], ['ACB', 'AC', 15], ['CAB', 'CA', 14]]"
7,./data/america/Alaska/Alaska_11082022_SenateDistrictH.csv,3,A,B,1364,"[['BA', 'B', 1316], ['BAC', 'B', 5], ['BCA', 'BC', 41], ['CBA', 'CB', 2]]"
8,./data/america/Alaska/Alaska_11052024_StateSenateD.csv,4,C,A,2300,"[['ABC', 'AB', 138], ['ABCD', 'AB', 4], ['ABDC', 'ABD', 2], ['AC', 'A', 1509], ['ACB', 'A', 400], ['ACBD', 'A', 9], ['ACD', 'A', 17], ['ACDB', 'A', 21], ['ADBC', 'ADB', 7], ['ADC', 'AD', 4], ['ADCB', 'AD', 9], ['BAC', 'BA', 163], ['BACD', 'BA', 3], ['BADC', 'BAD', 2], ['BDAC', 'BDA', 9], ['DAC', 'DA', 2], ['DACB', 'DA', 1]]"
9,./data/america/Alaska/Alaska_11052024_StateHouseD22.csv,3,B,A,443,"[['AB', 'A', 418], ['ABC', 'A', 7], ['ACB', 'AC', 18]]"
10,./data/america/Alaska/Alaska_11082022_HouseDistrict13.csv,3,C,B,517,"[['ABC', 'AB', 1], ['BAC', 'BA', 23], ['BC', 'B', 490], ['BCA', 'B', 3]]"
11,./data/america/Alaska/Alaska_11082022_HouseDistrict39.csv,3,A,B,944,"[['BA', 'B', 910], ['BAC', 'B', 11], ['BCA', 'BC', 14], ['CBA', 'CB', 9]]"
12,./data/america/Alaska/Alaska_11082022_HouseDistrict30.csv,4,C,A,1493,"[['ABC', 'AB', 68], ['ABDC', 'ABD', 1], ['AC', 'A', 924], ['ACB', 'A', 360], ['ACD', 'A', 13], ['ACDB', 'A', 5], ['BAC', 'BA', 111], ['BADC', 'BAD', 5], ['BDAC', 'BDA', 4], ['DAC', 'DA', 1], ['DBAC', 'DBA', 1]]"
13,./data/america/Alaska/Alaska_11052024_StateSenateP.csv,3,B,C,885,"[['ACB', 'AC', 7], ['CAB', 'CA', 65], ['CB', 'C', 796], ['CBA', 'C', 17]]"
