,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
0,"./data/america/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard6.csv",5,E,C,335,"[['AECBD', 'AEC', 1], ['AECD', 'AEC', 1], ['AECDB', 'AEC', 1], ['BCDE', 'BC', 4], ['BCE', 'BC', 2], ['BCED', 'BC', 5], ['BDCE', 'BDC', 11], ['BDCEA', 'BDC', 1], ['BECA', 'BEC', 1], ['BECD', 'BEC', 1], ['CA', 'C', 2], ['CB', 'C', 2], ['CBD', 'C', 2], ['CBDE', 'C', 5], ['CBE', 'C', 2], ['CBED', 'C', 8], ['CD', 'C', 4], ['CDB', 'C', 2], ['CDBE', 'C', 11], ['CDE', 'C', 5], ['CDEB', 'C', 9], ['CDEBA', 'C', 1], ['CE', 'C', 46], ['CEA', 'C', 1], ['CEABD', 'C', 1], ['CEAD', 'C', 1], ['CEADB', 'C', 2], ['CEB', 'C', 4], ['CEBD', 'C', 17], ['CED', 'C', 2], ['CEDB', 'C', 29], ['DBCA', 'DBC', 1], ['DBCAE', 'DBC', 1], ['DBCE', 'DBC', 8], ['DBECA', 'DBEC', 2], ['DCAB', 'DC', 1], ['DCB', 'DC', 1], ['DCBE', 'DC', 12], ['DCE', 'DC', 2], ['DCEB', 'DC', 8], ['DECB', 'DEC', 12], ['EBCD', 'EBC', 4], ['ECB', 'EC', 7], ['ECBD', 'EC', 26], ['ECD', 'EC', 12], ['ECDB', 'EC', 37], ['EDCB', 'EDC', 17]]"
1,"./data/america/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard3.csv",4,B,C,627,"[['ABCD', 'ABC', 1], ['BCA', 'BC', 1], ['BCD', 'BC', 159], ['CABD', 'C', 1], ['CB', 'C', 59], ['CBD', 'C', 149], ['CBDA', 'C', 2], ['CD', 'C', 58], ['CDA', 'C', 1], ['CDAB', 'C', 1], ['CDB', 'C', 101], ['DCAB', 'DC', 1], ['DCB', 'DC', 93]]"
2,./data/america/Alaska/Alaska_11082022_HouseDistrict21.csv,3,A,B,669,"[['ABC', 'AB', 4], ['BA', 'B', 601], ['BAC', 'B', 4], ['BC', 'B', 44], ['BCA', 'B', 14], ['CBA', 'CB', 2]]"
3,./data/america/Alaska/Alaska_11082022_SenateDistrictO.csv,3,B,A,2968,"[['AB', 'A', 2873], ['ABC', 'A', 19], ['AC', 'A', 29], ['ACB', 'A', 15], ['BAC', 'BA', 18], ['CAB', 'CA', 14]]"
4,./data/america/Alaska/Alaska_11082022_HouseDistrict39.csv,3,A,B,958,"[['ABC', 'AB', 5], ['BA', 'B', 910], ['BAC', 'B', 11], ['BC', 'B', 9], ['BCA', 'B', 14], ['CBA', 'CB', 9]]"
5,./data/america/Alaska/Alaska_11082022_HouseDistrict30.csv,4,C,A,1993,"[['AB', 'A', 104], ['ABC', 'A', 68], ['ABD', 'A', 1], ['ABDC', 'A', 1], ['AC', 'A', 924], ['ACB', 'A', 360], ['ACD', 'A', 13], ['ACDB', 'A', 5], ['AD', 'A', 8], ['ADB', 'A', 1], ['BAC', 'BA', 111], ['BAD', 'BA', 1], ['BADC', 'BA', 5], ['BCAD', 'BCA', 1], ['BDAC', 'BDA', 4], ['CAB', 'CA', 345], ['CABD', 'CA', 2], ['CAD', 'CA', 28], ['CADB', 'CA', 9], ['DAC', 'DA', 1], ['DBAC', 'DBA', 1]]"
6,./data/america/Alaska/Alaska_11052024_StateSenateP.csv,3,B,C,958,"[['ACB', 'AC', 7], ['BCA', 'BC', 29], ['CA', 'C', 44], ['CAB', 'C', 65], ['CB', 'C', 796], ['CBA', 'C', 17]]"
7,./data/america/Alaska/Alaska_11052024_StateHouseD18.csv,3,A,B,379,"[['ABC', 'AB', 5], ['BA', 'B', 335], ['BAC', 'B', 13], ['BC', 'B', 7], ['BCA', 'B', 19]]"
8,./data/america/Alaska/Alaska_11052024_StateHouseD38.csv,5,D,B,1264,"[['ABC', 'AB', 3], ['ABCD', 'AB', 19], ['ABD', 'AB', 22], ['ABDC', 'AB', 87], ['ABDCE', 'AB', 2], ['ACBD', 'ACB', 13], ['ADBC', 'ADB', 60], ['ADBCE', 'ADB', 1], ['BA', 'B', 33], ['BAC', 'B', 7], ['BACD', 'B', 24], ['BAD', 'B', 18], ['BADC', 'B', 49], ['BADCE', 'B', 2], ['BC', 'B', 30], ['BCA', 'B', 5], ['BCAD', 'B', 17], ['BCADE', 'B', 1], ['BCD', 'B', 22], ['BCDA', 'B', 49], ['BCDAE', 'B', 1], ['BCE', 'B', 1], ['BD', 'B', 100], ['BDA', 'B', 22], ['BDAC', 'B', 58], ['BDACE', 'B', 1], ['BDC', 'B', 56], ['BDCA', 'B', 90], ['BDE', 'B', 1], ['BDECA', 'B', 1], ['BE', 'B', 2], ['CABD', 'CAB', 8], ['CAEBD', 'CAEB', 1], ['CBA', 'CB', 2], ['CBAD', 'CB', 9], ['CBD', 'CB', 7], ['CBDA', 'CB', 9], ['CDABE', 'CDAB', 1], ['CDBA', 'CDB', 24], ['DABC', 'DAB', 92], ['DABCE', 'DAB', 1], ['DBA', 'DB', 38], ['DBAC', 'DB', 65], ['DBC', 'DB', 24], ['DBCA', 'DB', 92], ['DBCAE', 'DB', 3], ['DCBA', 'DCB', 84], ['DCBAE', 'DCB', 1], ['DEBAC', 'DEB', 1], ['EABDC', 'EAB', 1], ['EBDAC', 'EB', 1], ['ECBAD', 'ECB', 1], ['ECDBA', 'ECDB', 1], ['EDCBA', 'EDCB', 1]]"
9,./data/america/Alaska/Alaska_11052024_StateHouseD27.csv,3,B,C,948,"[['ACB', 'AC', 7], ['BCA', 'BC', 9], ['CA', 'C', 8], ['CAB', 'C', 7], ['CB', 'C', 900], ['CBA', 'C', 17]]"
