file,numCands_multi,numCands_single,IRV_multi,IRV_single,approval_multi,approval_single,borda-avg_multi,borda-avg_single,borda-om_multi,borda-om_single,borda-pm_multi,borda-pm_single,bucklin_multi,bucklin_single,condorcet_multi,condorcet_single,file_multi,file_single,minimax_multi,minimax_single,plurality_multi,plurality_single,ranked-pairs_multi,ranked-pairs_single,smith-minimax_multi,smith-minimax_single,smith_irv_multi,smith_irv_single,smith_plurality_multi,smith_plurality_single,top-3-truncation_multi,top-3-truncation_single,top-two_multi,top-two_single
raw_data/scotland/processed_data/e-lothian22/Ward4-NorthBerwickCoastal_Ward4.csv,7,7,['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],raw_data/scotland/processed_data/e-lothian22/Ward4-NorthBerwickCoastal_Ward4.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-lothian22/Ward4-NorthBerwickCoastal_Ward4.csv,['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)'],['Carol MCFARLANE (Lab)']
raw_data/scotland/processed_data/e-lothian22/Ward5-HaddingtonandLammermuir_Ward5.csv,8,8,['Shamin AKHTAR (Lab)'],['Shamin AKHTAR (Lab)'],['Shamin AKHTAR (Lab)'],['George MCGUIRE (Con)'],['Shamin AKHTAR (Lab)'],['George MCGUIRE (Con)'],['Shamin AKHTAR (Lab)'],['Stuart CRAWFORD (LD)'],['Shamin AKHTAR (Lab)'],['George MCGUIRE (Con)'],['John MCMILLAN (Lab)'],['Stuart CRAWFORD (LD)'],['Shamin AKHTAR (Lab)'],['George MCGUIRE (Con)'],raw_data/scotland/processed_data/e-lothian22/Ward5-HaddingtonandLammermuir_Ward5.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-lothian22/Ward5-HaddingtonandLammermuir_Ward5.csv,['Shamin AKHTAR (Lab)'],['George MCGUIRE (Con)'],['George MCGUIRE (Con)'],['George MCGUIRE (Con)'],['Shamin AKHTAR (Lab)'],['George MCGUIRE (Con)'],['Shamin AKHTAR (Lab)'],['George MCGUIRE (Con)'],['Shamin AKHTAR (Lab)'],['George MCGUIRE (Con)'],['Shamin AKHTAR (Lab)'],['George MCGUIRE (Con)'],['Shamin AKHTAR (Lab)'],['Shamin AKHTAR (Lab)'],['Shamin AKHTAR (Lab)'],['George MCGUIRE (Con)']
raw_data/scotland/processed_data/e-lothian22/Ward1-Musselburgh_Ward1.csv,8,8,['Cher CASSINI (SNP)'],['Shona MCINTOSH (Grn)'],['Cher CASSINI (SNP)'],['Shona MCINTOSH (Grn)'],['Cher CASSINI (SNP)'],['Shona MCINTOSH (Grn)'],['Cher CASSINI (SNP)'],['Shona MCINTOSH (Grn)'],['Andy FORREST (Lab)'],['Shona MCINTOSH (Grn)'],['Andy FORREST (Lab)'],['Shona MCINTOSH (Grn)'],['Cher CASSINI (SNP)'],['Shona MCINTOSH (Grn)'],raw_data/scotland/processed_data/e-lothian22/Ward1-Musselburgh_Ward1.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-lothian22/Ward1-Musselburgh_Ward1.csv,['Cher CASSINI (SNP)'],['Shona MCINTOSH (Grn)'],['Cher CASSINI (SNP)'],['Cher CASSINI (SNP)'],['Cher CASSINI (SNP)'],['Shona MCINTOSH (Grn)'],['Cher CASSINI (SNP)'],['Shona MCINTOSH (Grn)'],['Cher CASSINI (SNP)'],['Shona MCINTOSH (Grn)'],['Cher CASSINI (SNP)'],['Shona MCINTOSH (Grn)'],['Cher CASSINI (SNP)'],['Shona MCINTOSH (Grn)'],['Cher CASSINI (SNP)'],['Cher CASSINI (SNP)']
raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward4-AyrEast_s-ayrshire12-04.csv,6,6,['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward4-AyrEast_s-ayrshire12-04.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/s-ayrshire12-ballots/Ward4-AyrEast_s-ayrshire12-04.csv,['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],['Ian DOUGLAS (SNP)'],['Ian DOUGLAS (SNP)'],['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)'],['Ian DOUGLAS (SNP)'],['Brian MCGINLEY (Lab)']
raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward3-AyrNorth_s-ayrshire12-03.csv,4,4,['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Douglas CAMPBELL (SNP)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward3-AyrNorth_s-ayrshire12-03.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/s-ayrshire12-ballots/Ward3-AyrNorth_s-ayrshire12-03.csv,['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)'],['Ian CAVANA (Lab)']
raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward2-Prestwick_s-ayrshire12-02.csv,5,5,['Hugh HUNTER (Con)'],['Helen MOONIE (Lab)'],['Hugh HUNTER (Con)'],['Helen MOONIE (Lab)'],['Ian COCHRANE (SNP)'],['Helen MOONIE (Lab)'],['Ian COCHRANE (SNP)'],['Helen MOONIE (Lab)'],['Hugh HUNTER (Con)'],['Helen MOONIE (Lab)'],['Hugh HUNTER (Con)'],['Helen MOONIE (Lab)'],['Hugh HUNTER (Con)'],['Helen MOONIE (Lab)'],raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward2-Prestwick_s-ayrshire12-02.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/s-ayrshire12-ballots/Ward2-Prestwick_s-ayrshire12-02.csv,['Hugh HUNTER (Con)'],['Helen MOONIE (Lab)'],['Helen MOONIE (Lab)'],['Helen MOONIE (Lab)'],['Hugh HUNTER (Con)'],['Helen MOONIE (Lab)'],['Hugh HUNTER (Con)'],['Helen MOONIE (Lab)'],['Hugh HUNTER (Con)'],['Helen MOONIE (Lab)'],['Hugh HUNTER (Con)'],['Helen MOONIE (Lab)'],['Ian COCHRANE (SNP)'],['Helen MOONIE (Lab)'],['Ian COCHRANE (SNP)'],['Helen MOONIE (Lab)']
raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward6-Kyle_s-ayrshire12-06.csv,3,3,['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward6-Kyle_s-ayrshire12-06.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/s-ayrshire12-ballots/Ward6-Kyle_s-ayrshire12-06.csv,['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)'],['Andy CAMPBELL (Lab)']
raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward1-Troon_s-ayrshire12-01.csv,5,5,['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward1-Troon_s-ayrshire12-01.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/s-ayrshire12-ballots/Ward1-Troon_s-ayrshire12-01.csv,['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],['Peter CONVERY (Con)'],['Peter CONVERY (Con)'],['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],['Peter CONVERY (Con)'],['Philip SAXTON (Lab)'],['Peter CONVERY (Con)'],['Philip SAXTON (Lab)']
raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward7-MayboleNorthCarrickandCoylton_s-ayrshire12-07.csv,4,4,['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward7-MayboleNorthCarrickandCoylton_s-ayrshire12-07.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/s-ayrshire12-ballots/Ward7-MayboleNorthCarrickandCoylton_s-ayrshire12-07.csv,['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)']
raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward5-AyrWest_s-ayrshire12-05.csv,6,6,['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward5-AyrWest_s-ayrshire12-05.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/s-ayrshire12-ballots/Ward5-AyrWest_s-ayrshire12-05.csv,['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)'],['Bill GRANT (Con)']
raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward8-GirvanandSouthCarrick_s-ayrshire12-08.csv,3,3,['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],raw_data/scotland/processed_data/s-ayrshire12-ballots/Ward8-GirvanandSouthCarrick_s-ayrshire12-08.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/s-ayrshire12-ballots/Ward8-GirvanandSouthCarrick_s-ayrshire12-08.csv,['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)']
raw_data/scotland/processed_data/e-duns17-ballots/KirkintillochEastandNorthandTwechar_e-duns17-07.csv,6,6,['John JAMIESON (SNP)'],['Stewart MACDONALD (Lab)'],['John JAMIESON (SNP)'],['Susan MURRAY (LD)'],['John JAMIESON (SNP)'],['Susan MURRAY (LD)'],['John JAMIESON (SNP)'],['Susan MURRAY (LD)'],['John JAMIESON (SNP)'],['Susan MURRAY (LD)'],['Susan MURRAY (LD)'],['Susan MURRAY (LD)'],['John JAMIESON (SNP)'],['Susan MURRAY (LD)'],raw_data/scotland/processed_data/e-duns17-ballots/KirkintillochEastandNorthandTwechar_e-duns17-07.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns17-ballots/KirkintillochEastandNorthandTwechar_e-duns17-07.csv,['John JAMIESON (SNP)'],['Susan MURRAY (LD)'],['John JAMIESON (SNP)'],['John JAMIESON (SNP)'],['John JAMIESON (SNP)'],['Susan MURRAY (LD)'],['John JAMIESON (SNP)'],['Susan MURRAY (LD)'],['John JAMIESON (SNP)'],['Susan MURRAY (LD)'],['John JAMIESON (SNP)'],['Susan MURRAY (LD)'],['John JAMIESON (SNP)'],['Stewart MACDONALD (Lab)'],['John JAMIESON (SNP)'],['Stewart MACDONALD (Lab)']
raw_data/scotland/processed_data/e-duns17-ballots/Milngavie_e-duns17-01.csv,5,5,['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],raw_data/scotland/processed_data/e-duns17-ballots/Milngavie_e-duns17-01.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns17-ballots/Milngavie_e-duns17-01.csv,['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Graeme MCGINNIGLE (Con)'],['Graeme MCGINNIGLE (Con)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)']
raw_data/scotland/processed_data/e-duns17-ballots/LenzieandKirkintillochSouth_e-duns17-06.csv,7,7,['Gillian RENWICK (SNP)'],['Sandra THORNTON (Con)'],['Gillian RENWICK (SNP)'],['Rod ACKLAND (LD)'],['Gillian RENWICK (SNP)'],['Rod ACKLAND (LD)'],['Gillian RENWICK (SNP)'],['Rod ACKLAND (LD)'],['Gillian RENWICK (SNP)'],['Sandra THORNTON (Con)'],['Rod ACKLAND (LD)'],['Rod ACKLAND (LD)'],['Gillian RENWICK (SNP)'],['Rod ACKLAND (LD)'],raw_data/scotland/processed_data/e-duns17-ballots/LenzieandKirkintillochSouth_e-duns17-06.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns17-ballots/LenzieandKirkintillochSouth_e-duns17-06.csv,['Gillian RENWICK (SNP)'],['Rod ACKLAND (LD)'],['Sandra THORNTON (Con)'],['Sandra THORNTON (Con)'],['Gillian RENWICK (SNP)'],['Rod ACKLAND (LD)'],['Gillian RENWICK (SNP)'],['Rod ACKLAND (LD)'],['Gillian RENWICK (SNP)'],['Rod ACKLAND (LD)'],['Gillian RENWICK (SNP)'],['Rod ACKLAND (LD)'],['Gillian RENWICK (SNP)'],['Sandra THORNTON (Con)'],['Gillian RENWICK (SNP)'],['Sandra THORNTON (Con)']
raw_data/scotland/processed_data/e-duns17-ballots/BishopbriggsSouth_e-duns17-05.csv,5,5,['Alan MOIR (Lab)'],['Alan BROWN (Con)'],['Alan MOIR (Lab)'],['Alan BROWN (Con)'],['Gordan LOW (SNP)'],['Alan BROWN (Con)'],['Gordan LOW (SNP)'],['Alan BROWN (Con)'],['Alan MOIR (Lab)'],['Alan BROWN (Con)'],['Alan MOIR (Lab)'],['Alan BROWN (Con)'],['Alan MOIR (Lab)'],['Alan BROWN (Con)'],raw_data/scotland/processed_data/e-duns17-ballots/BishopbriggsSouth_e-duns17-05.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns17-ballots/BishopbriggsSouth_e-duns17-05.csv,['Alan MOIR (Lab)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan MOIR (Lab)'],['Alan BROWN (Con)'],['Alan MOIR (Lab)'],['Alan BROWN (Con)'],['Alan MOIR (Lab)'],['Alan BROWN (Con)'],['Alan MOIR (Lab)'],['Alan BROWN (Con)'],['Gordan LOW (SNP)'],['Alan BROWN (Con)'],['Gordan LOW (SNP)'],['Alan BROWN (Con)']
raw_data/scotland/processed_data/e-duns17-ballots/BearsdenNorth_e-duns17-02.csv,5,5,['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],raw_data/scotland/processed_data/e-duns17-ballots/BearsdenNorth_e-duns17-02.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns17-ballots/BearsdenNorth_e-duns17-02.csv,['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)']
raw_data/scotland/processed_data/e-duns17-ballots/BearsdenSouth_e-duns17-03.csv,5,5,['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],raw_data/scotland/processed_data/e-duns17-ballots/BearsdenSouth_e-duns17-03.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns17-ballots/BearsdenSouth_e-duns17-03.csv,['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Andrew POLSON (Con)'],['Andrew POLSON (Con)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)']
raw_data/scotland/processed_data/e-duns17-ballots/BishopbriggsNorthandCampsie_e-duns17-04.csv,6,6,['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)'],['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)'],['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)'],['Paul FERRETTI (SNP)'],['Gary PEWS (LD)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Gary PEWS (LD)'],['Gary PEWS (LD)'],['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)'],raw_data/scotland/processed_data/e-duns17-ballots/BishopbriggsNorthandCampsie_e-duns17-04.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns17-ballots/BishopbriggsNorthandCampsie_e-duns17-04.csv,['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)'],['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)'],['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)'],['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)']
raw_data/scotland/processed_data/angus17-ballots/ForfarandDistrict_angus17-03.csv,7,7,['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],raw_data/scotland/processed_data/angus17-ballots/ForfarandDistrict_angus17-03.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/angus17-ballots/ForfarandDistrict_angus17-03.csv,['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Braden DAVY (Con)'],['Braden DAVY (Con)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)']
raw_data/scotland/processed_data/angus17-ballots/MontroseandDistrict_angus17-08.csv,6,6,['Ron STURROCK (Con)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],raw_data/scotland/processed_data/angus17-ballots/MontroseandDistrict_angus17-08.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/angus17-ballots/MontroseandDistrict_angus17-08.csv,['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Ron STURROCK (Con)'],['Ron STURROCK (Con)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Ron STURROCK (Con)'],['Ron STURROCK (Con)'],['Ron STURROCK (Con)'],['Ron STURROCK (Con)']
raw_data/scotland/processed_data/angus17-ballots/CarnoustieandDistrict_angus17-05.csv,6,6,['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],raw_data/scotland/processed_data/angus17-ballots/CarnoustieandDistrict_angus17-05.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/angus17-ballots/CarnoustieandDistrict_angus17-05.csv,['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Mark James MCDONALD (SNP)'],['Mark James MCDONALD (SNP)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)']
