voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,SNP,SNP,Soc,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),Soc Lab,LD,Lab,Lab,Con,4,10
1,Kevin T BLADES (Ind),Con,Tristan LINDSAY (Ind),Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
2,Lab,Lab,LD,Tristan LINDSAY (Ind),Con,Soc Lab,Kevin T BLADES (Ind),Soc,SNP,SNP,4,10
3,Con,Lab,Tristan LINDSAY (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
4,Con,Lab,Tristan LINDSAY (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
5,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
6,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
7,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
8,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
9,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
10,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
11,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
12,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
13,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
14,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
15,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
16,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
17,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
18,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
19,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
20,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
21,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
22,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
23,Con,Kevin T BLADES (Ind),Tristan LINDSAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
