Index,rank1,rank2,rank3,numSeats,numCands
WH359,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH360,BRENT WINDER,skipped,skipped,1,3
WH361,BRENT WINDER,skipped,skipped,1,3
WH362,MIKE LAURITZEN,skipped,skipped,1,3
WH363,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH364,MIKE LAURITZEN,skipped,skipped,1,3
WH365,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH366,BRENT WINDER,skipped,skipped,1,3
WH367,MIKE LAURITZEN,skipped,skipped,1,3
WH368,BRENT WINDER,skipped,skipped,1,3
WH369,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH370,BRENT WINDER,skipped,skipped,1,3
WH371,MIKE LAURITZEN,skipped,skipped,1,3
WH372,BRENT WINDER,skipped,skipped,1,3
WH373,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH374,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH375,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH376,MIKE LAURITZEN,skipped,skipped,1,3
WH377,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH378,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH379,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH380,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH381,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH382,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH383,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH384,BENJAMIN J HILLYARD,skipped,skipped,1,3
WH385,BRENT WINDER,MIKE LAURITZEN,skipped,1,3
WH386,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH387,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH388,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH389,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH390,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH391,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH392,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH393,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH394,MIKE LAURITZEN,BENJAMIN J HILLYARD,skipped,1,3
WH395,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH396,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH397,MIKE LAURITZEN,skipped,skipped,1,3
WH398,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH399,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH400,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH401,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH402,MIKE LAURITZEN,skipped,skipped,1,3
WH403,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH404,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH405,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH406,MIKE LAURITZEN,skipped,skipped,1,3
WH407,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH408,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH409,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH410,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH411,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH412,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH413,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH414,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH415,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH416,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH417,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH418,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH419,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH420,MIKE LAURITZEN,skipped,skipped,1,3
WH421,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH422,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH423,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH424,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH425,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH426,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH427,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH428,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH429,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH430,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH431,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH432,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH433,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH434,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH435,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH436,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH437,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH438,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH439,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH440,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH441,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH442,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH443,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH444,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH445,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH446,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH447,BRENT WINDER,skipped,skipped,1,3
WH448,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH449,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH450,BRENT WINDER,skipped,skipped,1,3
WH451,BRENT WINDER,skipped,skipped,1,3
WH452,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH453,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH454,BRENT WINDER,skipped,skipped,1,3
WH455,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH456,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH457,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH458,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH459,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH460,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH461,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH462,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH463,MIKE LAURITZEN,skipped,skipped,1,3
WH464,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH465,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH466,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH467,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH468,MIKE LAURITZEN,skipped,skipped,1,3
WH469,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH470,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH471,MIKE LAURITZEN,BENJAMIN J HILLYARD,skipped,1,3
WH472,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH473,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH474,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH475,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH476,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH477,MIKE LAURITZEN,skipped,skipped,1,3
WH478,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH479,MIKE LAURITZEN,BENJAMIN J HILLYARD,skipped,1,3
WH480,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH481,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH482,BRENT WINDER,skipped,skipped,1,3
WH483,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH484,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH485,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH486,MIKE LAURITZEN,skipped,skipped,1,3
WH487,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH488,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH489,MIKE LAURITZEN,skipped,skipped,1,3
WH490,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH491,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH492,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH493,BRENT WINDER,skipped,skipped,1,3
WH494,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH495,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH496,MIKE LAURITZEN,skipped,skipped,1,3
WH497,MIKE LAURITZEN,skipped,skipped,1,3
WH498,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH499,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH500,MIKE LAURITZEN,skipped,skipped,1,3
WH501,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH502,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH503,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH504,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH505,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH506,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH507,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH508,MIKE LAURITZEN,BENJAMIN J HILLYARD,skipped,1,3
WH509,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH510,BRENT WINDER,skipped,skipped,1,3
WH511,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH512,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH513,BRENT WINDER,skipped,skipped,1,3
WH514,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH515,BENJAMIN J HILLYARD,skipped,skipped,1,3
WH516,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH517,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH518,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH519,BENJAMIN J HILLYARD,skipped,skipped,1,3
WH520,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH521,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH522,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH523,MIKE LAURITZEN,skipped,skipped,1,3
WH524,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH525,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH526,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH527,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH528,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH529,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH530,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH531,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH532,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH533,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH534,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH535,BRENT WINDER,skipped,skipped,1,3
WH536,MIKE LAURITZEN,skipped,skipped,1,3
WH537,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH538,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH539,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH540,BRENT WINDER,skipped,skipped,1,3
WH541,MIKE LAURITZEN,BENJAMIN J HILLYARD,skipped,1,3
WH542,MIKE LAURITZEN,skipped,skipped,1,3
WH543,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH544,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH545,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH546,BENJAMIN J HILLYARD,skipped,skipped,1,3
WH547,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH548,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH549,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH550,MIKE LAURITZEN,skipped,skipped,1,3
WH551,BENJAMIN J HILLYARD,skipped,skipped,1,3
WH552,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH553,BRENT WINDER,skipped,skipped,1,3
WH554,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH555,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH556,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH557,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH558,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH559,BRENT WINDER,skipped,skipped,1,3
WH560,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH561,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH562,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH563,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH564,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH565,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH566,BENJAMIN J HILLYARD,MIKE LAURITZEN,skipped,1,3
WH567,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH568,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH569,BRENT WINDER,skipped,skipped,1,3
WH570,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH571,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH572,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH573,BRENT WINDER,skipped,skipped,1,3
WH574,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH575,MIKE LAURITZEN,skipped,skipped,1,3
WH576,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH577,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH578,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH579,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH580,MIKE LAURITZEN,skipped,skipped,1,3
WH581,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH582,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH583,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH584,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH585,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH586,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH587,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH588,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH589,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH590,MIKE LAURITZEN,skipped,skipped,1,3
WH591,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH592,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH593,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH594,BRENT WINDER,skipped,skipped,1,3
WH595,BRENT WINDER,skipped,skipped,1,3
WH596,BRENT WINDER,MIKE LAURITZEN,skipped,1,3
WH597,BRENT WINDER,skipped,skipped,1,3
WH598,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH599,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH600,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH601,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH602,MIKE LAURITZEN,skipped,skipped,1,3
WH603,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH604,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH605,MIKE LAURITZEN,BRENT WINDER,skipped,1,3
WH606,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH607,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH608,MIKE LAURITZEN,skipped,skipped,1,3
WH609,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH610,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH611,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH612,MIKE LAURITZEN,skipped,skipped,1,3
WH613,BENJAMIN J HILLYARD,MIKE LAURITZEN,skipped,1,3
WH614,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH615,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH616,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH617,BENJAMIN J HILLYARD,skipped,skipped,1,3
WH618,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH619,MIKE LAURITZEN,skipped,skipped,1,3
WH620,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH621,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH622,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH623,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH624,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH625,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH626,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH627,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH628,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH629,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH630,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH631,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH632,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH633,MIKE LAURITZEN,BENJAMIN J HILLYARD,skipped,1,3
WH634,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH635,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH636,BRENT WINDER,BENJAMIN J HILLYARD,skipped,1,3
WH637,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,1,3
WH638,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH639,BRENT WINDER,MIKE LAURITZEN,skipped,1,3
WH640,BRENT WINDER,MIKE LAURITZEN,skipped,1,3
WH641,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH642,BRENT WINDER,skipped,skipped,1,3
WH643,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,1,3
WH644,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH645,BENJAMIN J HILLYARD,skipped,skipped,1,3
WH646,BENJAMIN J HILLYARD,skipped,skipped,1,3
WH647,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH648,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,1,3
WH649,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH650,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH651,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH652,BENJAMIN J HILLYARD,BRENT WINDER,skipped,1,3
WH653,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH654,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH655,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,1,3
WH656,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,1,3
WH657,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
WH658,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,1,3
