voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
1,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
2,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
3,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
4,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
5,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
6,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
7,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
8,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
9,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
10,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
11,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
12,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
13,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
14,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
15,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
16,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
17,SFP,Con,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
18,SFP,Con,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
19,SFP,Con,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
20,SFP,Con,Bob SHIELDS (Ind),Lab,skipped,skipped,skipped,skipped,skipped,,9
21,SFP,Con,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
22,SFP,Con,Lab,skipped,skipped,skipped,skipped,skipped,skipped,,9
23,SFP,Con,Lab,skipped,skipped,skipped,skipped,skipped,skipped,,9
24,SFP,Con,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
25,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
26,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
27,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
28,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
29,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
30,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
31,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
32,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
33,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
34,SFP,Con,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
35,SFP,Con,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
36,SFP,Con,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
37,SFP,Con,Lab,Bob SHIELDS (Ind),LD,SNP,skipped,skipped,skipped,,9
38,SFP,SNP,LD,skipped,skipped,skipped,skipped,skipped,skipped,,9
39,SFP,LD,Con,Lab,skipped,skipped,skipped,skipped,skipped,,9
40,SFP,LD,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
41,SFP,LD,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
42,SFP,LD,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
43,SFP,LD,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
44,SFP,LD,Lab,skipped,skipped,skipped,skipped,skipped,skipped,,9
45,SFP,Con,Lab,skipped,skipped,skipped,skipped,skipped,skipped,,9
46,SFP,SNP,Con,skipped,skipped,skipped,skipped,skipped,skipped,,9
47,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
48,SFP,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
49,SFP,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
50,SFP,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
51,SFP,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
52,SFP,Bob SHIELDS (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,,9
53,SFP,Bob SHIELDS (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,,9
54,SFP,Bob SHIELDS (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,,9
55,SFP,Bob SHIELDS (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,,9
56,SFP,Bob SHIELDS (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
57,SFP,Bob SHIELDS (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
58,SFP,Bob SHIELDS (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
59,SFP,Bob SHIELDS (Ind),LD,skipped,skipped,skipped,skipped,skipped,skipped,,9
60,SFP,Bob SHIELDS (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,,9
61,SFP,Bob SHIELDS (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,,9
62,SFP,Bob SHIELDS (Ind),Lab,SNP,LD,skipped,skipped,skipped,skipped,,9
63,SFP,Bob SHIELDS (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
64,SFP,Bob SHIELDS (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
65,SFP,Bob SHIELDS (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,,9
66,SFP,Bob SHIELDS (Ind),Con,LD,Lab,SNP,skipped,skipped,skipped,,9
67,SFP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
68,SFP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
69,SFP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
70,SFP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
71,SFP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
72,SFP,Lab,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
73,SFP,Lab,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
74,SFP,Lab,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
75,SFP,Lab,Bob SHIELDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
76,SFP,Lab,Bob SHIELDS (Ind),Con,skipped,skipped,skipped,skipped,skipped,,9
77,SFP,Lab,Bob SHIELDS (Ind),Con,skipped,skipped,skipped,skipped,skipped,,9
78,SFP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
79,SFP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
80,SFP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
