voter_id,rank1,rank2,rank3,rank4,num_positions
0,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
1,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
2,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
3,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
4,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
5,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
6,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
7,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
8,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
9,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
10,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
11,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
12,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
13,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
14,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
15,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
16,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
17,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
18,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
19,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
20,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
21,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
22,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
23,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
24,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
25,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
26,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
27,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
28,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
29,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
30,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
31,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
32,Douglas LUMSDEN (Con),skipped,skipped,skipped,3
