voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
1,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
2,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
3,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
4,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
5,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
6,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
7,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
8,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
9,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
10,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
11,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
12,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
13,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
14,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
15,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
16,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
17,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
18,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
19,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
20,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
21,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
22,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
23,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
24,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
25,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
26,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
27,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
28,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
29,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
30,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
31,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
32,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
33,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
34,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
35,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
36,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
37,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
38,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
39,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
40,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
41,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
42,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
43,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
44,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
45,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
46,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
47,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
48,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
49,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
50,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
51,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
52,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
53,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
54,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
55,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
56,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
57,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
58,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
59,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
60,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
61,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
62,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
63,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
64,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
65,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
66,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
67,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
68,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
69,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
70,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
71,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
72,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
73,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
74,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
75,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
76,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
77,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
78,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
79,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
80,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
81,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
82,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
83,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
84,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
85,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
86,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
87,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
88,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
89,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
90,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
91,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
92,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
93,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
94,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
95,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
96,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
97,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
98,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
99,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
100,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
101,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
102,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
103,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
104,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
105,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
106,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
107,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
108,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
109,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
110,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
111,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
112,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
113,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
114,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
115,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
116,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
117,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
118,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
119,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
120,Jenny DAWE (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
121,Jenny DAWE (LD),Paul GODZIK   (Lab),skipped,skipped,skipped,skipped,skipped,4
122,Jenny DAWE (LD),Paul GODZIK   (Lab),skipped,skipped,skipped,skipped,skipped,4
123,Jenny DAWE (LD),Paul GODZIK   (Lab),skipped,skipped,skipped,skipped,skipped,4
