voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
58,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
60,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
62,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
64,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
65,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
66,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
67,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
69,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
71,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
72,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
74,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
75,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
76,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
77,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
78,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
79,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
80,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Norma AUSTIN HART    (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
