voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
1,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
2,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
3,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
4,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
5,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
6,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
7,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
8,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
9,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
10,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
11,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
12,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
13,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
14,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
15,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
16,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
17,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
18,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
19,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
20,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
21,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
22,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
23,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
24,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
25,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
26,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
27,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
28,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
29,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
30,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
31,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
32,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
33,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
34,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
35,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
36,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
37,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
38,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
39,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
40,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
41,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
42,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
43,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
44,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
45,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
46,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
47,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
48,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
49,Isabelle MACKENZIE (Con),skipped,skipped,skipped,,4
