voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
1,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
2,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
3,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
4,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
5,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
6,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
7,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
8,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
9,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
10,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
11,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
12,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
13,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
14,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
15,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
16,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
17,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
18,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
19,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
20,Norman Rae CRAIGIE (Ind),skipped,skipped,skipped,skipped,3
21,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),skipped,skipped,skipped,3
22,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),skipped,skipped,skipped,3
23,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),skipped,skipped,skipped,3
24,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),skipped,skipped,skipped,3
25,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),skipped,skipped,skipped,3
26,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),skipped,skipped,skipped,3
27,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),skipped,skipped,skipped,3
28,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),skipped,skipped,skipped,3
29,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),skipped,skipped,skipped,3
30,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),skipped,skipped,skipped,3
31,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),skipped,skipped,skipped,3
32,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
33,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
34,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
35,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
36,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
37,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
38,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
39,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
40,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
41,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
42,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
43,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
44,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
45,Norman Rae CRAIGIE (Ind),Andrew DREVER (Ind),Jim FOUBISTER (Ind),skipped,skipped,3
