"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","rank18","Num Cands","Num Seats"
"2","6","16","3","17","4","10","15","9","11","12","8","14","7","18","5","1","13","nan","nan"
"2","6","15","3","18","4","11","16","5","13","12","7","14","9","17","8","1","10","nan","nan"
"3","8","16","2","18","4","12","15","9","10","11","7","14","6","17","5","1","13","nan","nan"
"3","6","15","2","17","7","11","16","8","12","10","5","14","4","18","9","1","13","nan","nan"
"2","6","17","3","16","4","10","15","8","9","12","7","14","11","18","5","1","13","nan","nan"
"1","9","17","2","16","4","12","14","8","10","7","5","13","6","18","15","3","11","nan","nan"
"2","6","15","3","18","4","10","16","9","11","12","5","14","7","17","8","1","13","nan","nan"
"2","8","16","3","18","4","10","14","9","15","11","7","13","5","17","6","1","12","nan","nan"
"2","6","16","3","17","5","13","15","7","4","11","10","12","9","18","8","1","14","nan","nan"
"2","4","16","3","18","5","8","15","9","11","12","6","14","10","7","1","13","skipped","nan","nan"
"2","4","16","3","17","6","10","15","8","11","12","5","14","9","18","7","1","13","nan","nan"
"2","5","17","3","16","4","9","15","8","11","12","6","14","10","18","7","1","13","nan","nan"
"4","7","16","2","17","6","11","15","8","10","12","3","13","5","18","9","1","14","nan","nan"
"3","4","13","2","17","6","12","16","9","10","11","5","15","8","18","7","1","14","nan","nan"
"2","6","16","3","17","4","12","15","7","11","10","5","14","9","18","8","1","13","nan","nan"
"2","7","16","3","17","4","10","15","8","11","12","9","14","6","18","5","1","13","nan","nan"
"1","7","12","3","14","4","17","11","9","10","8","6","18","16","13","5","2","15","nan","nan"
"2","5","16","3","13","4","8","15","7","12","9","6","14","10","18","1","17","skipped","nan","nan"
"2","5","18","3","4","10","8","6","9","7","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","7","16","3","17","4","9","15","8","10","12","6","14","11","18","5","1","13","nan","nan"
"1","12","17","2","18","13","16","5","6","15","4","7","3","14","skipped","skipped","skipped","skipped","nan","nan"
"2","5","16","3","15","7","13","17","4","12","9","14","11","18","10","1","8","skipped","nan","nan"
"2","7","16","1","17","4","11","15","8","10","12","5","14","6","18","9","3","13","nan","nan"
"2","4","17","3","14","9","10","15","6","11","18","7","13","5","16","8","1","12","nan","nan"
"1","5","10","3","18","4","15","11","8","14","13","6","12","7","16","9","2","17","nan","nan"
"2","5","9","3","17","4","14","16","6","12","10","8","15","11","18","7","1","13","nan","nan"
"3","4","15","2","17","6","11","18","9","12","10","7","13","8","16","5","1","14","nan","nan"
"2","6","16","3","15","4","12","17","8","11","10","7","14","9","18","5","1","13","nan","nan"
"3","7","16","2","17","4","10","15","9","11","13","6","14","8","18","5","1","12","nan","nan"
"2","9","15","3","18","7","12","16","4","10","11","5","14","6","17","8","1","13","nan","nan"
"2","7","13","3","17","5","11","16","8","10","12","6","15","9","18","4","1","14","nan","nan"
"3","6","16","2","17","4","14","10","9","13","12","5","11","8","18","7","1","15","nan","nan"
"2","6","16","3","17","4","12","15","9","11","10","5","14","8","18","7","1","13","nan","nan"
"2","6","16","3","17","5","9","15","8","10","4","12","11","18","7","1","13","skipped","nan","nan"
"2","9","16","3","17","4","10","15","5","12","13","7","14","8","18","6","1","11","nan","nan"
"3","10","15","2","18","8","12","14","4","11","9","5","16","6","17","7","1","13","nan","nan"
"2","7","16","3","17","4","10","15","5","11","13","6","14","9","18","8","1","12","nan","nan"
"2","4","16","3","17","5","10","15","8","12","11","6","14","9","18","7","1","13","nan","nan"
"2","6","16","3","18","4","9","15","5","12","13","7","14","11","17","8","1","10","nan","nan"
"2","5","16","3","15","4","9","17","7","11","14","6","13","10","18","8","1","12","nan","nan"
"3","6","16","2","17","4","10","15","8","11","12","7","14","5","18","9","1","13","nan","nan"
"2","6","16","3","17","4","10","15","8","11","12","7","14","9","18","5","1","13","nan","nan"
"3","6","16","2","17","4","13","15","7","9","11","5","14","8","18","10","1","12","nan","nan"
"2","6","16","3","17","4","10","15","7","11","12","5","14","9","18","8","1","13","nan","nan"
"2","5","16","3","17","4","12","15","7","10","11","6","14","9","18","8","1","13","nan","nan"
"2","7","15","11","18","4","13","12","6","9","10","5","16","8","14","3","1","17","nan","nan"
"3","7","15","2","17","4","10","16","8","11","12","5","13","9","18","6","1","14","nan","nan"
"1","7","15","3","17","4","16","12","9","8","11","6","13","10","18","5","2","14","nan","nan"
"2","5","18","3","16","4","10","15","8","12","11","6","14","9","17","7","1","13","nan","nan"
"2","7","16","3","17","5","8","15","9","10","11","6","14","12","18","4","1","13","nan","nan"
"2","6","15","3","14","7","9","18","8","12","11","5","17","10","16","4","1","13","nan","nan"
"3","8","16","2","17","4","11","15","7","10","12","9","14","5","18","6","1","13","nan","nan"
"7","9","17","2","14","4","15","6","5","10","8","18","16","1","3","skipped","skipped","skipped","nan","nan"
"2","5","16","3","17","4","11","15","7","10","9","6","14","12","18","8","1","13","nan","nan"
"2","6","16","3","17","5","10","15","9","11","12","7","14","4","18","8","1","13","nan","nan"
"2","5","16","3","17","4","10","15","8","11","12","7","14","9","18","6","1","13","nan","nan"
"2","5","16","3","17","4","9","15","8","10","11","6","13","12","18","7","1","14","nan","nan"
"2","6","16","3","17","4","12","15","8","10","11","5","14","7","18","9","1","13","nan","nan"
"2","7","16","3","17","4","11","15","6","12","10","8","14","5","18","1","13","skipped","nan","nan"
"2","9","14","3","17","5","10","15","7","11","12","4","16","8","18","6","1","13","nan","nan"
"3","4","17","2","16","5","12","15","7","11","10","6","14","9","18","8","1","13","nan","nan"
"2","4","15","3","6","13","14","7","11","10","5","12","9","8","1","skipped","skipped","skipped","nan","nan"
"2","7","15","3","17","4","12","16","8","10","11","9","13","6","18","5","1","14","nan","nan"
"2","7","16","17","4","14","15","9","10","11","8","13","6","18","5","1","12","skipped","nan","nan"
