ballotID,Precinct,Ballot Style,rank1,rank2,rank3,Num cands,Num seats
22266,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.",skipped,3,1
22270,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.",skipped,skipped,3,1
22277,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped,3,1
22278,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22279,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22282,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.",skipped,skipped,3,1
22283,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped,3,1
22286,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip",skipped,3,1
22288,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22292,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped,3,1
22293,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22296,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22298,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped,3,1
22310,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22313,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22316,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.",skipped,skipped,3,1
22321,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.",skipped,3,1
22325,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22326,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22328,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.",skipped,skipped,3,1
22334,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.",skipped,skipped,3,1
22335,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22336,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped,3,1
22344,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22346,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22347,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22349,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22354,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22355,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.",skipped,skipped,3,1
22356,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22358,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22367,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip",skipped,3,1
22369,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22373,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22375,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22377,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22379,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22385,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.",skipped,3,1
22386,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.",skipped,3,1
22388,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22390,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22392,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22402,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22404,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22406,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22409,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22411,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22414,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip",skipped,3,1
22415,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.",skipped,skipped,3,1
22420,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped,3,1
22421,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22423,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22424,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip",skipped,3,1
22425,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22426,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22433,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22435,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped,3,1
22436,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22437,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22442,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22444,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22446,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22447,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22450,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22452,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22454,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22458,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22459,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22463,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22464,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.",skipped,skipped,3,1
22466,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22467,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped,3,1
22472,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22475,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22481,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.",skipped,3,1
22485,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22486,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22488,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped,3,1
22489,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22490,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22498,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped,3,1
22499,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22500,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22504,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.",skipped,3,1
22506,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22507,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22510,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22518,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.",skipped,skipped,3,1
22522,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22523,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22524,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22525,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.",skipped,skipped,3,1
22530,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22531,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.",skipped,skipped,3,1
22534,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22535,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22536,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped,3,1
22553,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.",skipped,skipped,3,1
22555,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22558,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22559,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.",skipped,skipped,3,1
22566,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22578,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22582,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22584,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22585,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22586,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22591,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22597,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22605,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22606,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22609,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22610,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22611,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22613,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22615,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22616,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.",skipped,skipped,3,1
22618,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22620,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22623,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22624,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22625,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22626,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22628,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22629,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.",skipped,skipped,3,1
22631,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22633,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22637,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22644,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22647,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22649,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22650,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.",skipped,3,1
22651,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.",skipped,3,1
22652,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.",skipped,3,1
22655,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22660,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22666,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22673,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped,3,1
22678,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22680,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22683,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22690,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22697,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22698,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22700,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22705,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22706,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22707,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22708,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22712,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22713,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22715,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22718,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22719,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.",skipped,skipped,3,1
22720,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22721,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22724,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.",skipped,skipped,3,1
22725,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22731,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22732,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22737,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22738,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22739,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22740,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22742,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",3,1
22746,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",3,1
22748,Lincolnville,DEM Ballot Style 41,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",3,1
22751,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22752,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",3,1
22753,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22755,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22756,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22759,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",3,1
22762,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip",skipped,skipped,3,1
22763,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped,3,1
22764,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
22767,Lincolnville,DEM Ballot Style 41,"Pattavina, Charles F.",skipped,skipped,3,1
22769,Lincolnville,DEM Ballot Style 41,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",3,1
