Precinct,rank1,rank2,rank3,numSeats,numCands
MINNEAPOLIS W-10 P-07,Alicia Gibson,Chris Parsons,skipped,1,7
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler,1,7
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler,1,7
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler,1,7
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler,1,7
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler,1,7
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler,1,7
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler,1,7
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped,1,7
