precinct,rank1,rank2,rank3,numSeats,numCands
2001-12-09,writein,skipped,skipped,1,5
2001-12-08,writein,skipped,skipped,1,5
2001-12-02,writein,skipped,skipped,1,5
2001-12-05,writein,Rick L. Nyhlen,skipped,1,5
2001-12-09,writein,Brent Perry,Rick L. Nyhlen,1,5
2001-12-11,writein,Sandy Colvin Roy,skipped,1,5
2001-12-08,Rick L. Nyhlen,writein,skipped,1,5
2001-12-02,Rick L. Nyhlen,writein,Charley Underwood,1,5
2001-12-01,Rick L. Nyhlen,writein,skipped,1,5
2001-12-08,Rick L. Nyhlen,writein,skipped,1,5
2001-12-03,Rick L. Nyhlen,writein,skipped,1,5
2001-12-03,Rick L. Nyhlen,writein,skipped,1,5
2001-12-01,Rick L. Nyhlen,writein,skipped,1,5
2001-12-09,Rick L. Nyhlen,writein,skipped,1,5
2001-12-04,Rick L. Nyhlen,Brent Perry,Sandy Colvin Roy,1,5
2001-12-05,Rick L. Nyhlen,Brent Perry,Sandy Colvin Roy,1,5
2001-12-05,Rick L. Nyhlen,Brent Perry,Sandy Colvin Roy,1,5
2001-12-06,Rick L. Nyhlen,Brent Perry,Sandy Colvin Roy,1,5
2001-12-08,Rick L. Nyhlen,Brent Perry,Sandy Colvin Roy,1,5
2001-12-09,Rick L. Nyhlen,Brent Perry,Sandy Colvin Roy,1,5
2001-12-11,Rick L. Nyhlen,Brent Perry,Sandy Colvin Roy,1,5
2001-12-11,Rick L. Nyhlen,Brent Perry,Sandy Colvin Roy,1,5
2001-12-11,Rick L. Nyhlen,Brent Perry,Sandy Colvin Roy,1,5
2001-12-01,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-01,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-01,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-02,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-02,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-02,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-02,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-03,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-05,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-06,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-06,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-08,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-08,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-08,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-08,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-08,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-09,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-10,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-10,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-10,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-10,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-10,Rick L. Nyhlen,Brent Perry,Charley Underwood,1,5
2001-12-01,Rick L. Nyhlen,Brent Perry,skipped,1,5
2001-12-01,Rick L. Nyhlen,Brent Perry,skipped,1,5
2001-12-02,Rick L. Nyhlen,Brent Perry,skipped,1,5
2001-12-03,Rick L. Nyhlen,Brent Perry,skipped,1,5
2001-12-05,Rick L. Nyhlen,Brent Perry,skipped,1,5
2001-12-05,Rick L. Nyhlen,Brent Perry,skipped,1,5
2001-12-07,Rick L. Nyhlen,Brent Perry,skipped,1,5
2001-12-08,Rick L. Nyhlen,Brent Perry,skipped,1,5
2001-12-08,Rick L. Nyhlen,Brent Perry,skipped,1,5
2001-12-09,Rick L. Nyhlen,Brent Perry,skipped,1,5
2001-12-11,Rick L. Nyhlen,Brent Perry,skipped,1,5
2001-12-05,Rick L. Nyhlen,Sandy Colvin Roy,writein,1,5
2001-12-03,Rick L. Nyhlen,Sandy Colvin Roy,writein,1,5
2001-12-01,Rick L. Nyhlen,Sandy Colvin Roy,Brent Perry,1,5
2001-12-02,Rick L. Nyhlen,Sandy Colvin Roy,Brent Perry,1,5
2001-12-07,Rick L. Nyhlen,Sandy Colvin Roy,Brent Perry,1,5
2001-12-08,Rick L. Nyhlen,Sandy Colvin Roy,Brent Perry,1,5
2001-12-11,Rick L. Nyhlen,Sandy Colvin Roy,Brent Perry,1,5
2001-12-01,Rick L. Nyhlen,Sandy Colvin Roy,Charley Underwood,1,5
