Precinct,rank1,rank2,rank3,numSeats,numCands
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
MINNEAPOLIS W-1 P-10,Kevin Reich,skipped,skipped,1,5
