voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
1,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
2,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
3,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
4,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
5,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
6,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
7,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
8,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
9,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
10,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
11,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
12,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
13,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
14,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
15,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
16,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
17,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
18,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
19,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
20,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
21,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
22,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
23,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
24,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
25,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
26,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
27,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
28,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
29,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
30,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
31,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
32,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
33,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
34,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
35,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
36,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
37,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
38,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
39,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
40,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
41,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
42,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
43,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
44,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
45,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
46,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
47,Gordon LANGLANDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
48,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
49,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
50,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
51,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
52,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
53,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
54,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
55,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
56,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
57,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
58,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),SUSAN LESLIE (LD),Roy William MACKIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,10
59,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),SUSAN LESLIE (LD),Peter GEORGE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,10
60,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),Roy William MACKIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
61,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),KATHLEEN LESLIE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
62,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),Bill MAIR (Sol),SUSAN LESLIE (LD),KATHLEEN LESLIE (Con),Peter GEORGE (Ind),Scott RUTHERFORD (Grn),Roy William MACKIE (Ind),skipped,skipped,,10
63,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),SUSAN LESLIE (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
64,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),SUSAN LESLIE (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
65,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),SUSAN LESLIE (LD),Scott RUTHERFORD (Grn),skipped,skipped,skipped,skipped,skipped,skipped,,10
66,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),SUSAN LESLIE (LD),Peter GEORGE (Ind),Scott RUTHERFORD (Grn),Roy William MACKIE (Ind),skipped,skipped,skipped,skipped,,10
67,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),Scott RUTHERFORD (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
68,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),Peter GEORGE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
69,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),Peter GEORGE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
70,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),Peter GEORGE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
71,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),Peter GEORGE (Ind),Bill MAIR (Sol),Scott RUTHERFORD (Grn),Roy William MACKIE (Ind),SUSAN LESLIE (LD),KATHLEEN LESLIE (Con),skipped,skipped,,10
72,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),Peter GEORGE (Ind),Roy William MACKIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,10
73,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),Peter GEORGE (Ind),Roy William MACKIE (Ind),SUSAN LESLIE (LD),KATHLEEN LESLIE (Con),skipped,skipped,skipped,skipped,,10
74,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
75,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
76,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
77,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
78,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
79,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
80,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),Bill MAIR (Sol),SUSAN LESLIE (LD),KATHLEEN LESLIE (Con),Scott RUTHERFORD (Grn),skipped,skipped,skipped,skipped,,10
81,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),SUSAN LESLIE (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
82,Gordon LANGLANDS (Lab),Lesley BACKHOUSE (SNP),SUSAN LESLIE (LD),Peter GEORGE (Ind),KATHLEEN LESLIE (Con),Roy William MACKIE (Ind),skipped,skipped,skipped,skipped,,10
83,Gordon LANGLANDS (Lab),Stuart MACPHAIL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
84,Gordon LANGLANDS (Lab),Stuart MACPHAIL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
85,Gordon LANGLANDS (Lab),Stuart MACPHAIL (SNP),KATHLEEN LESLIE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
86,Gordon LANGLANDS (Lab),Stuart MACPHAIL (SNP),Bill MAIR (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
87,Gordon LANGLANDS (Lab),Stuart MACPHAIL (SNP),Bill MAIR (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
88,Gordon LANGLANDS (Lab),Stuart MACPHAIL (SNP),Peter GEORGE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
89,Gordon LANGLANDS (Lab),Stuart MACPHAIL (SNP),Peter GEORGE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
