voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Davie STITT Scottish Labour Party,Ian BLAKE Scottish Conservative and Unionist,Kim LOWE Scottish National Party (SNP),Robin WISHART Scottish Conservative and Unionist,Matthew PUMPHREY Scottish Liberal Democrats,3
1,Matthew PUMPHREY Scottish Liberal Democrats,Ian BLAKE Scottish Conservative and Unionist,Robin WISHART Scottish Conservative and Unionist,skipped,skipped,3
2,Matthew PUMPHREY Scottish Liberal Democrats,Ian BLAKE Scottish Conservative and Unionist,Robin WISHART Scottish Conservative and Unionist,skipped,skipped,3
3,Matthew PUMPHREY Scottish Liberal Democrats,Ian BLAKE Scottish Conservative and Unionist,Robin WISHART Scottish Conservative and Unionist,skipped,skipped,3
4,Matthew PUMPHREY Scottish Liberal Democrats,Ian BLAKE Scottish Conservative and Unionist,Robin WISHART Scottish Conservative and Unionist,skipped,skipped,3
5,Matthew PUMPHREY Scottish Liberal Democrats,Ian BLAKE Scottish Conservative and Unionist,Robin WISHART Scottish Conservative and Unionist,skipped,skipped,3
6,Matthew PUMPHREY Scottish Liberal Democrats,Ian BLAKE Scottish Conservative and Unionist,Robin WISHART Scottish Conservative and Unionist,skipped,skipped,3
7,Matthew PUMPHREY Scottish Liberal Democrats,Ian BLAKE Scottish Conservative and Unionist,Robin WISHART Scottish Conservative and Unionist,skipped,skipped,3
8,Matthew PUMPHREY Scottish Liberal Democrats,Ian BLAKE Scottish Conservative and Unionist,Robin WISHART Scottish Conservative and Unionist,skipped,skipped,3
9,Matthew PUMPHREY Scottish Liberal Democrats,Ian BLAKE Scottish Conservative and Unionist,Robin WISHART Scottish Conservative and Unionist,skipped,skipped,3
10,Matthew PUMPHREY Scottish Liberal Democrats,Ian BLAKE Scottish Conservative and Unionist,Robin WISHART Scottish Conservative and Unionist,skipped,skipped,3
11,Matthew PUMPHREY Scottish Liberal Democrats,Ian BLAKE Scottish Conservative and Unionist,Robin WISHART Scottish Conservative and Unionist,skipped,skipped,3
12,Matthew PUMPHREY Scottish Liberal Democrats,Ian BLAKE Scottish Conservative and Unionist,Robin WISHART Scottish Conservative and Unionist,skipped,skipped,3
13,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
14,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
15,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
16,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
17,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
18,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
19,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
20,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
21,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
22,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
23,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
24,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
25,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
26,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
27,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
28,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
29,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
30,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
31,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
32,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
33,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
34,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
35,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
36,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
37,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
38,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
39,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
40,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
41,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
42,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
43,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
44,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
45,Davie STITT Scottish Labour Party,Matthew PUMPHREY Scottish Liberal Democrats,skipped,skipped,skipped,3
