voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
0,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
1,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
2,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
3,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
4,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
5,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
6,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
7,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
8,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
9,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
10,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
11,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
12,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
13,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
14,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
15,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
16,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
17,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
18,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
19,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
20,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
21,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
22,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
23,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
24,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
25,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
26,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
27,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
28,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
29,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
30,Jim BENVIE (SSC),skipped,skipped,skipped,skipped,skipped,skipped,,7
31,Jim BENVIE (SSC),Vikki WILTON (SNP),Jane KERR (LD),skipped,skipped,skipped,skipped,,7
32,Jim BENVIE (SSC),Vikki WILTON (SNP),Ian CRICHTON (Lab),skipped,skipped,skipped,skipped,,7
33,Jim BENVIE (SSC),Vikki WILTON (SNP),Ian SLOAN (Lab),skipped,skipped,skipped,skipped,,7
34,Jim BENVIE (SSC),Ross VETTRAINO (SNP),skipped,skipped,skipped,skipped,skipped,,7
35,Jim BENVIE (SSC),Ross VETTRAINO (SNP),skipped,skipped,skipped,skipped,skipped,,7
36,Jim BENVIE (SSC),Ross VETTRAINO (SNP),skipped,skipped,skipped,skipped,skipped,,7
37,Jim BENVIE (SSC),Ross VETTRAINO (SNP),skipped,skipped,skipped,skipped,skipped,,7
38,Jim BENVIE (SSC),Ross VETTRAINO (SNP),Jane KERR (LD),Brian MILLS (Con),Ian SLOAN (Lab),skipped,skipped,,7
39,Jim BENVIE (SSC),Ross VETTRAINO (SNP),Ian SLOAN (Lab),skipped,skipped,skipped,skipped,,7
40,Jim BENVIE (SSC),Jane KERR (LD),Vikki WILTON (SNP),skipped,skipped,skipped,skipped,,7
41,Jim BENVIE (SSC),Jane KERR (LD),Vikki WILTON (SNP),skipped,skipped,skipped,skipped,,7
42,Jim BENVIE (SSC),Jane KERR (LD),Vikki WILTON (SNP),skipped,skipped,skipped,skipped,,7
43,Jim BENVIE (SSC),Jane KERR (LD),Brian MILLS (Con),skipped,skipped,skipped,skipped,,7
44,Jim BENVIE (SSC),Jane KERR (LD),Brian MILLS (Con),skipped,skipped,skipped,skipped,,7
45,Jim BENVIE (SSC),Jane KERR (LD),Brian MILLS (Con),skipped,skipped,skipped,skipped,,7
46,Jim BENVIE (SSC),Jane KERR (LD),Brian MILLS (Con),skipped,skipped,skipped,skipped,,7
47,Jim BENVIE (SSC),Jane KERR (LD),Brian MILLS (Con),Ian CRICHTON (Lab),skipped,skipped,skipped,,7
48,Jim BENVIE (SSC),Jane KERR (LD),Brian MILLS (Con),Ian SLOAN (Lab),Vikki WILTON (SNP),skipped,skipped,,7
49,Jim BENVIE (SSC),Jane KERR (LD),Brian MILLS (Con),Vikki WILTON (SNP),Ian CRICHTON (Lab),skipped,skipped,,7
50,Jim BENVIE (SSC),Jane KERR (LD),Ian CRICHTON (Lab),skipped,skipped,skipped,skipped,,7
51,Jim BENVIE (SSC),Jane KERR (LD),Brian MILLS (Con),Ian SLOAN (Lab),Vikki WILTON (SNP),skipped,skipped,,7
52,Jim BENVIE (SSC),Jane KERR (LD),Ian SLOAN (Lab),skipped,skipped,skipped,skipped,,7
53,Jim BENVIE (SSC),Jane KERR (LD),Ian SLOAN (Lab),skipped,skipped,skipped,skipped,,7
54,Jim BENVIE (SSC),Jane KERR (LD),Ian SLOAN (Lab),Vikki WILTON (SNP),Brian MILLS (Con),skipped,skipped,,7
