voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
0,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
1,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
2,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
3,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
4,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
5,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
6,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
7,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
8,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
9,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
10,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
11,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
12,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
13,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
14,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
15,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
16,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
17,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
18,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
19,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
20,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
21,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
22,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
23,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
24,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
25,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
26,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
27,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
28,Frank WALLACE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
29,Frank WALLACE (SNP),Mike PARKER (SSC),skipped,skipped,skipped,skipped,skipped,,7
30,Frank WALLACE (SNP),Mike PARKER (SSC),skipped,skipped,skipped,skipped,skipped,,7
31,Frank WALLACE (SNP),Mike PARKER (SSC),skipped,skipped,skipped,skipped,skipped,,7
32,Frank WALLACE (SNP),Mike PARKER (SSC),skipped,skipped,skipped,skipped,skipped,,7
33,Frank WALLACE (SNP),Mike PARKER (SSC),skipped,skipped,skipped,skipped,skipped,,7
34,Mike PARKER (SSC),Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,,7
35,Mike PARKER (SSC),Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,,7
36,Mike PARKER (SSC),Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,,7
37,Mike PARKER (SSC),Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,,7
38,Mike PARKER (SSC),Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,,7
39,Mike PARKER (SSC),Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,,7
40,Mike PARKER (SSC),Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,,7
41,Mike PARKER (SSC),Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,,7
42,Mike PARKER (SSC),Arthur MORRISON (SNP),Lawrence BROWN (Lab),skipped,skipped,skipped,skipped,,7
43,Mike PARKER (SSC),Arthur MORRISON (SNP),Kay CARRINGTON (Lab),Callum LESLIE (LD),Edgar COOK (Con),skipped,skipped,,7
44,Mike PARKER (SSC),Arthur MORRISON (SNP),Edgar COOK (Con),Callum LESLIE (LD),Kay CARRINGTON (Lab),skipped,skipped,,7
45,Mike PARKER (SSC),Callum LESLIE (LD),Arthur MORRISON (SNP),Kay CARRINGTON (Lab),Edgar COOK (Con),skipped,skipped,,7
46,Frank WALLACE (SNP),Mike PARKER (SSC),Kay CARRINGTON (Lab),skipped,skipped,skipped,skipped,,7
47,Frank WALLACE (SNP),Mike PARKER (SSC),Kay CARRINGTON (Lab),skipped,skipped,skipped,skipped,,7
48,Frank WALLACE (SNP),Mike PARKER (SSC),Kay CARRINGTON (Lab),skipped,skipped,skipped,skipped,,7
49,Frank WALLACE (SNP),Mike PARKER (SSC),Kay CARRINGTON (Lab),skipped,skipped,skipped,skipped,,7
50,Mike PARKER (SSC),Kay CARRINGTON (Lab),Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,,7
51,Frank WALLACE (SNP),Mike PARKER (SSC),Lawrence BROWN (Lab),skipped,skipped,skipped,skipped,,7
52,Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
53,Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
54,Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
55,Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
56,Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
57,Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
58,Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
59,Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
60,Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
61,Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
62,Arthur MORRISON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
