voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Natasha MCGUIRE (Lab),John CROWTHER (SNP),Tommy MCVEY (Ind),skipped,skipped,3,5
1,Natasha MCGUIRE (Lab),John CROWTHER (SNP),Tommy MCVEY (Ind),skipped,skipped,3,5
2,Natasha MCGUIRE (Lab),John CROWTHER (SNP),Tommy MCVEY (Ind),skipped,skipped,3,5
3,Natasha MCGUIRE (Lab),John CROWTHER (SNP),Tommy MCVEY (Ind),skipped,skipped,3,5
4,Natasha MCGUIRE (Lab),John CROWTHER (SNP),Tommy MCVEY (Ind),skipped,skipped,3,5
5,Natasha MCGUIRE (Lab),John CROWTHER (SNP),Tommy MCVEY (Ind),skipped,skipped,3,5
6,Natasha MCGUIRE (Lab),John CROWTHER (SNP),Tommy MCVEY (Ind),skipped,skipped,3,5
7,Natasha MCGUIRE (Lab),John CROWTHER (SNP),Tommy MCVEY (Ind),skipped,skipped,3,5
8,Irene MCLEOD (SNP),Natasha MCGUIRE (Lab),skipped,skipped,skipped,3,5
9,Georgina HALFNIGHT (Con),Natasha MCGUIRE (Lab),Tommy MCVEY (Ind),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
10,Georgina HALFNIGHT (Con),Natasha MCGUIRE (Lab),Tommy MCVEY (Ind),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
11,Georgina HALFNIGHT (Con),Natasha MCGUIRE (Lab),Tommy MCVEY (Ind),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
12,Georgina HALFNIGHT (Con),Natasha MCGUIRE (Lab),Tommy MCVEY (Ind),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
13,Georgina HALFNIGHT (Con),Natasha MCGUIRE (Lab),Tommy MCVEY (Ind),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
14,Georgina HALFNIGHT (Con),Natasha MCGUIRE (Lab),Tommy MCVEY (Ind),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
15,Georgina HALFNIGHT (Con),Natasha MCGUIRE (Lab),Tommy MCVEY (Ind),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
16,Georgina HALFNIGHT (Con),Natasha MCGUIRE (Lab),Tommy MCVEY (Ind),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
17,Irene MCLEOD (SNP),John CROWTHER (SNP),Natasha MCGUIRE (Lab),Georgina HALFNIGHT (Con),Tommy MCVEY (Ind),3,5
18,Irene MCLEOD (SNP),John CROWTHER (SNP),Natasha MCGUIRE (Lab),Georgina HALFNIGHT (Con),Tommy MCVEY (Ind),3,5
19,Tommy MCVEY (Ind),Natasha MCGUIRE (Lab),Georgina HALFNIGHT (Con),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
20,Tommy MCVEY (Ind),Natasha MCGUIRE (Lab),Georgina HALFNIGHT (Con),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
21,Tommy MCVEY (Ind),Natasha MCGUIRE (Lab),Georgina HALFNIGHT (Con),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
22,Tommy MCVEY (Ind),Natasha MCGUIRE (Lab),Georgina HALFNIGHT (Con),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
23,Tommy MCVEY (Ind),Natasha MCGUIRE (Lab),Georgina HALFNIGHT (Con),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
24,Tommy MCVEY (Ind),Natasha MCGUIRE (Lab),Georgina HALFNIGHT (Con),Irene MCLEOD (SNP),John CROWTHER (SNP),3,5
25,Tommy MCVEY (Ind),Natasha MCGUIRE (Lab),Irene MCLEOD (SNP),skipped,skipped,3,5
26,Tommy MCVEY (Ind),Natasha MCGUIRE (Lab),Irene MCLEOD (SNP),skipped,skipped,3,5
27,Tommy MCVEY (Ind),Natasha MCGUIRE (Lab),Irene MCLEOD (SNP),skipped,skipped,3,5
28,Tommy MCVEY (Ind),Natasha MCGUIRE (Lab),Irene MCLEOD (SNP),skipped,skipped,3,5
