voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,SNP,skipped,skipped,skipped,,4
1,SNP,skipped,skipped,skipped,,4
2,SNP,skipped,skipped,skipped,,4
3,SNP,skipped,skipped,skipped,,4
4,SNP,skipped,skipped,skipped,,4
5,SNP,skipped,skipped,skipped,,4
6,SNP,skipped,skipped,skipped,,4
7,SNP,skipped,skipped,skipped,,4
8,SNP,skipped,skipped,skipped,,4
9,SNP,skipped,skipped,skipped,,4
10,SNP,skipped,skipped,skipped,,4
11,SNP,skipped,skipped,skipped,,4
12,SNP,skipped,skipped,skipped,,4
13,SNP,skipped,skipped,skipped,,4
14,SNP,skipped,skipped,skipped,,4
15,SNP,skipped,skipped,skipped,,4
16,SNP,skipped,skipped,skipped,,4
17,SNP,skipped,skipped,skipped,,4
18,SNP,skipped,skipped,skipped,,4
19,SNP,skipped,skipped,skipped,,4
20,SNP,skipped,skipped,skipped,,4
21,SNP,skipped,skipped,skipped,,4
22,SNP,Robert MACKENZIE (Ind),skipped,skipped,,4
23,SNP,Robert MACKENZIE (Ind),skipped,skipped,,4
24,SNP,Robert MACKENZIE (Ind),skipped,skipped,,4
25,SNP,Robert MACKENZIE (Ind),skipped,skipped,,4
26,SNP,Robert MACKENZIE (Ind),Annie MACDONALD (Ind),skipped,,4
27,SNP,Robert MACKENZIE (Ind),Annie MACDONALD (Ind),skipped,,4
28,SNP,Robert MACKENZIE (Ind),Annie MACDONALD (Ind),Angus MORRISON (Ind),,4
29,SNP,Robert MACKENZIE (Ind),Angus MORRISON (Ind),Annie MACDONALD (Ind),,4
30,SNP,Robert MACKENZIE (Ind),Angus MORRISON (Ind),Annie MACDONALD (Ind),,4
31,SNP,Robert MACKENZIE (Ind),Angus MORRISON (Ind),Annie MACDONALD (Ind),,4
32,SNP,Robert MACKENZIE (Ind),Angus MORRISON (Ind),Annie MACDONALD (Ind),,4
33,SNP,Robert MACKENZIE (Ind),Angus MORRISON (Ind),Annie MACDONALD (Ind),,4
34,SNP,Robert MACKENZIE (Ind),Angus MORRISON (Ind),Annie MACDONALD (Ind),,4
35,SNP,Annie MACDONALD (Ind),skipped,skipped,,4
36,SNP,Annie MACDONALD (Ind),skipped,skipped,,4
37,SNP,Annie MACDONALD (Ind),skipped,skipped,,4
38,SNP,Annie MACDONALD (Ind),skipped,skipped,,4
39,SNP,Annie MACDONALD (Ind),skipped,skipped,,4
40,SNP,Annie MACDONALD (Ind),skipped,skipped,,4
41,SNP,Annie MACDONALD (Ind),skipped,skipped,,4
42,SNP,Annie MACDONALD (Ind),Robert MACKENZIE (Ind),skipped,,4
43,SNP,Annie MACDONALD (Ind),Robert MACKENZIE (Ind),Angus MORRISON (Ind),,4
44,SNP,Annie MACDONALD (Ind),Robert MACKENZIE (Ind),Angus MORRISON (Ind),,4
45,SNP,Annie MACDONALD (Ind),Robert MACKENZIE (Ind),Angus MORRISON (Ind),,4
46,SNP,Annie MACDONALD (Ind),Robert MACKENZIE (Ind),Angus MORRISON (Ind),,4
47,SNP,Annie MACDONALD (Ind),Robert MACKENZIE (Ind),Angus MORRISON (Ind),,4
