file,candidate_cloned,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bathurst.csv,MAY Brenden,7,['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bathurst.csv,TOOLE Paul,7,['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bathurst.csv,HANSEN Timothy,7,['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bathurst.csv,HARVEY David,7,['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bathurst.csv,RILEY Beau,7,['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bathurst.csv,BEGG Michael,7,['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)'],['TOOLE Paul (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oatley.csv,MANNERING Lucy,6,['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['MANNERING Lucy (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oatley.csv,BONGOMIN Raphael,6,['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['MANNERING Lucy (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oatley.csv,DRAGONE Gianluca,6,['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['MANNERING Lucy (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oatley.csv,PRESTON Mark,6,['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oatley.csv,COURE Mark,6,['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)'],['COURE Mark (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Swansea.csv,SEDDON Glenn,6,['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Swansea.csv,RISELEY Julia,6,['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Swansea.csv,BOWMAN Dean,6,['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Swansea.csv,WILLIAMSON Doug,6,['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Swansea.csv,CATLEY Yasmin,6,['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)'],['CATLEY Yasmin (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blue Mountains.csv,LIU Kingsley,8,['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blue Mountains.csv,LAFFIN Owen,8,['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)'],['DOYLE Trish (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Miranda.csv,PETINOS Eleni,7,['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Miranda.csv,HUNT Nathan,7,['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Miranda.csv,CAPSIS George,7,['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Miranda.csv,ARMSTRONG Jen,7,['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Miranda.csv,HUGHES Nick,7,['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Miranda.csv,CAMERON Gaye,7,['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Auburn.csv,LEE Kieron,6,['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Auburn.csv,AHERN Luke,6,['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Auburn.csv,KANG Kyoung Hee (Christina),6,['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Auburn.csv,CASTLE Janet,6,['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Auburn.csv,VOLTZ Lynda,6,['KANG Kyoung Hee (Christina) (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)'],['VOLTZ Lynda (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lakemba.csv,BHUIYAN Rashid,7,['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lakemba.csv,DIB Jihad,7,['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lakemba.csv,SCHUBERT Karl,7,['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lakemba.csv,de BHALDRAITHE Emmet,7,['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lakemba.csv,NAJJAR Omar,7,['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lakemba.csv,ABOU-HAIDAR Dorlene,7,['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Mount Druitt.csv,ATALLA Edmond,6,['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Mount Druitt.csv,LANG George,6,['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Mount Druitt.csv,RUSEV Mark,6,['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)'],['ATALLA Edmond (UNKNOWN)']
