,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,numSeats,numCands
2748,PP,Burke Ward Public,1205,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2749,PP,Burke Ward Public,1206,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2750,PP,Burke Ward Public,1207,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2751,PP,Burke Ward Public,1208,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2752,PP,Burke Ward Public,1209,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2753,PP,Burke Ward Public,1210,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2754,PP,Burke Ward Public,1211,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2755,PP,Burke Ward Public,1212,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2756,PP,Burke Ward Public,1213,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2757,PP,Burke Ward Public,1214,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2758,PP,Burke Ward Public,1215,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2759,PP,Burke Ward Public,1216,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2760,PP,Burke Ward Public,1217,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2761,PP,Burke Ward Public,1218,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2762,PP,Burke Ward Public,1219,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2763,PP,Burke Ward Public,1220,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2764,PP,Burke Ward Public,1221,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2765,PP,Burke Ward Public,1222,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2766,PP,Burke Ward Public,1223,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2767,PP,Burke Ward Public,1224,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2768,PP,Burke Ward Public,1225,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2769,PP,Burke Ward Public,1226,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2770,PP,Burke Ward Public,1227,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2771,PP,Burke Ward Public,1228,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2772,PP,Burke Ward Public,1229,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2773,PP,Burke Ward Public,1230,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2774,PP,Burke Ward Public,1231,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2775,PP,Burke Ward Public,1232,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2776,PP,Burke Ward Public,1233,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2777,PP,Burke Ward Public,1234,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2778,PP,Burke Ward Public,1235,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2779,PP,Burke Ward Public,1236,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2780,PP,Burke Ward Public,1237,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2781,PP,Burke Ward Public,1238,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2782,PP,Burke Ward Public,1239,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2783,PP,Burke Ward Public,1240,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2784,PP,Burke Ward Public,1241,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2785,PP,Burke Ward Public,1242,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2786,PP,Burke Ward Public,1243,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2787,PP,Burke Ward Public,1244,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2788,PP,Burke Ward Public,1245,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2789,PP,Burke Ward Public,1246,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2790,PP,Burke Ward Public,1247,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2791,PP,Burke Ward Public,1248,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2792,PP,Burke Ward Public,1249,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2793,PP,Burke Ward Public,1250,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2794,PP,Burke Ward Public,1251,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2795,PP,Burke Ward Public,1252,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2796,PP,Burke Ward Public,1253,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2797,PP,Burke Ward Public,1254,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2798,PP,Burke Ward Public,1255,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2799,PP,Burke Ward Public,1256,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2800,PP,Burke Ward Public,1257,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2801,PP,Burke Ward Public,1258,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2802,PP,Burke Ward Public,1259,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2803,PP,Burke Ward Public,1260,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2804,PP,Burke Ward Public,1261,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2805,PP,Burke Ward Public,1262,Formal,MP,KENNEDY Tom,GALLAGHER Dave,skipped,1,3
2806,PP,Burke Ward Public,1263,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2807,PP,Burke Ward Public,1264,Formal,MP,KENNEDY Tom,TURLEY Darriea,skipped,1,3
2808,PP,Burke Ward Public,1265,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2809,PP,Burke Ward Public,1266,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2810,PP,Burke Ward Public,1267,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2811,PP,Burke Ward Public,1268,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2812,PP,Burke Ward Public,1269,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2813,PP,Burke Ward Public,1270,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2814,PP,Burke Ward Public,1271,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2815,PP,Burke Ward Public,1272,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2816,PP,Burke Ward Public,1273,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2817,PP,Burke Ward Public,1274,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2818,PP,Burke Ward Public,1275,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2819,PP,Burke Ward Public,1276,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2820,PP,Burke Ward Public,1277,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2821,PP,Burke Ward Public,1278,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2822,PP,Burke Ward Public,1279,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2823,PP,Burke Ward Public,1280,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2824,PP,Burke Ward Public,1281,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2825,PP,Burke Ward Public,1282,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2826,PP,Burke Ward Public,1283,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2827,PP,Burke Ward Public,1284,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2828,PP,Burke Ward Public,1285,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2829,PP,Burke Ward Public,1286,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2830,PP,Burke Ward Public,1287,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2831,PP,Burke Ward Public,1288,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2832,PP,Burke Ward Public,1289,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2833,PP,Burke Ward Public,1290,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2834,PP,Burke Ward Public,1291,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2835,PP,Burke Ward Public,1292,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2836,PP,Burke Ward Public,1293,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2837,PP,Burke Ward Public,1294,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2838,PP,Burke Ward Public,1295,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2839,PP,Burke Ward Public,1296,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2840,PP,Burke Ward Public,1297,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2841,PP,Burke Ward Public,1298,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2842,PP,Burke Ward Public,1299,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2843,PP,Burke Ward Public,1300,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2844,PP,Burke Ward Public,1301,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2845,PP,Burke Ward Public,1302,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2846,PP,Burke Ward Public,1303,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2847,PP,Burke Ward Public,1304,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2848,PP,Burke Ward Public,1305,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2849,PP,Burke Ward Public,1306,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2850,PP,Burke Ward Public,1307,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2851,PP,Burke Ward Public,1308,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2852,PP,Burke Ward Public,1309,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2853,PP,Burke Ward Public,1310,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2854,PP,Burke Ward Public,1311,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2855,PP,Burke Ward Public,1312,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2856,PP,Burke Ward Public,1313,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2857,PP,Burke Ward Public,1314,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2858,PP,Burke Ward Public,1315,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2859,PP,Burke Ward Public,1316,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2860,PP,Burke Ward Public,1317,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2861,PP,Burke Ward Public,1318,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2862,PP,Burke Ward Public,1319,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2863,PP,Burke Ward Public,1320,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2864,PP,Burke Ward Public,1321,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2865,PP,Burke Ward Public,1322,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2866,PP,Burke Ward Public,1323,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2867,PP,Burke Ward Public,1324,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2868,PP,Burke Ward Public,1325,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2869,PP,Burke Ward Public,1326,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2870,PP,Burke Ward Public,1327,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2871,PP,Burke Ward Public,1328,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2872,PP,Burke Ward Public,1329,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2873,PP,Burke Ward Public,1330,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2874,PP,Burke Ward Public,1331,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2875,PP,Burke Ward Public,1332,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2876,PP,Burke Ward Public,1333,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2877,PP,Burke Ward Public,1334,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2878,PP,Burke Ward Public,1335,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2879,PP,Burke Ward Public,1336,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2880,PP,Burke Ward Public,1337,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2881,PP,Burke Ward Public,1338,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2882,PP,Burke Ward Public,1339,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2883,PP,Burke Ward Public,1340,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2884,PP,Burke Ward Public,1341,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2885,PP,Burke Ward Public,1342,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2886,PP,Burke Ward Public,1343,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2887,PP,Burke Ward Public,1344,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2888,PP,Burke Ward Public,1345,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2889,PP,Burke Ward Public,1346,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2890,PP,Burke Ward Public,1347,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2891,PP,Burke Ward Public,1348,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2892,PP,Burke Ward Public,1349,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2893,PP,Burke Ward Public,1350,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2894,PP,Burke Ward Public,1351,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2895,PP,Burke Ward Public,1352,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2896,PP,Burke Ward Public,1353,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2897,PP,Burke Ward Public,1354,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2898,PP,Burke Ward Public,1355,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2899,PP,Burke Ward Public,1356,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2900,PP,Burke Ward Public,1357,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2901,PP,Burke Ward Public,1358,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2902,PP,Burke Ward Public,1359,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2903,PP,Burke Ward Public,1360,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2904,PP,Burke Ward Public,1361,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2905,PP,Burke Ward Public,1362,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2906,PP,Burke Ward Public,1363,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2907,PP,Burke Ward Public,1364,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2908,PP,Burke Ward Public,1365,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2909,PP,Burke Ward Public,1366,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2910,PP,Burke Ward Public,1367,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2911,PP,Burke Ward Public,1368,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2912,PP,Burke Ward Public,1369,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2913,PP,Burke Ward Public,1370,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2914,PP,Burke Ward Public,1371,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2915,PP,Burke Ward Public,1372,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2916,PP,Burke Ward Public,1373,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2917,PP,Burke Ward Public,1374,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2918,PP,Burke Ward Public,1375,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2919,PP,Burke Ward Public,1376,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2920,PP,Burke Ward Public,1377,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2921,PP,Burke Ward Public,1378,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2922,PP,Burke Ward Public,1379,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2923,PP,Burke Ward Public,1380,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2924,PP,Burke Ward Public,1381,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2925,PP,Burke Ward Public,1382,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2926,PP,Burke Ward Public,1383,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2927,PP,Burke Ward Public,1384,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2928,PP,Burke Ward Public,1385,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2929,PP,Burke Ward Public,1386,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2930,PP,Burke Ward Public,1387,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2931,PP,Burke Ward Public,1388,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2932,PP,Burke Ward Public,1389,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2933,PP,Burke Ward Public,1390,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2934,PP,Burke Ward Public,1391,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2935,PP,Burke Ward Public,1392,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2936,PP,Burke Ward Public,1393,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2937,PP,Burke Ward Public,1394,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2938,PP,Burke Ward Public,1395,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2939,PP,Burke Ward Public,1396,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2940,PP,Burke Ward Public,1397,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2941,PP,Burke Ward Public,1398,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2942,PP,Burke Ward Public,1399,Formal,MP,KENNEDY Tom,GALLAGHER Dave,skipped,1,3
2943,PP,Burke Ward Public,1400,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2944,PP,Burke Ward Public,1401,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2945,PP,Burke Ward Public,1402,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2946,PP,Burke Ward Public,1403,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2947,PP,Burke Ward Public,1404,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2948,PP,Burke Ward Public,1405,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2949,PP,Burke Ward Public,1406,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2950,PP,Burke Ward Public,1407,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2951,PP,Burke Ward Public,1408,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2952,PP,Burke Ward Public,1409,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2953,PP,Burke Ward Public,1410,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2954,PP,Burke Ward Public,1411,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2955,PP,Burke Ward Public,1412,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2956,PP,Burke Ward Public,1413,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2957,PP,Burke Ward Public,1414,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2958,PP,Burke Ward Public,1415,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2959,PP,Burke Ward Public,1416,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2960,PP,Burke Ward Public,1417,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2961,PP,Burke Ward Public,1418,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2962,PP,Burke Ward Public,1419,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2963,PP,Burke Ward Public,1420,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2964,PP,Burke Ward Public,1421,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
2965,PP,Burke Ward Public,1422,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
2966,PP,Burke Ward Public,1423,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2967,PP,Burke Ward Public,1424,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2968,PP,Burke Ward Public,1425,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2969,PP,Burke Ward Public,1426,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2970,PP,Burke Ward Public,1427,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2971,PP,Burke Ward Public,1428,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2972,PP,Burke Ward Public,1429,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2973,PP,Burke Ward Public,1430,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2974,PP,Burke Ward Public,1431,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2975,PP,Burke Ward Public,1432,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2976,PP,Burke Ward Public,1433,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2977,PP,Burke Ward Public,1434,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2978,PP,Burke Ward Public,1435,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2979,PP,Burke Ward Public,1436,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2980,PP,Burke Ward Public,1437,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2981,PP,Burke Ward Public,1438,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2982,PP,Burke Ward Public,1439,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2983,PP,Burke Ward Public,1440,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2984,PP,Burke Ward Public,1441,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2985,PP,Burke Ward Public,1442,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2986,PP,Burke Ward Public,1443,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2987,PP,Burke Ward Public,1444,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2988,PP,Burke Ward Public,1445,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2989,PP,Burke Ward Public,1446,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2990,PP,Burke Ward Public,1447,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2991,PP,Burke Ward Public,1448,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2992,PP,Burke Ward Public,1449,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2993,PP,Burke Ward Public,1450,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2994,PP,Burke Ward Public,1451,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2995,PP,Burke Ward Public,1452,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2996,PP,Burke Ward Public,1453,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2997,PP,Burke Ward Public,1454,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2998,PP,Burke Ward Public,1455,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
2999,PP,Burke Ward Public,1456,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3000,PP,Burke Ward Public,1457,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3001,PP,Burke Ward Public,1458,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3002,PP,Burke Ward Public,1459,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
3003,PP,Burke Ward Public,1460,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
3004,PP,Burke Ward Public,1461,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3005,PP,Burke Ward Public,1462,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3006,PP,Burke Ward Public,1463,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3007,PP,Burke Ward Public,1464,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3008,PP,Burke Ward Public,1465,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
3009,PP,Burke Ward Public,1466,Formal,MP,KENNEDY Tom,GALLAGHER Dave,skipped,1,3
3010,PP,Burke Ward Public,1467,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3011,PP,Burke Ward Public,1468,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3012,PP,Burke Ward Public,1469,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
3013,PP,Burke Ward Public,1470,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3014,PP,Burke Ward Public,1471,Formal,MP,KENNEDY Tom,GALLAGHER Dave,skipped,1,3
3015,PP,Burke Ward Public,1472,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3016,PP,Burke Ward Public,1473,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3017,PP,Burke Ward Public,1474,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3018,PP,Burke Ward Public,1475,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3019,PP,Burke Ward Public,1476,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3020,PP,Burke Ward Public,1477,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3021,PP,Burke Ward Public,1478,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
3022,PP,Burke Ward Public,1479,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3023,PP,Burke Ward Public,1480,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3024,PP,Burke Ward Public,1481,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
3025,PP,Burke Ward Public,1482,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
3026,PP,Burke Ward Public,1483,Formal,MP,TURLEY Darriea,skipped,skipped,1,3
3027,PP,Burke Ward Public,1484,Formal,MP,TURLEY Darriea,skipped,skipped,1,3
3028,PP,Burke Ward Public,1485,Formal,MP,TURLEY Darriea,skipped,skipped,1,3
3029,PP,Burke Ward Public,1486,Formal,MP,TURLEY Darriea,skipped,skipped,1,3
