VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,numSeats,numCands
PP,Bundarra School,836,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Bundarra School,837,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Bundarra School,838,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,4
PP,Bundarra School,839,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,4
PP,Bundarra School,840,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Bundarra School,841,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Bundarra School,842,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Bundarra School,843,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,4
PP,Bundarra School,844,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Bundarra School,845,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Bundarra School,846,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Bundarra School,847,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,848,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Bundarra School,849,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,850,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,851,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Bundarra School,852,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,853,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,854,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Bundarra School,855,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Bundarra School,856,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,857,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,858,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,859,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Bundarra School,860,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,861,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,862,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,863,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Bundarra School,864,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,865,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,866,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PP,Bundarra School,867,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,868,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PP,Bundarra School,869,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Bundarra School,870,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Bundarra School,871,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,872,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,873,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,874,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,875,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Bundarra School,876,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,877,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Bundarra School,878,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,879,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PP,Bundarra School,880,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,881,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,882,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Bundarra School,883,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Bundarra School,884,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Bundarra School,885,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Bundarra School,886,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Bundarra School,887,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,888,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,889,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PP,Bundarra School,890,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,891,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,892,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,893,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,894,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Bundarra School,895,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Bundarra School,896,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,897,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Bundarra School,898,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Bundarra School,899,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Bundarra School,900,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Bundarra School,901,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Bundarra School,902,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Bundarra School,903,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Bundarra School,904,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PP,Bundarra School,905,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Bundarra School,906,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Bundarra School,907,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Bundarra School,908,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Bundarra School,909,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Bundarra School,910,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Bundarra School,911,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PP,Bundarra School,912,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Bundarra School,913,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Bundarra School,914,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PP,Bundarra School,915,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Bundarra School,916,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Bundarra School,917,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Bundarra School,918,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Bundarra School,919,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Bundarra School,920,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Bundarra School,921,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Bundarra School,922,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Bundarra School,923,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Kentucky Hall,1000,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,1001,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,1002,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,1003,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kentucky Hall,1004,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,1005,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,1006,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PP,Kentucky Hall,1007,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,1008,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,1009,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,1010,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kentucky Hall,1011,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,1012,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,1013,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,1014,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kentucky Hall,1015,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,1016,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,1017,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,1018,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,1019,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,1020,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,1021,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Kentucky Hall,1022,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Kentucky Hall,1023,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Kentucky Hall,1024,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Kentucky Hall,1025,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Kentucky Hall,1026,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,4
PP,Kentucky Hall,1027,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Kentucky Hall,1028,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Kentucky Hall,1029,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Kentucky Hall,1030,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Kentucky Hall,1031,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Kentucky Hall,1032,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,4
PP,Kentucky Hall,1033,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kentucky Hall,1034,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,4
PP,Kentucky Hall,1035,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,4
PP,Kentucky Hall,1036,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kentucky Hall,1037,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,4
PP,Kentucky Hall,1038,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,4
PP,Kentucky Hall,1039,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kentucky Hall,1040,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,4
PP,Kentucky Hall,1041,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kentucky Hall,1042,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,4
PP,Kentucky Hall,1043,Formal,MP,LEDGER Natasha,STRUTT Isabel,skipped,1,4
PP,Kentucky Hall,1044,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,4
PP,Kentucky Hall,1045,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kentucky Hall,1046,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kentucky Hall,1047,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,4
PP,Kentucky Hall,1048,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kentucky Hall,1049,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kentucky Hall,1050,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kentucky Hall,924,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,925,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,926,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,927,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kentucky Hall,928,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,929,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,930,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,931,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,932,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,933,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,934,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,935,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,936,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,937,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,938,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,939,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,940,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,941,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,942,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kentucky Hall,943,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,944,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,945,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,946,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,947,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,948,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,949,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kentucky Hall,950,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,951,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,952,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,953,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,954,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,955,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,956,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,957,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,958,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,959,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,960,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kentucky Hall,961,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,962,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,963,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kentucky Hall,964,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,965,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,966,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,967,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,968,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,969,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,970,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,971,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,972,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,973,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,974,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Kentucky Hall,975,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Kentucky Hall,976,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Kentucky Hall,977,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Kentucky Hall,978,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Kentucky Hall,979,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,980,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,981,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,982,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PP,Kentucky Hall,983,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,984,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kentucky Hall,985,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kentucky Hall,986,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,987,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,988,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kentucky Hall,989,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,990,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kentucky Hall,991,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,992,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kentucky Hall,993,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,994,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PP,Kentucky Hall,995,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,996,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,997,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,998,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kentucky Hall,999,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kingstown Hall,1051,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kingstown Hall,1052,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kingstown Hall,1053,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kingstown Hall,1054,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kingstown Hall,1055,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kingstown Hall,1056,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kingstown Hall,1057,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Kingstown Hall,1058,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Kingstown Hall,1059,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Kingstown Hall,1060,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Kingstown Hall,1061,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Kingstown Hall,1062,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Kingstown Hall,1063,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Kingstown Hall,1064,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1065,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kingstown Hall,1066,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1067,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1068,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1069,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1070,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1071,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1072,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1073,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1074,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1075,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1076,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1077,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kingstown Hall,1078,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1079,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kingstown Hall,1080,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1081,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1082,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PP,Kingstown Hall,1083,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1084,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kingstown Hall,1085,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1086,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kingstown Hall,1087,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Kingstown Hall,1088,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1089,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1090,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1091,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Kingstown Hall,1092,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PP,Kingstown Hall,1093,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1094,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1095,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1096,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1097,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1098,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1099,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Kingstown Hall,1100,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,1,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,10,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,100,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,101,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,102,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,103,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,104,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,105,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,106,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,107,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,108,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,109,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,11,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,110,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,111,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,112,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,113,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,114,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,115,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,116,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,117,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,118,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,119,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,12,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,120,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,121,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,122,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,123,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Rocky River Public,124,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,125,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,126,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,127,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,128,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,129,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,13,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PP,Rocky River Public,130,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,131,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,132,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,133,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,134,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,135,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,136,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,137,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,138,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,139,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,14,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,140,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PP,Rocky River Public,141,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PP,Rocky River Public,142,Formal,MP,BELL Robert,skipped,skipped,1,4
PP,Rocky River Public,143,Formal,MP,BELL Robert,skipped,skipped,1,4
