6 1
770 1 0
24 1 2 0
4 1 2 3 0
4 1 2 3 4 5 6 0
9 1 2 3 4 6 5 0
1 1 2 3 5 0
2 1 2 3 5 4 6 0
26 1 2 3 5 6 4 0
1 1 2 3 6 0
1 1 2 3 6 4 5 0
1 1 2 3 6 5 0
9 1 2 3 6 5 4 0
2 1 2 4 3 6 5 0
1 1 2 4 5 3 6 0
1 1 2 4 5 6 3 0
3 1 2 5 0
2 1 2 5 3 4 6 0
5 1 2 5 3 6 4 0
1 1 2 5 4 3 6 0
9 1 2 5 6 3 4 0
3 1 2 5 6 4 3 0
3 1 2 6 0
4 1 2 6 3 4 5 0
1 1 2 6 3 5 4 0
3 1 2 6 4 3 5 0
3 1 2 6 4 5 3 0
1 1 2 6 5 3 4 0
1 1 2 6 5 4 3 0
57 1 3 0
7 1 3 2 0
5 1 3 2 4 5 6 0
4 1 3 2 4 6 5 0
7 1 3 2 5 4 6 0
1 1 3 2 5 6 0
36 1 3 2 5 6 4 0
5 1 3 2 6 4 5 0
14 1 3 2 6 5 4 0
1 1 3 4 0
4 1 3 4 2 6 5 0
1 1 3 4 6 2 5 0
1 1 3 4 6 5 0
2 1 3 5 0
1 1 3 5 2 0
2 1 3 5 2 4 6 0
1 1 3 5 2 6 0
8 1 3 5 2 6 4 0
2 1 3 5 4 2 6 0
1 1 3 5 4 6 2 0
1 1 3 5 6 2 4 0
2 1 3 6 0
4 1 3 6 2 4 5 0
7 1 3 6 2 5 4 0
3 1 3 6 4 2 5 0
1 1 3 6 4 5 2 0
4 1 3 6 5 2 4 0
2 1 3 6 5 4 2 0
5 1 4 0
1 1 4 2 3 0
3 1 4 2 3 6 5 0
1 1 4 2 5 0
3 1 4 2 5 6 3 0
1 1 4 2 6 3 0
11 1 4 3 2 6 5 0
1 1 4 3 5 2 0
2 1 4 3 6 2 5 0
1 1 4 3 6 5 2 0
4 1 4 5 2 3 6 0
1 1 4 6 0
2 1 4 6 2 3 5 0
1 1 4 6 3 2 5 0
1 1 4 6 5 2 3 0
1 1 4 6 5 3 2 0
2 1 5 0
3 1 5 2 0
1 1 5 2 3 0
1 1 5 2 3 6 0
4 1 5 2 3 6 4 0
2 1 5 2 4 3 6 0
2 1 5 2 4 6 3 0
3 1 5 2 6 3 4 0
1 1 5 3 0
4 1 5 3 2 4 6 0
1 1 5 3 2 6 4 0
1 1 5 4 2 0
1 1 5 4 2 3 6 0
1 1 5 4 3 2 6 0
2 1 5 6 3 2 4 0
2 1 5 6 3 4 2 0
2 1 5 6 4 3 2 0
26 1 6 0
2 1 6 2 3 0
1 1 6 2 3 4 0
4 1 6 2 3 4 5 0
3 1 6 2 4 3 5 0
1 1 6 2 4 5 3 0
1 1 6 2 5 3 4 0
2 1 6 2 5 4 3 0
3 1 6 3 0
1 1 6 3 2 0
6 1 6 3 2 4 5 0
5 1 6 3 2 5 4 0
1 1 6 3 4 0
2 1 6 3 4 2 5 0
3 1 6 3 4 5 2 0
1 1 6 3 5 2 4 0
1 1 6 3 5 4 2 0
1 1 6 4 0
2 1 6 4 2 3 5 0
4 1 6 4 2 5 3 0
3 1 6 4 3 2 5 0
1 1 6 4 3 5 2 0
1 1 6 4 5 2 3 0
2 1 6 5 0
6 1 6 5 2 3 4 0
2 1 6 5 2 4 3 0
1 1 6 5 3 2 4 0
1 1 6 5 3 4 0
2 1 6 5 3 4 2 0
1 1 6 5 4 0
1 1 6 5 4 2 3 0
9 1 6 5 4 3 2 0
2186 2 0
20 2 1 0
4 2 1 3 0
1 2 1 3 4 0
2 2 1 3 4 5 6 0
16 2 1 3 4 6 5 0
3 2 1 3 5 4 6 0
5 2 1 3 5 6 4 0
1 2 1 3 6 0
1 2 1 3 6 4 0
3 2 1 3 6 4 5 0
8 2 1 3 6 5 4 0
3 2 1 4 0
1 2 1 4 3 0
4 2 1 4 3 5 6 0
5 2 1 4 3 6 5 0
1 2 1 4 5 3 6 0
1 2 1 4 5 6 3 0
1 2 1 4 6 0
6 2 1 4 6 3 5 0
1 2 1 4 6 5 0
4 2 1 4 6 5 3 0
3 2 1 5 0
6 2 1 5 3 4 6 0
12 2 1 5 3 6 4 0
5 2 1 5 4 3 6 0
5 2 1 5 4 6 3 0
6 2 1 5 6 3 4 0
7 2 1 5 6 4 3 0
3 2 1 6 0
1 2 1 6 3 0
1 2 1 6 3 4 5 0
2 2 1 6 3 5 0
4 2 1 6 3 5 4 0
1 2 1 6 4 3 5 0
2 2 1 6 4 5 3 0
4 2 1 6 5 3 4 0
3 2 1 6 5 4 3 0
59 2 3 0
9 2 3 1 0
1 2 3 1 4 0
6 2 3 1 4 5 6 0
1 2 3 1 4 6 0
14 2 3 1 4 6 5 0
2 2 3 1 5 4 6 0
8 2 3 1 5 6 4 0
1 2 3 1 6 0
1 2 3 1 6 4 0
5 2 3 1 6 4 5 0
17 2 3 1 6 5 4 0
11 2 3 4 0
6 2 3 4 1 0
8 2 3 4 1 5 6 0
7 2 3 4 1 6 0
205 2 3 4 1 6 5 0
4 2 3 4 5 1 6 0
5 2 3 4 5 6 1 0
6 2 3 4 6 1 5 0
6 2 3 4 6 5 1 0
1 2 3 5 1 4 6 0
1 2 3 5 1 6 4 0
1 2 3 5 4 1 0
2 2 3 5 4 1 6 0
2 2 3 5 6 1 4 0
4 2 3 5 6 4 1 0
6 2 3 6 0
2 2 3 6 1 0
10 2 3 6 1 4 5 0
5 2 3 6 1 5 4 0
14 2 3 6 4 1 5 0
4 2 3 6 4 5 1 0
4 2 3 6 5 1 0
2 2 3 6 5 1 4 0
9 2 3 6 5 4 1 0
14 2 4 0
1 2 4 1 0
1 2 4 1 3 5 6 0
7 2 4 1 3 6 5 0
5 2 4 1 5 3 6 0
5 2 4 1 5 6 3 0
5 2 4 1 6 3 5 0
6 2 4 1 6 5 3 0
2 2 4 3 0
1 2 4 3 1 0
3 2 4 3 1 5 6 0
14 2 4 3 1 6 5 0
4 2 4 3 5 1 6 0
2 2 4 3 5 6 1 0
1 2 4 3 6 1 0
1 2 4 3 6 1 5 0
1 2 4 3 6 5 0
3 2 4 3 6 5 1 0
4 2 4 5 0
4 2 4 5 1 3 6 0
4 2 4 5 1 6 3 0
1 2 4 5 6 0
5 2 4 5 6 1 3 0
1 2 4 5 6 3 1 0
9 2 4 6 0
6 2 4 6 1 3 5 0
1 2 4 6 1 5 0
3 2 4 6 1 5 3 0
9 2 4 6 3 1 5 0
2 2 4 6 3 5 0
6 2 4 6 3 5 1 0
8 2 4 6 5 1 3 0
2 2 4 6 5 3 1 0
17 2 5 0
1 2 5 1 0
2 2 5 1 3 4 6 0
2 2 5 1 3 6 4 0
2 2 5 1 4 0
5 2 5 1 4 3 6 0
2 2 5 1 4 6 3 0
1 2 5 1 6 3 4 0
2 2 5 1 6 4 3 0
1 2 5 3 1 4 6 0
2 2 5 3 1 6 4 0
1 2 5 3 4 1 6 0
2 2 5 3 4 6 1 0
1 2 5 3 6 0
2 2 5 3 6 1 4 0
2 2 5 3 6 4 1 0
4 2 5 4 0
1 2 5 4 1 3 0
1 2 5 4 1 3 6 0
1 2 5 4 1 6 3 0
4 2 5 4 3 1 6 0
1 2 5 4 3 6 1 0
1 2 5 4 6 0
1 2 5 4 6 1 3 0
5 2 5 4 6 3 1 0
2 2 5 6 1 3 4 0
2 2 5 6 1 4 3 0
1 2 5 6 3 1 4 0
4 2 5 6 3 4 1 0
2 2 5 6 4 1 3 0
1 2 5 6 4 3 1 0
74 2 6 0
4 2 6 1 0
5 2 6 1 3 4 5 0
1 2 6 1 3 5 0
8 2 6 1 3 5 4 0
1 2 6 1 4 3 0
8 2 6 1 4 3 5 0
10 2 6 1 4 5 3 0
3 2 6 1 5 3 4 0
2 2 6 1 5 4 3 0
7 2 6 3 0
1 2 6 3 1 0
1 2 6 3 1 4 0
10 2 6 3 1 4 5 0
6 2 6 3 1 5 4 0
1 2 6 3 4 0
21 2 6 3 4 1 5 0
6 2 6 3 4 5 1 0
5 2 6 3 5 1 4 0
2 2 6 3 5 4 1 0
7 2 6 4 0
1 2 6 4 1 0
4 2 6 4 1 3 5 0
1 2 6 4 1 5 0
10 2 6 4 1 5 3 0
3 2 6 4 3 0
12 2 6 4 3 1 5 0
1 2 6 4 3 5 0
4 2 6 4 3 5 1 0
9 2 6 4 5 1 3 0
2 2 6 4 5 3 0
3 2 6 4 5 3 1 0
1 2 6 5 0
1 2 6 5 1 3 4 0
16 2 6 5 1 4 3 0
3 2 6 5 3 1 4 0
2 2 6 5 3 4 1 0
3 2 6 5 4 1 3 0
1 2 6 5 4 3 0
6 2 6 5 4 3 1 0
9833 3 0
88 3 1 0
11 3 1 2 0
2 3 1 2 4 0
15 3 1 2 4 5 6 0
24 3 1 2 4 6 5 0
1 3 1 2 5 4 0
17 3 1 2 5 4 6 0
54 3 1 2 5 6 4 0
2 3 1 2 6 0
20 3 1 2 6 4 5 0
4 3 1 2 6 5 0
31 3 1 2 6 5 4 0
1 3 1 4 0
1 3 1 4 2 5 0
4 3 1 4 2 5 6 0
12 3 1 4 2 6 5 0
1 3 1 4 5 2 6 0
1 3 1 4 5 6 2 0
2 3 1 4 6 0
5 3 1 4 6 2 5 0
2 3 1 4 6 5 0
5 3 1 4 6 5 2 0
5 3 1 5 0
1 3 1 5 2 0
3 3 1 5 2 4 0
19 3 1 5 2 4 6 0
24 3 1 5 2 6 4 0
3 3 1 5 4 2 6 0
2 3 1 5 4 6 2 0
1 3 1 5 6 2 0
3 3 1 5 6 2 4 0
3 3 1 5 6 4 2 0
5 3 1 6 0
2 3 1 6 2 0
1 3 1 6 2 4 0
9 3 1 6 2 4 5 0
14 3 1 6 2 5 4 0
2 3 1 6 4 0
10 3 1 6 4 2 5 0
2 3 1 6 4 5 2 0
12 3 1 6 5 2 4 0
8 3 1 6 5 4 2 0
122 3 2 0
9 3 2 1 0
2 3 2 1 4 0
18 3 2 1 4 5 6 0
25 3 2 1 4 6 5 0
2 3 2 1 5 0
2 3 2 1 5 4 0
40 3 2 1 5 4 6 0
1 3 2 1 5 6 0
42 3 2 1 5 6 4 0
5 3 2 1 6 0
1 3 2 1 6 4 0
22 3 2 1 6 4 5 0
1 3 2 1 6 5 0
33 3 2 1 6 5 4 0
9 3 2 4 0
1 3 2 4 1 0
1 3 2 4 1 5 0
62 3 2 4 1 5 6 0
6 3 2 4 1 6 0
110 3 2 4 1 6 5 0
1 3 2 4 5 0
9 3 2 4 5 1 6 0
5 3 2 4 5 6 1 0
2 3 2 4 6 0
1 3 2 4 6 1 0
33 3 2 4 6 1 5 0
14 3 2 4 6 5 1 0
2 3 2 5 0
16 3 2 5 1 4 6 0
2 3 2 5 1 6 0
25 3 2 5 1 6 4 0
14 3 2 5 4 1 6 0
1 3 2 5 4 6 0
8 3 2 5 6 1 4 0
4 3 2 5 6 4 1 0
8 3 2 6 0
22 3 2 6 1 4 5 0
1 3 2 6 1 5 0
23 3 2 6 1 5 4 0
1 3 2 6 4 0
26 3 2 6 4 1 5 0
1 3 2 6 4 5 0
6 3 2 6 4 5 1 0
17 3 2 6 5 1 4 0
13 3 2 6 5 4 1 0
97 3 4 0
10 3 4 1 0
1 3 4 1 2 0
9 3 4 1 2 5 6 0
15 3 4 1 2 6 5 0
3 3 4 1 5 2 6 0
6 3 4 1 5 6 2 0
2 3 4 1 6 0
3 3 4 1 6 2 0
8 3 4 1 6 2 5 0
3 3 4 1 6 5 0
33 3 4 1 6 5 2 0
5 3 4 2 0
31 3 4 2 1 5 6 0
40 3 4 2 1 6 5 0
7 3 4 2 5 1 6 0
6 3 4 2 5 6 1 0
9 3 4 2 6 1 5 0
7 3 4 2 6 5 1 0
2 3 4 5 0
6 3 4 5 1 2 6 0
2 3 4 5 1 6 2 0
7 3 4 5 2 1 6 0
2 3 4 5 2 6 1 0
10 3 4 5 6 1 2 0
1 3 4 5 6 2 0
4 3 4 5 6 2 1 0
9 3 4 6 0
2 3 4 6 1 0
10 3 4 6 1 2 5 0
8 3 4 6 1 5 2 0
1 3 4 6 2 0
18 3 4 6 2 1 5 0
8 3 4 6 2 5 1 0
1 3 4 6 5 0
14 3 4 6 5 1 2 0
9 3 4 6 5 2 1 0
65 3 5 0
1 3 5 1 0
2 3 5 1 2 0
11 3 5 1 2 4 6 0
1 3 5 1 2 6 0
13 3 5 1 2 6 4 0
5 3 5 1 4 2 6 0
5 3 5 1 4 6 2 0
1 3 5 1 6 2 0
4 3 5 1 6 2 4 0
4 3 5 1 6 4 2 0
4 3 5 2 0
11 3 5 2 1 4 6 0
15 3 5 2 1 6 4 0
11 3 5 2 4 1 6 0
2 3 5 2 4 6 1 0
5 3 5 2 6 1 4 0
3 3 5 2 6 4 1 0
7 3 5 4 0
1 3 5 4 1 0
2 3 5 4 1 2 6 0
6 3 5 4 1 6 2 0
1 3 5 4 2 0
5 3 5 4 2 1 6 0
3 3 5 4 2 6 1 0
1 3 5 4 6 0
2 3 5 4 6 2 1 0
7 3 5 6 0
6 3 5 6 1 2 4 0
17 3 5 6 1 4 2 0
3 3 5 6 2 1 4 0
10 3 5 6 2 4 1 0
2 3 5 6 4 0
3 3 5 6 4 1 2 0
1 3 5 6 4 2 0
7 3 5 6 4 2 1 0
330 3 6 0
6 3 6 1 0
1 3 6 1 2 0
15 3 6 1 2 4 5 0
1 3 6 1 2 5 0
20 3 6 1 2 5 4 0
1 3 6 1 4 2 0
40 3 6 1 4 2 5 0
2 3 6 1 4 5 0
18 3 6 1 4 5 2 0
1 3 6 1 5 0
10 3 6 1 5 2 4 0
2 3 6 1 5 4 0
13 3 6 1 5 4 2 0
14 3 6 2 0
20 3 6 2 1 4 5 0
29 3 6 2 1 5 4 0
3 3 6 2 4 0
1 3 6 2 4 1 0
86 3 6 2 4 1 5 0
1 3 6 2 4 5 0
26 3 6 2 4 5 1 0
1 3 6 2 5 1 0
21 3 6 2 5 1 4 0
2 3 6 2 5 4 0
11 3 6 2 5 4 1 0
24 3 6 4 0
3 3 6 4 1 0
1 3 6 4 1 2 0
31 3 6 4 1 2 5 0
1 3 6 4 1 5 0
20 3 6 4 1 5 2 0
5 3 6 4 2 0
1 3 6 4 2 1 0
78 3 6 4 2 1 5 0
1 3 6 4 2 5 0
16 3 6 4 2 5 1 0
1 3 6 4 5 0
1 3 6 4 5 1 0
14 3 6 4 5 1 2 0
12 3 6 4 5 2 1 0
10 3 6 5 0
1 3 6 5 1 2 0
17 3 6 5 1 2 4 0
3 3 6 5 1 4 0
40 3 6 5 1 4 2 0
11 3 6 5 2 1 4 0
2 3 6 5 2 4 0
11 3 6 5 2 4 1 0
1 3 6 5 4 0
12 3 6 5 4 1 2 0
1 3 6 5 4 2 0
9 3 6 5 4 2 1 0
1266 4 0
12 4 1 0
1 4 1 2 3 5 0
7 4 1 2 3 6 5 0
2 4 1 2 5 3 6 0
3 4 1 2 5 6 3 0
5 4 1 3 2 6 5 0
1 4 1 3 5 2 6 0
1 4 1 3 6 0
2 4 1 3 6 2 5 0
2 4 1 5 2 3 6 0
1 4 1 5 2 6 3 0
1 4 1 5 6 2 3 0
1 4 1 5 6 3 2 0
1 4 1 6 0
1 4 1 6 2 3 5 0
1 4 1 6 2 5 3 0
4 4 1 6 3 2 5 0
1 4 1 6 5 0
6 4 1 6 5 2 3 0
11 4 1 6 5 3 2 0
19 4 2 0
3 4 2 1 0
1 4 2 1 3 6 5 0
1 4 2 1 5 0
6 4 2 1 5 3 6 0
7 4 2 1 5 6 3 0
2 4 2 1 6 5 3 0
3 4 2 3 1 5 6 0
19 4 2 3 1 6 5 0
1 4 2 3 5 1 6 0
4 4 2 3 5 6 1 0
2 4 2 3 6 0
2 4 2 3 6 1 0
4 4 2 3 6 1 5 0
8 4 2 3 6 5 1 0
4 4 2 5 0
4 4 2 5 1 3 6 0
3 4 2 5 1 6 3 0
1 4 2 5 3 1 6 0
1 4 2 5 3 6 1 0
5 4 2 5 6 1 3 0
1 4 2 5 6 3 0
4 4 2 5 6 3 1 0
8 4 2 6 0
1 4 2 6 1 3 0
2 4 2 6 1 3 5 0
7 4 2 6 1 5 3 0
8 4 2 6 3 1 5 0
8 4 2 6 5 1 3 0
7 4 2 6 5 3 1 0
25 4 3 0
1 4 3 1 0
4 4 3 1 2 5 6 0
4 4 3 1 2 6 5 0
1 4 3 1 5 2 6 0
1 4 3 1 5 6 2 0
1 4 3 1 6 0
1 4 3 1 6 2 0
4 4 3 1 6 2 5 0
3 4 3 1 6 5 2 0
6 4 3 2 1 5 6 0
1 4 3 2 1 6 0
22 4 3 2 1 6 5 0
3 4 3 2 5 1 6 0
2 4 3 2 5 6 1 0
3 4 3 2 6 1 5 0
2 4 3 2 6 5 1 0
2 4 3 5 1 2 6 0
2 4 3 5 1 6 2 0
1 4 3 5 6 1 2 0
5 4 3 6 0
9 4 3 6 1 2 5 0
4 4 3 6 1 5 2 0
1 4 3 6 2 1 0
9 4 3 6 2 1 5 0
5 4 3 6 2 5 1 0
1 4 3 6 5 0
6 4 3 6 5 1 2 0
5 4 3 6 5 2 1 0
34 4 5 0
5 4 5 1 2 3 6 0
1 4 5 1 2 6 3 0
2 4 5 1 3 2 6 0
1 4 5 1 6 2 3 0
1 4 5 1 6 3 2 0
3 4 5 2 0
1 4 5 2 1 3 6 0
6 4 5 2 1 6 3 0
4 4 5 2 3 1 6 0
2 4 5 2 3 6 1 0
2 4 5 2 6 0
7 4 5 2 6 1 3 0
11 4 5 2 6 3 1 0
1 4 5 3 1 2 6 0
1 4 5 3 2 1 0
2 4 5 3 2 1 6 0
3 4 5 3 6 1 2 0
1 4 5 3 6 2 1 0
35 4 5 6 0
1 4 5 6 1 2 0
10 4 5 6 1 2 3 0
5 4 5 6 1 3 2 0
3 4 5 6 2 0
17 4 5 6 2 1 3 0
31 4 5 6 2 3 1 0
1 4 5 6 3 0
7 4 5 6 3 2 1 0
201 4 6 0
4 4 6 1 0
8 4 6 1 2 3 5 0
2 4 6 1 2 5 3 0
1 4 6 1 3 0
5 4 6 1 3 2 5 0
7 4 6 1 5 2 3 0
3 4 6 1 5 3 2 0
