voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
17,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
23,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
24,Ind Norman COLLIE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
25,Ind Norman COLLIE,Grn Gina FORD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
26,Ind Norman COLLIE,Grn Gina FORD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
27,Ind Norman COLLIE,Grn Gina FORD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
28,Ind Norman COLLIE,Grn Gina FORD,Lab Ross GRANT,skipped,skipped,skipped,skipped,skipped,skipped,3
29,Ind Norman COLLIE,Grn Gina FORD,Lab Ross GRANT,LD David GREEN,Lab Ramsay MILNE,Con Daniel Stephen MCCROSKRIE,SNP Jim NOBLE,NF Mike PHILLIPS,SNP Mike PARK,3
30,Ind Norman COLLIE,Grn Gina FORD,Lab Ross GRANT,Lab Ramsay MILNE,skipped,skipped,skipped,skipped,skipped,3
31,Ind Norman COLLIE,Grn Gina FORD,Lab Ross GRANT,Lab Ramsay MILNE,SNP Jim NOBLE,SNP Mike PARK,skipped,skipped,skipped,3
32,Ind Norman COLLIE,Grn Gina FORD,LD David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,3
33,Ind Norman COLLIE,Grn Gina FORD,LD David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,3
34,Ind Norman COLLIE,Grn Gina FORD,LD David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,3
35,Ind Norman COLLIE,Grn Gina FORD,LD David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,3
36,Ind Norman COLLIE,Grn Gina FORD,Con Daniel Stephen MCCROSKRIE,LD David GREEN,Lab Ross GRANT,Lab Ramsay MILNE,NF Mike PHILLIPS,SNP Jim NOBLE,SNP Mike PARK,3
37,Ind Norman COLLIE,Grn Gina FORD,Con Daniel Stephen MCCROSKRIE,LD David GREEN,Lab Ramsay MILNE,Lab Ross GRANT,NF Mike PHILLIPS,SNP Jim NOBLE,SNP Mike PARK,3
38,Ind Norman COLLIE,Grn Gina FORD,Lab Ramsay MILNE,SNP Jim NOBLE,Lab Ross GRANT,skipped,skipped,skipped,skipped,3
39,Ind Norman COLLIE,Grn Gina FORD,SNP Jim NOBLE,skipped,skipped,skipped,skipped,skipped,skipped,3
40,Ind Norman COLLIE,Grn Gina FORD,SNP Jim NOBLE,Lab Ross GRANT,SNP Mike PARK,Lab Ramsay MILNE,skipped,skipped,skipped,3
41,Ind Norman COLLIE,Grn Gina FORD,NF Mike PHILLIPS,skipped,skipped,skipped,skipped,skipped,skipped,3
42,Ind Norman COLLIE,Lab Ross GRANT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
43,Ind Norman COLLIE,Lab Ross GRANT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
44,Ind Norman COLLIE,Lab Ross GRANT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
45,Ind Norman COLLIE,Lab Ross GRANT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
46,Ind Norman COLLIE,Lab Ross GRANT,Grn Gina FORD,skipped,skipped,skipped,skipped,skipped,skipped,3
47,Ind Norman COLLIE,Lab Ross GRANT,Grn Gina FORD,Lab Ramsay MILNE,skipped,skipped,skipped,skipped,skipped,3
48,Ind Norman COLLIE,Lab Ross GRANT,Grn Gina FORD,Lab Ramsay MILNE,SNP Jim NOBLE,SNP Mike PARK,skipped,skipped,skipped,3
49,Ind Norman COLLIE,Lab Ross GRANT,LD David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,3
