voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,numSeats,numCands
0,(NF) Ross Alexander WILLETT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
1,(NF) Ross Alexander WILLETT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
2,(NF) Ross Alexander WILLETT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
3,(NF) Ross Alexander WILLETT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
4,(NF) Ross Alexander WILLETT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
5,(NF) Ross Alexander WILLETT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
6,(NF) Ross Alexander WILLETT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
7,(NF) Ross Alexander WILLETT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
8,(NF) Ross Alexander WILLETT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
9,(NF) Ross Alexander WILLETT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
10,(NF) Ross Alexander WILLETT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
11,(NF) Ross Alexander WILLETT,(Lab) JEAN MORRISON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
12,(NF) Ross Alexander WILLETT,(Lab) JEAN MORRISON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
13,(NF) Ross Alexander WILLETT,(SNP) James Wiseman WEST,(Lab) NATHAN MORRISON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
14,(NF) Ross Alexander WILLETT,(SNP) James Wiseman WEST,(Lab) NATHAN MORRISON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
15,(NF) Ross Alexander WILLETT,(SNP) Andrew MAY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
16,(NF) Ross Alexander WILLETT,(SNP) Andrew MAY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
17,(NF) Ross Alexander WILLETT,(SNP) Andrew MAY,(Grn) Richie BRIAN,(LD) Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
18,(NF) Ross Alexander WILLETT,(SNP) Andrew MAY,(Ind) Jim HUNTER,(LD) Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
19,(NF) Ross Alexander WILLETT,(SNP) Andrew MAY,(Con) Brian George DAVIDSON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
20,(NF) Ross Alexander WILLETT,(Ind) Andy LOVIE,(Grn) Richie BRIAN,(Ind) Jim HUNTER,(Ind) Andy RUDGLEY,(SNP) James Wiseman WEST,(Lab) NATHAN MORRISON,(LD) Kris CHAPMAN,(Con) Brian George DAVIDSON,skipped,skipped,,11
21,(NF) Ross Alexander WILLETT,(SNP) Andrew MAY,(Lab) NATHAN MORRISON,(Grn) Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
22,(NF) Ross Alexander WILLETT,(LD) Kris CHAPMAN,(Lab) JEAN MORRISON,(Con) Brian George DAVIDSON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
23,(NF) Ross Alexander WILLETT,(Grn) Richie BRIAN,(Ind) Andy RUDGLEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
24,(NF) Ross Alexander WILLETT,(Grn) Richie BRIAN,(Con) Brian George DAVIDSON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
25,(NF) Ross Alexander WILLETT,(Ind) Jim HUNTER,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,11
