5 1
3 1 0
1 1 2 0
2 1 3 0
1 1 4 3 0
1 1 4 5 0
1 1 5 3 0
92 2 0
4 2 1 0
1 2 1 4 0
17 2 3 0
1 2 3 1 0
7 2 3 4 0
15 2 3 5 0
5 2 4 0
8 2 4 3 0
5 2 4 5 0
5 2 5 0
1 2 5 1 0
10 2 5 3 0
3 2 5 4 0
747 3 0
12 3 1 0
1 3 1 4 0
19 3 2 0
3 3 2 1 0
10 3 2 4 0
18 3 2 5 0
251 3 4 0
6 3 4 1 0
19 3 4 2 0
165 3 4 5 0
113 3 5 0
12 3 5 1 0
32 3 5 2 0
145 3 5 4 0
1858 4 0
4 4 1 0
1 4 1 3 0
2 4 1 5 0
12 4 2 0
1 4 2 1 0
3 4 2 3 0
4 4 2 5 0
80 4 3 0
5 4 3 1 0
13 4 3 2 0
154 4 3 5 0
28 4 5 0
5 4 5 1 0
5 4 5 2 0
142 4 5 3 0
760 5 0
7 5 1 0
10 5 2 0
9 5 2 3 0
5 5 2 4 0
69 5 3 0
4 5 3 1 0
15 5 3 2 0
94 5 3 4 0
34 5 4 0
2 5 4 1 0
3 5 4 2 0
115 5 4 3 0
0
writein
Guy T Gaskin
Kayseh Magan
Jamal Osman
Tiger Worku
