5 2
2526 1 0
52 1 2 0
2 1 2 3 0
2 1 2 4 0
4 1 2 5 0
148 1 3 0
6 1 3 2 0
241 1 3 4 0
231 1 3 5 0
166 1 4 0
7 1 4 2 0
370 1 4 3 0
572 1 4 5 0
292 1 5 0
9 1 5 2 0
498 1 5 3 0
687 1 5 4 0
343 2 0
1 2 1 0
1 2 1 3 0
4 2 1 4 0
4 2 1 5 0
3 2 3 0
3 2 3 1 0
1 2 3 4 0
3 2 3 5 0
2 2 4 0
1 2 4 1 0
4 2 4 3 0
10 2 4 5 0
16 2 5 0
6 2 5 1 0
3 2 5 3 0
10 2 5 4 0
656 3 0
67 3 1 0
5 3 1 2 0
134 3 1 4 0
184 3 1 5 0
19 3 2 0
2 3 2 1 0
1 3 2 4 0
2 3 2 5 0
54 3 4 0
277 3 4 1 0
1 3 4 2 0
223 3 4 5 0
133 3 5 0
238 3 5 1 0
12 3 5 2 0
300 3 5 4 0
2838 4 0
219 4 1 0
6 4 1 2 0
452 4 1 3 0
853 4 1 5 0
13 4 2 0
1 4 2 3 0
5 4 2 5 0
71 4 3 0
305 4 3 1 0
4 4 3 2 0
356 4 3 5 0
7283 4 5 0
2732 4 5 1 0
78 4 5 2 0
1154 4 5 3 0
7899 5 0
430 5 1 0
12 5 1 2 0
896 5 1 3 0
1567 5 1 4 0
61 5 2 0
3 5 2 1 0
2 5 2 3 0
7 5 2 4 0
262 5 3 0
834 5 3 1 0
15 5 3 2 0
1227 5 3 4 0
5195 5 4 0
3538 5 4 1 0
75 5 4 2 0
1926 5 4 3 0
0
DAVID PASCOE
UWI
DOUGLAS SEMBLA
DAVID B WHEELER
CAROL J. BECKER
